Variant,Test_Year,Sequence_Step,Feature,Mean_Abs_IG,Mean_IG,Positive_Share,Negative_Share
B,2023,26,Price_to_SMA20_Z60,0.00011852559691760689,-4.7490331780863926e-05,0.4576271186440678,0.5423728813559322
B,2023,26,Intraday_Return_Z60,0.00013877074525225908,-4.2614021367626265e-05,0.5,0.5
B,2023,26,Daily_Range_Z60,0.0006123894127085805,3.9466791349695995e-05,0.635593220338983,0.3644067796610169
B,2023,26,QQQ_Log_Return_1D,0.0005493683274835348,-5.7192195527022704e-05,0.4745762711864407,0.5254237288135594
B,2023,26,QQQ_Log_Return_5D,5.227022847975604e-05,-2.3572290501761017e-06,0.4576271186440678,0.5423728813559322
B,2023,26,QQQ_Volatility_14D,0.0004720079305116087,0.0004666722961701453,0.9491525423728814,0.05084745762711865
B,2023,27,Log_Return_1D_Z60,0.0004907523398287594,2.6927982617053203e-05,0.4915254237288136,0.5084745762711864
B,2023,27,Log_Return_5D_Z60,0.00015321765386033803,1.3383598343352787e-05,0.576271186440678,0.423728813559322
B,2023,27,Volatility_14D_Z60,0.00023041955137159675,-0.00014343200018629432,0.3050847457627119,0.6949152542372882
B,2023,27,Relative_Volume_20D_Z60,0.00021230320271570235,4.292590165277943e-05,0.4406779661016949,0.559322033898305
B,2023,27,RSI_14_Scaled,0.0021043019369244576,0.0008258499437943101,0.6440677966101694,0.3559322033898305
B,2023,27,Price_to_SMA20_Z60,0.0001785289350664243,-6.698387005599216e-05,0.5,0.5
B,2023,27,Intraday_Return_Z60,0.00021903497690800577,-7.907023973530158e-05,0.4322033898305085,0.5677966101694916
B,2023,27,Daily_Range_Z60,0.0010744715109467506,7.942804950289428e-05,0.6864406779661016,0.3135593220338983
B,2023,27,QQQ_Log_Return_1D,0.0008356742328032851,-4.0168295527109876e-05,0.4745762711864407,0.5254237288135594
B,2023,27,QQQ_Log_Return_5D,0.00010867157834582031,-1.1918619748030324e-05,0.5254237288135594,0.4745762711864407
B,2023,27,QQQ_Volatility_14D,0.0008464301936328411,0.0008343760273419321,0.9491525423728814,0.05084745762711865
B,2023,28,Log_Return_1D_Z60,0.0007271321956068277,2.382055936323013e-05,0.4745762711864407,0.5254237288135594
B,2023,28,Log_Return_5D_Z60,0.0003635818720795214,-8.167413034243509e-05,0.559322033898305,0.4406779661016949
B,2023,28,Volatility_14D_Z60,0.0003942956100217998,-0.00032125183497555554,0.211864406779661,0.788135593220339
B,2023,28,Relative_Volume_20D_Z60,0.0003193846205249429,4.302358138374984e-05,0.4576271186440678,0.5423728813559322
B,2023,28,RSI_14_Scaled,0.0034701537806540728,0.0013628205051645637,0.6440677966101694,0.3559322033898305
B,2023,28,Price_to_SMA20_Z60,0.0002706205705180764,-9.501520980848e-05,0.4491525423728814,0.5508474576271186
B,2023,28,Intraday_Return_Z60,0.0007057921611703932,0.00011217153223697096,0.5508474576271186,0.4491525423728814
B,2023,28,Daily_Range_Z60,0.0014495828654617071,0.00017179995484184474,0.6271186440677966,0.3728813559322034
B,2023,28,QQQ_Log_Return_1D,0.0009717357461340725,-8.612826786702499e-05,0.4745762711864407,0.5254237288135594
B,2023,28,QQQ_Log_Return_5D,0.00025693001225590706,-4.7147346776910126e-05,0.4491525423728814,0.5508474576271186
B,2023,28,QQQ_Volatility_14D,0.0015088006621226668,0.0014911339385434985,0.9491525423728814,0.05084745762711865
B,2023,29,Log_Return_1D_Z60,0.0011767832329496741,-0.00022460301988758147,0.4830508474576271,0.5169491525423728
B,2023,29,Log_Return_5D_Z60,0.0010902375215664506,-0.0002294013975188136,0.5169491525423728,0.4830508474576271
B,2023,29,Volatility_14D_Z60,0.0011254297569394112,-0.0007264032610692084,0.23728813559322035,0.7627118644067796
B,2023,29,Relative_Volume_20D_Z60,0.0006160244229249656,-5.341918222256936e-05,0.4915254237288136,0.5084745762711864
B,2023,29,RSI_14_Scaled,0.005538018885999918,0.001992290373891592,0.6101694915254238,0.3898305084745763
B,2023,29,Price_to_SMA20_Z60,0.0006826852331869304,-0.00019242016423959285,0.4661016949152542,0.5338983050847458
B,2023,29,Intraday_Return_Z60,0.0017591611249372363,0.0005056847003288567,0.5508474576271186,0.4491525423728814
B,2023,29,Daily_Range_Z60,0.0026910880114883184,0.00012957454600837082,0.652542372881356,0.3474576271186441
B,2023,29,QQQ_Log_Return_1D,0.0010865714866667986,5.489259820024017e-06,0.5508474576271186,0.4491525423728814
B,2023,29,QQQ_Log_Return_5D,0.0005997298867441714,-0.00012821487325709313,0.4830508474576271,0.5169491525423728
B,2023,29,QQQ_Volatility_14D,0.0025950882118195295,0.0025728491600602865,0.9576271186440678,0.0423728813559322
B,2023,30,Log_Return_1D_Z60,0.002338457852602005,-3.7176541809458286e-05,0.5508474576271186,0.4491525423728814
B,2023,30,Log_Return_5D_Z60,0.0029443716630339622,-0.0005912454216741025,0.5254237288135594,0.4745762711864407
B,2023,30,Volatility_14D_Z60,0.004057093057781458,-0.0018446964677423239,0.2627118644067797,0.7372881355932204
B,2023,30,Relative_Volume_20D_Z60,0.005526388064026833,-0.0044190529733896255,0.3559322033898305,0.6440677966101694
B,2023,30,RSI_14_Scaled,0.010775887407362461,0.003983829636126757,0.6186440677966102,0.3813559322033898
B,2023,30,Price_to_SMA20_Z60,0.0021662276703864336,-0.0006821746937930584,0.4067796610169492,0.5932203389830508
B,2023,30,Intraday_Return_Z60,0.002621506340801716,-0.0003076128487009555,0.4830508474576271,0.5169491525423728
B,2023,30,Daily_Range_Z60,0.00492635415866971,0.0011744904331862926,0.6610169491525424,0.3389830508474576
B,2023,30,QQQ_Log_Return_1D,0.000701884098816663,-5.670814425684512e-05,0.4915254237288136,0.5084745762711864
B,2023,30,QQQ_Log_Return_5D,0.0022346158511936665,-0.0009616269962862134,0.4661016949152542,0.5338983050847458
B,2023,30,QQQ_Volatility_14D,0.004621253348886967,0.004593081306666136,0.9576271186440678,0.0423728813559322
C,2023,1,Log_Return_1D_Z60,2.7782471878623483e-09,1.034859198334459e-09,0.576271186440678,0.423728813559322
C,2023,1,Log_Return_5D_Z60,1.2952392047793637e-08,-2.2063932902938177e-09,0.4745762711864407,0.5254237288135594
C,2023,1,Volatility_14D_Z60,3.484864397051979e-09,2.0335777506375052e-09,0.7033898305084746,0.2966101694915254
C,2023,1,Relative_Volume_20D_Z60,2.3555419836895908e-09,-9.437768344611186e-10,0.4576271186440678,0.5423728813559322
C,2023,1,RSI_14_Scaled,1.0411609352445339e-08,-1.2442480379348808e-09,0.5254237288135594,0.4745762711864407
C,2023,1,Price_to_SMA20_Z60,3.6789755686328363e-09,-9.936012013156414e-10,0.4661016949152542,0.5338983050847458
C,2023,1,Intraday_Return_Z60,1.4666387215811483e-08,2.639447549412921e-09,0.5508474576271186,0.4491525423728814
C,2023,1,Daily_Range_Z60,2.1962222263027797e-08,-6.679978348245186e-09,0.3220338983050847,0.6779661016949152
C,2023,1,QQQ_Log_Return_1D,1.3311993285469725e-08,-3.848907859094197e-10,0.4491525423728814,0.5508474576271186
C,2023,1,QQQ_Log_Return_5D,4.04355127159306e-09,1.036691399391998e-09,0.5169491525423728,0.4830508474576271
C,2023,1,QQQ_Volatility_14D,1.0531505667543684e-09,-4.0800504641502755e-10,0.3474576271186441,0.652542372881356
C,2023,2,Log_Return_1D_Z60,3.903423362316971e-09,2.7872787411453714e-10,0.5254237288135594,0.4745762711864407
C,2023,2,Log_Return_5D_Z60,1.887995892957406e-08,-2.688216982349445e-09,0.4576271186440678,0.5423728813559322
C,2023,2,Volatility_14D_Z60,5.289443105738201e-09,3.080600441407455e-09,0.7033898305084746,0.2966101694915254
C,2023,2,Relative_Volume_20D_Z60,3.7231886462762986e-09,-4.174853518446042e-10,0.4745762711864407,0.5254237288135594
C,2023,2,RSI_14_Scaled,1.5032233235956483e-08,-1.6897110377556146e-09,0.5508474576271186,0.4491525423728814
C,2023,2,Price_to_SMA20_Z60,5.551068049669539e-09,-1.764149271110682e-09,0.5169491525423728,0.4830508474576271
C,2023,2,Intraday_Return_Z60,2.0393320809830584e-08,-7.565766346750991e-10,0.4576271186440678,0.5423728813559322
C,2023,2,Daily_Range_Z60,3.2572867070257416e-08,-9.404098832987984e-09,0.3050847457627119,0.6949152542372882
C,2023,2,QQQ_Log_Return_1D,1.8227130027526073e-08,2.1867891941695916e-09,0.5423728813559322,0.4576271186440678
C,2023,2,QQQ_Log_Return_5D,6.6844338952876114e-09,1.6271232139430936e-09,0.576271186440678,0.423728813559322
C,2023,2,QQQ_Volatility_14D,1.3856839009562805e-09,2.3310282523669734e-11,0.4322033898305085,0.5677966101694916
C,2023,3,Log_Return_1D_Z60,7.799098256100478e-09,-2.9581052884974923e-11,0.4576271186440678,0.5423728813559322
C,2023,3,Log_Return_5D_Z60,2.7655051582087253e-08,-2.7658368928484833e-09,0.4576271186440678,0.5423728813559322
C,2023,3,Volatility_14D_Z60,7.1417316505062445e-09,3.628216616036184e-09,0.7796610169491526,0.22033898305084745
C,2023,3,Relative_Volume_20D_Z60,6.7835186357001476e-09,8.345781843388522e-10,0.4491525423728814,0.5508474576271186
C,2023,3,RSI_14_Scaled,2.2638927177354162e-08,-2.7789934797795013e-09,0.5508474576271186,0.4491525423728814
C,2023,3,Price_to_SMA20_Z60,7.937002166613638e-09,-2.7446742656422884e-09,0.4915254237288136,0.5084745762711864
C,2023,3,Intraday_Return_Z60,3.600328568609257e-08,1.8974986026876195e-09,0.5254237288135594,0.4745762711864407
C,2023,3,Daily_Range_Z60,4.641772832769675e-08,-7.591552275698632e-09,0.3983050847457627,0.6016949152542372
C,2023,3,QQQ_Log_Return_1D,2.7720616913029517e-08,1.682229577859573e-09,0.5677966101694916,0.4322033898305085
C,2023,3,QQQ_Log_Return_5D,1.0072763956259223e-08,2.5256166047427087e-09,0.559322033898305,0.4406779661016949
C,2023,3,QQQ_Volatility_14D,2.1669130934043324e-09,5.215805565228493e-10,0.5423728813559322,0.4576271186440678
C,2023,4,Log_Return_1D_Z60,1.3486604721890671e-08,-1.1556541279489352e-09,0.5169491525423728,0.4830508474576271
C,2023,4,Log_Return_5D_Z60,4.25862118902387e-08,-1.241585056988015e-09,0.5338983050847458,0.4661016949152542
C,2023,4,Volatility_14D_Z60,1.0909629644118013e-08,5.118317769614578e-09,0.7542372881355932,0.2457627118644068
C,2023,4,Relative_Volume_20D_Z60,1.3486862293632385e-08,-1.5698455868573546e-09,0.3474576271186441,0.652542372881356
C,2023,4,RSI_14_Scaled,3.094668699077374e-08,-5.255399671000305e-09,0.5084745762711864,0.4915254237288136
C,2023,4,Price_to_SMA20_Z60,1.1598606519669374e-08,-3.901347689350132e-09,0.4491525423728814,0.5508474576271186
C,2023,4,Intraday_Return_Z60,5.518522883107835e-08,1.9135697471028834e-09,0.5169491525423728,0.4830508474576271
C,2023,4,Daily_Range_Z60,6.885218795105175e-08,-1.7996780954376845e-08,0.3305084745762712,0.6694915254237288
C,2023,4,QQQ_Log_Return_1D,3.6822534354996606e-08,-1.7348283920526342e-09,0.4745762711864407,0.5254237288135594
C,2023,4,QQQ_Log_Return_5D,1.558026774262089e-08,3.886647448325675e-09,0.5508474576271186,0.4491525423728814
C,2023,4,QQQ_Volatility_14D,3.2178506526037154e-09,9.676096590638394e-10,0.6610169491525424,0.3389830508474576
C,2023,5,Log_Return_1D_Z60,1.849956987598489e-08,3.4507481316836675e-09,0.5423728813559322,0.4576271186440678
C,2023,5,Log_Return_5D_Z60,6.25856131364344e-08,1.0744496403702897e-09,0.559322033898305,0.4406779661016949
C,2023,5,Volatility_14D_Z60,1.6603385333269216e-08,8.913566773571802e-09,0.788135593220339,0.211864406779661
C,2023,5,Relative_Volume_20D_Z60,1.9226947145511986e-08,-3.913021018320251e-09,0.3983050847457627,0.6016949152542372
C,2023,5,RSI_14_Scaled,4.596572011905664e-08,-1.3282237532052932e-08,0.5084745762711864,0.4915254237288136
C,2023,5,Price_to_SMA20_Z60,1.651561554183445e-08,-4.37243219408856e-09,0.5338983050847458,0.4661016949152542
C,2023,5,Intraday_Return_Z60,8.254877315039266e-08,6.267400820547664e-09,0.5084745762711864,0.4915254237288136
C,2023,5,Daily_Range_Z60,1.0177163289881719e-07,-2.7889534237601765e-08,0.3389830508474576,0.6610169491525424
C,2023,5,QQQ_Log_Return_1D,5.929554092176659e-08,4.378554407935553e-09,0.5,0.5
C,2023,5,QQQ_Log_Return_5D,2.5412560944459983e-08,4.606616865743263e-09,0.5254237288135594,0.4745762711864407
C,2023,5,QQQ_Volatility_14D,4.887201754399939e-09,1.6091585841593314e-09,0.6779661016949152,0.3220338983050847
C,2023,6,Log_Return_1D_Z60,2.8084414793738688e-08,-4.1767986291851855e-10,0.5084745762711864,0.4915254237288136
C,2023,6,Log_Return_5D_Z60,1.0350351686838621e-07,1.0118194282426884e-08,0.5169491525423728,0.4830508474576271
C,2023,6,Volatility_14D_Z60,2.6038311062848152e-08,1.3046516755821358e-08,0.7711864406779662,0.2288135593220339
C,2023,6,Relative_Volume_20D_Z60,3.252374014550696e-08,-8.625242742255068e-09,0.3559322033898305,0.6440677966101694
C,2023,6,RSI_14_Scaled,6.583653089364816e-08,-2.2267839128176092e-08,0.5169491525423728,0.4830508474576271
C,2023,6,Price_to_SMA20_Z60,2.506940788293832e-08,-4.8705817157213005e-09,0.4830508474576271,0.5169491525423728
C,2023,6,Intraday_Return_Z60,1.3505464835361636e-07,1.5742148917752274e-08,0.5677966101694916,0.4322033898305085
C,2023,6,Daily_Range_Z60,1.445188075877013e-07,-3.9072613589041794e-08,0.3135593220338983,0.6864406779661016
C,2023,6,QQQ_Log_Return_1D,8.294001929698425e-08,2.04109813495279e-08,0.5508474576271186,0.4491525423728814
C,2023,6,QQQ_Log_Return_5D,4.132435549308866e-08,3.579281315779781e-09,0.4576271186440678,0.5423728813559322
C,2023,6,QQQ_Volatility_14D,7.4801054239515e-09,2.9661975098349558e-09,0.6440677966101694,0.3559322033898305
C,2023,7,Log_Return_1D_Z60,4.008042253644817e-08,-2.8386353267961795e-09,0.5,0.5
C,2023,7,Log_Return_5D_Z60,1.498519281994959e-07,1.5556789634274537e-08,0.5254237288135594,0.4745762711864407
C,2023,7,Volatility_14D_Z60,4.589365332208217e-08,2.5403020131875564e-08,0.7542372881355932,0.2457627118644068
C,2023,7,Relative_Volume_20D_Z60,4.0316958660469027e-08,-7.503922816454178e-09,0.4406779661016949,0.559322033898305
C,2023,7,RSI_14_Scaled,8.733656642334608e-08,-2.7293488358282048e-08,0.5169491525423728,0.4830508474576271
C,2023,7,Price_to_SMA20_Z60,3.69042325587543e-08,-4.897192873443146e-09,0.4830508474576271,0.5169491525423728
C,2023,7,Intraday_Return_Z60,1.7773189142644696e-07,-1.237876734450083e-08,0.4745762711864407,0.5254237288135594
C,2023,7,Daily_Range_Z60,2.1796452642774966e-07,-1.0221049961955941e-07,0.2711864406779661,0.7288135593220338
C,2023,7,QQQ_Log_Return_1D,1.082372875771398e-07,1.65164113496985e-08,0.5254237288135594,0.4745762711864407
C,2023,7,QQQ_Log_Return_5D,6.324094670162594e-08,1.864606247181655e-10,0.4576271186440678,0.5423728813559322
C,2023,7,QQQ_Volatility_14D,1.198472254770877e-08,4.909877837633303e-09,0.652542372881356,0.3474576271186441
C,2023,8,Log_Return_1D_Z60,7.931082990353389e-08,2.0977944714672958e-08,0.559322033898305,0.4406779661016949
C,2023,8,Log_Return_5D_Z60,2.102677001403208e-07,7.386117273355808e-10,0.5084745762711864,0.4915254237288136
C,2023,8,Volatility_14D_Z60,7.003642110703368e-08,3.86462097878848e-08,0.7796610169491526,0.22033898305084745
C,2023,8,Relative_Volume_20D_Z60,7.598667650654534e-08,-1.156900353294077e-08,0.3644067796610169,0.635593220338983
C,2023,8,RSI_14_Scaled,1.2619540257219342e-07,-5.2368804404068214e-08,0.5084745762711864,0.4915254237288136
C,2023,8,Price_to_SMA20_Z60,5.160759286582106e-08,-5.2831943264664005e-09,0.5169491525423728,0.4830508474576271
C,2023,8,Intraday_Return_Z60,2.9028234393990715e-07,7.717651406835557e-09,0.4915254237288136,0.5084745762711864
C,2023,8,Daily_Range_Z60,3.4753060162984184e-07,-1.3679633070751152e-07,0.288135593220339,0.711864406779661
C,2023,8,QQQ_Log_Return_1D,1.436099807961e-07,-5.391113777619694e-09,0.4576271186440678,0.5423728813559322
C,2023,8,QQQ_Log_Return_5D,9.944854895138633e-08,6.4708562952375814e-09,0.5084745762711864,0.4915254237288136
C,2023,8,QQQ_Volatility_14D,1.8200712048610512e-08,7.52299289530356e-09,0.6440677966101694,0.3559322033898305
C,2023,9,Log_Return_1D_Z60,1.4011314419803966e-07,2.338001081625407e-08,0.5,0.5
C,2023,9,Log_Return_5D_Z60,3.123882095223962e-07,-1.6177128969729893e-08,0.4745762711864407,0.5254237288135594
C,2023,9,Volatility_14D_Z60,1.0356006896472536e-07,5.426081273185446e-08,0.7796610169491526,0.22033898305084745
C,2023,9,Relative_Volume_20D_Z60,1.3464024561926635e-07,-1.4810692672284631e-09,0.3474576271186441,0.652542372881356
C,2023,9,RSI_14_Scaled,1.6717061157578428e-07,-9.89850477139953e-08,0.3898305084745763,0.6101694915254238
C,2023,9,Price_to_SMA20_Z60,8.386083294453783e-08,-4.079878213048005e-09,0.5,0.5
C,2023,9,Intraday_Return_Z60,4.859510340793349e-07,1.2363615020660745e-08,0.4406779661016949,0.559322033898305
C,2023,9,Daily_Range_Z60,5.701724603568437e-07,-1.0946135375888844e-07,0.3389830508474576,0.6610169491525424
C,2023,9,QQQ_Log_Return_1D,1.9269695883394888e-07,1.849894459837742e-08,0.5,0.5
C,2023,9,QQQ_Log_Return_5D,1.3752990923876496e-07,4.516738982829338e-09,0.559322033898305,0.4406779661016949
C,2023,9,QQQ_Volatility_14D,2.5862478381100118e-08,1.1855346926381571e-08,0.635593220338983,0.3644067796610169
C,2023,10,Log_Return_1D_Z60,1.7781097483293706e-07,1.430490303988563e-08,0.5423728813559322,0.4576271186440678
C,2023,10,Log_Return_5D_Z60,4.4031088464180357e-07,-1.107159341984243e-08,0.5169491525423728,0.4830508474576271
C,2023,10,Volatility_14D_Z60,1.6694586690846336e-07,7.98077834929245e-08,0.7627118644067796,0.23728813559322035
C,2023,10,Relative_Volume_20D_Z60,1.678016161577034e-07,-4.214907889377173e-08,0.3389830508474576,0.6610169491525424
C,2023,10,RSI_14_Scaled,2.3882640221017937e-07,-1.5221722549085825e-07,0.3644067796610169,0.635593220338983
C,2023,10,Price_to_SMA20_Z60,1.226524801722917e-07,1.2180133346362254e-08,0.5932203389830508,0.4067796610169492
C,2023,10,Intraday_Return_Z60,7.050664976304688e-07,9.649967580571683e-08,0.5677966101694916,0.4322033898305085
C,2023,10,Daily_Range_Z60,7.569916533611831e-07,-3.01027540672294e-07,0.3135593220338983,0.6864406779661016
C,2023,10,QQQ_Log_Return_1D,2.4558772793170647e-07,2.528894871289822e-09,0.4830508474576271,0.5169491525423728
C,2023,10,QQQ_Log_Return_5D,2.119868725003471e-07,1.463645116217549e-08,0.4830508474576271,0.5169491525423728
C,2023,10,QQQ_Volatility_14D,4.2948698819600395e-08,2.1935953498086747e-08,0.6694915254237288,0.3305084745762712
C,2023,11,Log_Return_1D_Z60,3.004616360158252e-07,1.2922789949243452e-07,0.576271186440678,0.423728813559322
C,2023,11,Log_Return_5D_Z60,6.782117338843818e-07,-1.338804764827728e-07,0.4067796610169492,0.5932203389830508
C,2023,11,Volatility_14D_Z60,2.5820361315709306e-07,1.1768382535137789e-07,0.7627118644067796,0.23728813559322035
C,2023,11,Relative_Volume_20D_Z60,2.370622667058342e-07,-5.4567966145668834e-08,0.3389830508474576,0.6610169491525424
C,2023,11,RSI_14_Scaled,3.6117012314207386e-07,-2.898881916735263e-07,0.23728813559322035,0.7627118644067796
C,2023,11,Price_to_SMA20_Z60,1.9174139254118927e-07,4.0297390313526193e-08,0.6440677966101694,0.3559322033898305
C,2023,11,Intraday_Return_Z60,1.1464308045106009e-06,3.3999600645984174e-07,0.6271186440677966,0.3728813559322034
C,2023,11,Daily_Range_Z60,1.060691033671901e-06,-3.809708175595006e-07,0.3389830508474576,0.6610169491525424
C,2023,11,QQQ_Log_Return_1D,3.306761016119708e-07,-9.454853255874696e-08,0.3728813559322034,0.6271186440677966
C,2023,11,QQQ_Log_Return_5D,3.212316244116664e-07,9.307521509072103e-08,0.5254237288135594,0.4745762711864407
C,2023,11,QQQ_Volatility_14D,6.915175987387556e-08,2.750915761851047e-08,0.6864406779661016,0.3135593220338983
C,2023,12,Log_Return_1D_Z60,5.491511956279282e-07,-1.1202122784936819e-08,0.5,0.5
C,2023,12,Log_Return_5D_Z60,9.745805300553911e-07,-1.773308042629651e-07,0.423728813559322,0.576271186440678
C,2023,12,Volatility_14D_Z60,4.080357882685348e-07,1.732871197646091e-07,0.7711864406779662,0.2288135593220339
C,2023,12,Relative_Volume_20D_Z60,3.454785826306761e-07,-2.4652131003222166e-08,0.3898305084745763,0.6101694915254238
C,2023,12,RSI_14_Scaled,4.865552796218253e-07,-4.0273297940984776e-07,0.22033898305084745,0.7796610169491526
C,2023,12,Price_to_SMA20_Z60,2.8178490651953325e-07,7.912724697689555e-08,0.6440677966101694,0.3559322033898305
C,2023,12,Intraday_Return_Z60,1.7579981204107753e-06,-1.9006801466048273e-08,0.5,0.5
C,2023,12,Daily_Range_Z60,1.5528499943684437e-06,-3.6167301686873543e-07,0.3559322033898305,0.6440677966101694
C,2023,12,QQQ_Log_Return_1D,5.919341106164211e-07,1.6166796967809205e-07,0.5084745762711864,0.4915254237288136
C,2023,12,QQQ_Log_Return_5D,4.277163441201992e-07,1.0681550577373855e-07,0.4576271186440678,0.5423728813559322
C,2023,12,QQQ_Volatility_14D,1.091796661967237e-07,6.509451111469389e-08,0.7372881355932204,0.2627118644067797
C,2023,13,Log_Return_1D_Z60,6.150669946691778e-07,-1.743322108893608e-08,0.5169491525423728,0.4830508474576271
C,2023,13,Log_Return_5D_Z60,1.3954017958894838e-06,-1.5397334607314406e-07,0.4322033898305085,0.5677966101694916
C,2023,13,Volatility_14D_Z60,6.405413159882301e-07,2.771887182007049e-07,0.7457627118644068,0.2542372881355932
C,2023,13,Relative_Volume_20D_Z60,6.22913546521886e-07,-6.24740863486295e-08,0.3474576271186441,0.652542372881356
C,2023,13,RSI_14_Scaled,6.866516173431592e-07,-6.013734150656092e-07,0.211864406779661,0.788135593220339
C,2023,13,Price_to_SMA20_Z60,4.203890568987845e-07,1.2465217480439605e-07,0.5932203389830508,0.4067796610169492
C,2023,13,Intraday_Return_Z60,2.1783221200166736e-06,-2.8796907258765714e-07,0.4745762711864407,0.5254237288135594
C,2023,13,Daily_Range_Z60,2.4872263111319626e-06,-1.171938265542849e-06,0.2457627118644068,0.7542372881355932
C,2023,13,QQQ_Log_Return_1D,5.570728376369516e-07,9.877686579784495e-08,0.5508474576271186,0.4491525423728814
C,2023,13,QQQ_Log_Return_5D,6.053459742361156e-07,5.1532886402583244e-08,0.5,0.5
C,2023,13,QQQ_Volatility_14D,1.7155612397345976e-07,1.1666176646940585e-07,0.788135593220339,0.211864406779661
C,2023,14,Log_Return_1D_Z60,1.0782360959638027e-06,-1.674607119639404e-07,0.4322033898305085,0.5677966101694916
C,2023,14,Log_Return_5D_Z60,2.1928105979895918e-06,-6.525275608737502e-08,0.4915254237288136,0.5084745762711864
C,2023,14,Volatility_14D_Z60,9.675906085249153e-07,4.3091787915727764e-07,0.7796610169491526,0.22033898305084745
C,2023,14,Relative_Volume_20D_Z60,6.698945185235061e-07,-2.637977729591512e-07,0.2711864406779661,0.7288135593220338
C,2023,14,RSI_14_Scaled,9.725822565087583e-07,-8.776810318522621e-07,0.2033898305084746,0.7966101694915254
C,2023,14,Price_to_SMA20_Z60,6.097507139202207e-07,1.8507486743146728e-07,0.6101694915254238,0.3898305084745763
C,2023,14,Intraday_Return_Z60,3.687076059577521e-06,-2.866332238227187e-07,0.4661016949152542,0.5338983050847458
C,2023,14,Daily_Range_Z60,2.9952091153973015e-06,-1.7019159486153512e-06,0.2457627118644068,0.7542372881355932
C,2023,14,QQQ_Log_Return_1D,7.911372108537762e-07,3.0114614446574706e-07,0.5508474576271186,0.4491525423728814
C,2023,14,QQQ_Log_Return_5D,9.505777711638075e-07,-8.69307399398167e-08,0.4491525423728814,0.5508474576271186
C,2023,14,QQQ_Volatility_14D,3.003591757533286e-07,2.1873742639400007e-07,0.7796610169491526,0.22033898305084745
C,2023,15,Log_Return_1D_Z60,1.8391592675470747e-06,8.385506333752346e-08,0.5169491525423728,0.4830508474576271
C,2023,15,Log_Return_5D_Z60,3.0250373583839973e-06,-1.0566847841175786e-08,0.5508474576271186,0.4491525423728814
C,2023,15,Volatility_14D_Z60,1.5116363556444412e-06,7.603332505823346e-07,0.7796610169491526,0.22033898305084745
C,2023,15,Relative_Volume_20D_Z60,1.1898990806002985e-06,-6.424454568332294e-08,0.3983050847457627,0.6016949152542372
C,2023,15,RSI_14_Scaled,1.5450278851858457e-06,-1.3180067526263883e-06,0.288135593220339,0.711864406779661
C,2023,15,Price_to_SMA20_Z60,9.273427963307768e-07,2.3272042426469852e-07,0.5338983050847458,0.4661016949152542
C,2023,15,Intraday_Return_Z60,5.2028262871317565e-06,1.6045724748892098e-07,0.5084745762711864,0.4915254237288136
C,2023,15,Daily_Range_Z60,4.9063851292885374e-06,-2.847315272447304e-06,0.22033898305084745,0.7796610169491526
C,2023,15,QQQ_Log_Return_1D,1.0959412293232162e-06,5.014433099859161e-07,0.576271186440678,0.423728813559322
C,2023,15,QQQ_Log_Return_5D,1.4369055634233519e-06,-1.9698161679571058e-07,0.4152542372881356,0.5847457627118644
C,2023,15,QQQ_Volatility_14D,4.836830953536264e-07,3.807828647950373e-07,0.788135593220339,0.211864406779661
C,2023,16,Log_Return_1D_Z60,3.074092319366173e-06,3.1816036027976224e-08,0.5169491525423728,0.4830508474576271
C,2023,16,Log_Return_5D_Z60,4.30643922300078e-06,7.087016342666175e-07,0.5423728813559322,0.4576271186440678
C,2023,16,Volatility_14D_Z60,2.267830495839007e-06,1.0655134019543766e-06,0.7542372881355932,0.2457627118644068
C,2023,16,Relative_Volume_20D_Z60,2.2116782929515466e-06,5.186732892070722e-07,0.3559322033898305,0.6440677966101694
C,2023,16,RSI_14_Scaled,2.419554903099197e-06,-2.1291800749168033e-06,0.23728813559322035,0.7627118644067796
C,2023,16,Price_to_SMA20_Z60,1.4117857745077345e-06,3.3564543855391094e-07,0.5338983050847458,0.4661016949152542
C,2023,16,Intraday_Return_Z60,7.972582352522295e-06,-1.5373994699530158e-07,0.4745762711864407,0.5254237288135594
C,2023,16,Daily_Range_Z60,7.2046163950290065e-06,-2.097787501043058e-06,0.3220338983050847,0.6779661016949152
C,2023,16,QQQ_Log_Return_1D,1.398102767780074e-06,4.376808533379517e-07,0.4915254237288136,0.5084745762711864
C,2023,16,QQQ_Log_Return_5D,2.1699624994653277e-06,-5.492298100762127e-07,0.3559322033898305,0.6440677966101694
C,2023,16,QQQ_Volatility_14D,8.211728186324763e-07,6.471285018960771e-07,0.8135593220338984,0.1864406779661017
C,2023,17,Log_Return_1D_Z60,4.6744930841668975e-06,-1.0320510455130716e-06,0.423728813559322,0.576271186440678
C,2023,17,Log_Return_5D_Z60,5.940447408647742e-06,1.3477152833729633e-06,0.5508474576271186,0.4491525423728814
C,2023,17,Volatility_14D_Z60,3.7050356240797555e-06,1.9166641322954092e-06,0.8050847457627118,0.19491525423728814
C,2023,17,Relative_Volume_20D_Z60,3.4055524338327814e-06,6.300350605670246e-07,0.3644067796610169,0.635593220338983
C,2023,17,RSI_14_Scaled,3.8890620999154635e-06,-3.330723984618089e-06,0.2457627118644068,0.7542372881355932
