Event_Session,Strategy_Return_Gross,Strategy_Return_Net,Num_Positions,Equity,Running_Max,Drawdown,Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin
2026-03-13,-0.005653181391231887,-0.006653181391231887,1,1.0676180884744866,1.1862564331931646,-0.10001070712790772,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-16,-0.007852010634874063,-0.008852010634874063,1,1.0581675218013264,1.1862564331931646,-0.1079774219196844,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-17,-0.005450640202261936,-0.006450640202261936,1,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-18,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-19,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-20,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-23,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-24,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-25,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-26,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-27,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-30,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-03-31,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-01,0.0,0.0,0,1.051341663844467,1.1862564331931646,-0.11373153862317453,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-02,0.01454719232244317,0.013547192322443169,1,1.0655843915611656,1.1862564331931646,-0.10172508932758673,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-06,-0.005026392296762605,-0.006026392296762605,1,1.059162761992311,1.1862564331931646,-0.10713844632963798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-07,0.0,0.0,0,1.059162761992311,1.1862564331931646,-0.10713844632963798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-08,0.0,0.0,0,1.059162761992311,1.1862564331931646,-0.10713844632963798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-09,-0.015176734380372814,-0.016176734380372815,1,1.0420289673259793,1.1862564331931646,-0.12158203052181049,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-10,0.0,0.0,0,1.0420289673259793,1.1862564331931646,-0.12158203052181049,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-13,-8.51897758460396e-05,-0.0010851897758460396,1,1.0408981681445018,1.1862564331931646,-0.12253528072120756,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-14,-0.0082166286937575,-0.0092166286937575,1,1.0313045962207015,1.1862564331931646,-0.13062254723067246,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-15,0.003179540908811118,0.002179540908811118,1,1.0335523667776096,1.1862564331931646,-0.12872770350716345,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-16,0.0,0.0,0,1.0335523667776096,1.1862564331931646,-0.12872770350716345,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-17,-0.0023522269230135118,-0.003352226923013512,1,1.0300876647073534,1.1862564331931646,-0.13164840595674265,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-20,0.0,0.0,0,1.0300876647073534,1.1862564331931646,-0.13164840595674265,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-21,0.0,0.0,0,1.0300876647073534,1.1862564331931646,-0.13164840595674265,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-22,0.0015774267196482228,0.0005774267196482228,1,1.0306824648485355,1.1862564331931646,-0.13114699654429285,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-23,0.002705420098028044,0.001705420098028044,2,1.0324402114387732,1.1862564331931646,-0.12966523716996758,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-24,0.0,0.0,0,1.0324402114387732,1.1862564331931646,-0.12966523716996758,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-27,0.0,0.0,0,1.0324402114387732,1.1862564331931646,-0.12966523716996758,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-28,-0.008676728166557734,-0.009676728166557735,1,1.0224495681644568,1.1862564331931646,-0.13808723008377932,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-29,0.0,0.0,0,1.0224495681644568,1.1862564331931646,-0.13808723008377932,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-04-30,0.003957541855588702,0.0029575418555887003,3,1.0254735055575317,1.1862564331931646,-0.13553808699088576,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-01,0.0,0.0,0,1.0254735055575317,1.1862564331931646,-0.13553808699088576,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-04,0.0,0.0,0,1.0254735055575317,1.1862564331931646,-0.13553808699088576,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-05,0.009499176446803426,0.008499176446803425,1,1.0341891858227872,1.1862564331931646,-0.12819087266068008,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-06,-0.008721763433515939,-0.00972176343351594,1,1.0241350432127176,1.1862564331931646,-0.13666639475585285,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-07,0.0,0.0,0,1.0241350432127176,1.1862564331931646,-0.13666639475585285,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-08,0.0,0.0,0,1.0241350432127176,1.1862564331931646,-0.13666639475585285,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-11,-0.01055215689041722,-0.01155215689041722,1,1.0123040745165501,1.1862564331931646,-0.14663976001240275,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-12,-0.0007047828075209539,-0.001704782807520954,1,1.010578315934331,1.1862564331931646,-0.1480945538781555,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-13,0.0,0.0,0,1.010578315934331,1.1862564331931646,-0.1480945538781555,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-14,0.0,0.0,0,1.010578315934331,1.1862564331931646,-0.1480945538781555,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-15,0.0,0.0,0,1.010578315934331,1.1862564331931646,-0.1480945538781555,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-18,0.005929609871080932,0.004929609871080932,1,1.0155600727760612,1.1862564331931646,-0.14389499238172565,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-19,0.0,0.0,0,1.0155600727760612,1.1862564331931646,-0.14389499238172565,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-20,0.0,0.0,0,1.0155600727760612,1.1862564331931646,-0.14389499238172565,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-21,0.010145965753897757,0.009145965753897756,1,1.0248483504226968,1.1862564331931646,-0.13606508530030859,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-22,0.005284742488676275,0.004284742488676275,1,1.0292395616942027,1.1862564331931646,-0.13236334666384397,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-26,0.007920501034480387,0.006920501034480387,1,1.0363624151456357,1.1862564331931646,-0.12635886630687798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-27,0.0,0.0,0,1.0363624151456357,1.1862564331931646,-0.12635886630687798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-28,0.0,0.0,0,1.0363624151456357,1.1862564331931646,-0.12635886630687798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-29,0.0,0.0,0,1.0363624151456357,1.1862564331931646,-0.12635886630687798,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-01,0.02760576464265868,0.02660576464265868,1,1.0639356296474978,1.1862564331931646,-0.10311497592169327,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-02,0.0,0.0,0,1.0639356296474978,1.1862564331931646,-0.10311497592169327,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-03,0.0,0.0,0,1.0639356296474978,1.1862564331931646,-0.10311497592169327,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-04,0.0,0.0,0,1.0639356296474978,1.1862564331931646,-0.10311497592169327,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-05,-0.020110910400011894,-0.021110910400011895,1,1.0414749798986291,1.1862564331931646,-0.12204903530412292,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-08,-0.0029320575250924297,-0.0039320575250924306,2,1.0373798403667234,1.1862564331931646,-0.1255011890015174,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-09,0.0,0.0,0,1.0373798403667234,1.1862564331931646,-0.1255011890015174,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-10,0.005834938658005717,0.004834938658005717,1,1.0423955082599483,1.1862564331931646,-0.12127304089384072,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-11,0.0,0.0,0,1.0423955082599483,1.1862564331931646,-0.12127304089384072,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-12,0.0026248495884547973,0.0016248495884547973,2,1.0440892441725516,1.1862564331931646,-0.119845241755973,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-15,0.0019561153714322543,0.0009561153714322543,1,1.0450875139480522,1.1862564331931646,-0.1190037122623765,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-16,0.0,0.0,0,1.0450875139480522,1.1862564331931646,-0.1190037122623765,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-17,0.0,0.0,0,1.0450875139480522,1.1862564331931646,-0.1190037122623765,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-18,0.0,0.0,0,1.0450875139480522,1.1862564331931646,-0.1190037122623765,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-22,0.0038551179333625174,0.0028551179333625174,1,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-23,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-24,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-25,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-26,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-29,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-30,0.0,0.0,0,1.0480713620510584,1.1862564331931646,-0.1164883639620311,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-01,-0.006273328674332168,-0.007273328674332168,1,1.0404483945607061,1.1862564331931646,-0.12291443447853212,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-02,0.020690692867604388,0.019690692867604387,2,1.0609355443425932,1.1862564331931646,-0.10564401198923978,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-06,0.0,0.0,0,1.0609355443425932,1.1862564331931646,-0.10564401198923978,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-07,0.0,0.0,0,1.0609355443425932,1.1862564331931646,-0.10564401198923978,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-08,0.0,0.0,0,1.0609355443425932,1.1862564331931646,-0.10564401198923978,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-09,0.0,0.0,0,1.0609355443425932,1.1862564331931646,-0.10564401198923978,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-10,0.011772228368202797,0.010772228368202796,1,1.0723641843101952,1.1862564331931646,-0.0960098050439181,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-13,0.0,0.0,0,1.0723641843101952,1.1862564331931646,-0.0960098050439181,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-14,0.0,0.0,0,1.0723641843101952,1.1862564331931646,-0.0960098050439181,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-15,0.0,0.0,0,1.0723641843101952,1.1862564331931646,-0.0960098050439181,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-16,0.0,0.0,0,1.0723641843101952,1.1862564331931646,-0.0960098050439181,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-17,-0.023836290221895595,-0.024836290221895596,1,1.0457306362051009,1.1862564331931646,-0.11846156788359541,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-20,-0.0023706396476645963,-0.0033706396476645964,1,1.0422058550619304,1.1862564331931646,-0.12143291627382702,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-21,0.0,0.0,0,1.0422058550619304,1.1862564331931646,-0.12143291627382702,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-22,0.0,0.0,0,1.0422058550619304,1.1862564331931646,-0.12143291627382702,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-23,0.009472475292045646,0.008472475292045645,3,1.051035918418168,1.1862564331931646,-0.11398927836455242,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-24,0.0,0.0,0,1.051035918418168,1.1862564331931646,-0.11398927836455242,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-27,0.0,0.0,0,1.051035918418168,1.1862564331931646,-0.11398927836455242,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-28,0.0,0.0,0,1.051035918418168,1.1862564331931646,-0.11398927836455242,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-29,0.0,0.0,0,1.051035918418168,1.1862564331931646,-0.11398927836455242,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-30,-0.005872548787508203,-0.006872548787508203,1,1.0438126227914155,1.1862564331931646,-0.12007843027524745,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-31,-0.008280775025104159,-0.00928077502510416,2,1.0341252326709245,1.1862564331931646,-0.12824478440359932,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-03,0.0,0.0,0,1.0341252326709245,1.1862564331931646,-0.12824478440359932,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-04,0.0,0.0,0,1.0341252326709245,1.1862564331931646,-0.12824478440359932,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-05,-0.0036334060508468324,-0.0046334060508468325,1,1.0293337105605336,1.1862564331931646,-0.13228398029440103,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-06,0.0,0.0,0,1.0293337105605336,1.1862564331931646,-0.13228398029440103,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-07,0.0,0.0,0,1.0293337105605336,1.1862564331931646,-0.13228398029440103,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-10,0.0,0.0,0,1.0293337105605336,1.1862564331931646,-0.13228398029440103,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-11,0.01363982343007386,0.01263982343007386,1,1.0423443069126417,1.1862564331931646,-0.1213162030178756,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-12,0.0,0.0,0,1.0423443069126417,1.1862564331931646,-0.1213162030178756,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-13,0.0,0.0,0,1.0423443069126417,1.1862564331931646,-0.1213162030178756,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-14,0.0,0.0,0,1.0423443069126417,1.1862564331931646,-0.1213162030178756,Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2023-01-03,0.0,0.0,0,1.0,1.0,0.0,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-04,0.0,0.0,0,1.0,1.0,0.0,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-05,0.0,0.0,0,1.0,1.0,0.0,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-06,0.0,0.0,0,1.0,1.0,0.0,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-09,0.0,0.0,0,1.0,1.0,0.0,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-10,-0.020276277299105194,-0.021276277299105195,1,0.9787237227008948,1.0,-0.021276277299105195,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-11,0.0,0.0,0,0.9787237227008948,1.0,-0.021276277299105195,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-12,-0.003537173582785713,-0.004537173582785713,1,0.9742830832814107,1.0,-0.025716916718589333,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-13,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-17,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-18,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-19,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-20,-0.003146623192136655,-0.004146623192136656,2,0.9702430984525695,1.0,-0.029756901547430492,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-23,0.0,0.0,0,0.9702430984525695,1.0,-0.029756901547430492,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-24,0.0,0.0,0,0.9702430984525695,1.0,-0.029756901547430492,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-25,-0.006093967212528639,-0.007093967212528639,1,0.9633602257239647,1.0,-0.036639774276035264,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-26,0.0,0.0,0,0.9633602257239647,1.0,-0.036639774276035264,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-27,-0.007737708213721051,-0.008737708213721052,2,0.9549426651668843,1.0,-0.04505733483311569,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-30,0.0,0.0,0,0.9549426651668843,1.0,-0.04505733483311569,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-31,0.0,0.0,0,0.9549426651668843,1.0,-0.04505733483311569,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-01,-0.028258348611972295,-0.029258348611972296,1,0.9270026197649857,1.0,-0.07299738023501434,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-02,-0.0079498354547608,-0.008949835454760802,1,0.9187060988519569,1.0,-0.08129390114804314,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-03,-0.0029064149056151067,-0.003906414905615108,3,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-06,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-07,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-08,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-09,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-10,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-13,0.0,0.0,0,0.915117251653522,1.0,-0.08488274834647802,Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.0
