Test_Year,Model,Feature,Importance
2026,TREE B - MARKET + SEC,numeric__Stock_vs_QQQ_1D,0.0
2026,TREE B - MARKET + SEC,numeric__Stock_vs_QQQ_3D,0.08352347106379933
2026,TREE B - MARKET + SEC,numeric__Stock_vs_QQQ_5D,0.0
2026,TREE B - MARKET + SEC,numeric__Volatility_14D,0.0
2026,TREE B - MARKET + SEC,numeric__Relative_Volume_20D,0.24976353308248797
2026,TREE B - MARKET + SEC,numeric__RSI_14,0.0
2026,TREE B - MARKET + SEC,numeric__Price_to_SMA20,0.0
2026,TREE B - MARKET + SEC,numeric__Intraday_Return,0.0
2026,TREE B - MARKET + SEC,numeric__Daily_Range,0.0
2026,TREE B - MARKET + SEC,numeric__QQQ_Log_Return_1D,0.1410234153436381
2026,TREE B - MARKET + SEC,numeric__QQQ_Log_Return_3D,0.0
2026,TREE B - MARKET + SEC,numeric__QQQ_Log_Return_5D,0.0
2026,TREE B - MARKET + SEC,numeric__QQQ_Volatility_14D,0.3168909361137629
2026,TREE B - MARKET + SEC,categorical__Ticker_AAPL,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_ADBE,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_AMD,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_AMZN,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_AVGO,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_GOOGL,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_INTC,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_META,0.0
2026,TREE B - MARKET + SEC,categorical__Ticker_MSFT,0.0
