Test_Year,Model,Feature,Importance
2025,XGB A - MARKET,ticker__Ticker_QCOM,0.0
2025,XGB A - MARKET,ticker__Ticker_TSLA,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_2_02,0.081892915
2025,XGB B - MARKET + SEC,ticker__Ticker_MSFT,0.071987696
2025,XGB B - MARKET + SEC,market__Relative_Volume_20D,0.06794571
2025,XGB B - MARKET + SEC,market__QQQ_Log_Return_1D,0.06329107
2025,XGB B - MARKET + SEC,market__RSI_14,0.056235593
2025,XGB B - MARKET + SEC,market__Daily_Range,0.055394065
2025,XGB B - MARKET + SEC,market__Price_to_SMA20,0.05420386
2025,XGB B - MARKET + SEC,market__QQQ_Volatility_14D,0.051323764
2025,XGB B - MARKET + SEC,binary__Has_EX99,0.050856676
2025,XGB B - MARKET + SEC,market__QQQ_Log_Return_5D,0.050716355
2025,XGB B - MARKET + SEC,market__Volatility_14D,0.04988531
2025,XGB B - MARKET + SEC,market__Stock_vs_QQQ_5D,0.04948876
2025,XGB B - MARKET + SEC,market__QQQ_Log_Return_3D,0.048496105
2025,XGB B - MARKET + SEC,market__Stock_vs_QQQ_3D,0.04809238
2025,XGB B - MARKET + SEC,market__Intraday_Return,0.044912755
2025,XGB B - MARKET + SEC,ticker__Ticker_INTC,0.04465489
2025,XGB B - MARKET + SEC,market__Stock_vs_QQQ_1D,0.0443382
2025,XGB B - MARKET + SEC,binary__Has_Item_1_01,0.039647695
2025,XGB B - MARKET + SEC,binary__Has_Item_7_01,0.02663611
2025,XGB B - MARKET + SEC,ticker__Ticker_AMZN,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_AMD,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_ADBE,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_AVGO,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_AAPL,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_NVDA,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_NFLX,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_META,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_GOOGL,0.0
2025,XGB B - MARKET + SEC,binary__Has_Event_Earnings,0.0
2025,XGB B - MARKET + SEC,binary__Has_Event_Guidance,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_TSLA,0.0
2025,XGB B - MARKET + SEC,ticker__Ticker_QCOM,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_1_02,0.0
2025,XGB B - MARKET + SEC,binary__Has_Event_Buyback,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_2_03,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_2_01,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_5_02,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_5_03,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_5_07,0.0
2025,XGB B - MARKET + SEC,binary__Has_Item_8_01,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_MSFT,0.06878545
