Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm
Tree,TREE A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,0.0004786467893937055,-0.00047034326411882123,0.4805194805194805,0.008590611295048447,0.007024920378336932,1.1311609270938117,9.100905263277167e-05,0.02293428126345846,0.07873959231897251,0.2912674626324219,0.44361770543754436,0.5499212525514782,0.5825089228158702,0.2912544614079351,-0.11101594778171586,0.0740313961195973,0.01997386840070714,1.0,1.0
Tree,TREE A - MARKET,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,-0.0006542081545799582,-0.0009636694678760152,0.468013468013468,0.008423808244606696,0.008640564353864419,0.857677617117369,-0.00018001827506666847,-0.045364605316800456,0.09724748718198058,-0.4664861440780371,-0.6215963979771741,-0.9055202998533417,0.3654305506595322,0.8172847246702339,-0.2778476151265946,-0.1650166967385791,-0.048713227251734104,1.0,1.0
Tree,TREE A - MARKET,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,3.5845524199754804e-05,-0.00036410665256408816,0.47808764940239046,0.00857951124458566,0.007790413150962906,1.0088161073816815,7.277875616792844e-05,0.018340246554317968,0.09071901388468613,0.2021654090908709,0.29329150805550314,0.3994825865754401,0.6896318042860262,0.3448159021430131,-0.09135272698538821,0.05255400664385412,0.014284502841079183,1.0,1.0
Tree,TREE A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,1.9185979160252804e-05,-0.0015266528793554382,0.45263157894736844,0.010301227100794763,0.00848327110219136,1.004131815152315,2.0095568028931026e-06,0.0005064083143290619,0.0636187984610303,0.007960042103581417,0.011794663364292848,0.015203886803472686,0.9878728681160058,0.4939364340580029,-0.12156108054220693,-0.005427945982064752,-0.0015060349387184813,1.0,1.0
Tree,TREE B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,0.0009695890536306764,-0.00017252448531612698,0.4935064935064935,0.008834235817726532,0.006693400101129389,1.2860006604345888,0.0002128269349659758,0.0536323876114259,0.07830393038688838,0.6849258695755889,1.1456472891637157,1.2899099389029156,0.19741107891040466,0.09870553945520233,-0.08736274878509254,0.19967320556715085,0.05170434041368632,1.0,1.0
Tree,TREE B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,0.0001599593617110601,-0.0003820028242798581,0.4882154882154882,0.008872375383794472,0.008151226975144827,1.038344187301211,-6.206217060037891e-07,-0.00015639666991295486,0.09682074594146194,-0.001615321885740404,-0.0022419211650785923,-0.0033255421001302243,0.9973473382696801,0.5013263308651599,-0.1606947807415655,-0.01729341144859764,-0.00481903538566919,1.0,1.0
Tree,TREE B - MARKET + SEC,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,0.00071318622697304,2.763098661179384e-05,0.50199203187251,0.008797996885304178,0.007436302916624747,1.1925792910560815,0.0002291041464441934,0.05773424490393674,0.09019466876785089,0.6401070672207582,0.9880669082270173,1.2685077030378349,0.2049425351937854,0.1024712675968927,-0.09135272698538821,0.21311176010652444,0.05495354853275325,1.0,1.0
Tree,TREE B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,0.0012200419384290348,-0.00018326625623138384,0.4842105263157895,0.010804204856509608,0.0077773354948710936,1.3041385360330704,0.00012778829564581953,0.032202650502746524,0.06308542160038423,0.5104610492537374,0.8741607985536539,1.0034130353228656,0.3159295289719424,0.1579647644859712,-0.06017535957765596,0.1149255629204653,0.030583201613371136,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,-5.08621142635307e-05,-0.0006944369679824361,0.45021645021645024,0.008641265396687385,0.007168824800396563,0.9870950982813681,7.739697874020906e-06,0.0019504038642532682,0.07899902180634608,0.02468896221315731,0.03826479879585607,0.04627681808542977,0.9630998140986882,0.4815499070493441,-0.14377379758073883,-0.004145890703983635,-0.0011497814934571249,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,-0.0005826577944037604,-0.0015365640242984693,0.43434343434343436,0.00922470889959883,0.008113314363012894,0.873041312392145,-0.0001845611044908644,-0.04650939833169783,0.09700092648922518,-0.4794737536539311,-0.6504696503028031,-0.9551572368637505,0.33975296656013154,0.8301235167199342,-0.26184970661793394,-0.16836662999039553,-0.04977161838145738,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,-0.0008742849867314982,-0.0010657657162175252,0.43824701195219123,0.008402003863441287,0.008111106075518779,0.8081209549047377,-0.00018684431025372378,-0.04708476618393839,0.09137495394429904,-0.5152918185068597,-0.7085945206853009,-1.0649645442337001,0.2871757078680096,0.8564121460659953,-0.21488656985629873,-0.1684792833345552,-0.04980726405936553,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,-0.0007415685174093237,-0.0017146476942934133,0.43157894736842106,0.009951853669256584,0.00886064832580381,0.8527634510865023,-7.767255695025989e-05,-0.01957348435146549,0.06392209827259997,-0.3062084143106988,-0.4400434251438681,-0.5796523540929328,0.5622931865183274,0.7188534067408363,-0.14217852074229298,-0.07483680067852239,-0.02130949064307608,1.0,1.0
XGBoost,XGB A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,0.00020584664403540284,-0.0003224631318938789,0.47186147186147187,0.00846244257186853,0.007170948078372885,1.0543524796649277,7.648023364857965e-05,0.01927301887944207,0.07826817653223231,0.2462433613935682,0.384481431829012,0.45243467612450733,0.651064179979175,0.3255320899895875,-0.13591891023902447,0.060133910132142754,0.01630192578844114,1.0,1.0
XGBoost,XGB A - MARKET,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,-0.0012185261618875998,-0.0011004068513519307,0.4612794612794613,0.007955752252237679,0.009074002053982368,0.7507286008370291,-0.000286628734337252,-0.07223044105298751,0.097481677472354,-0.740964280938561,-0.9808138954066803,-1.4733231132130018,0.14101126196238636,0.9294943690188068,-0.3101529669448321,-0.24204792074098946,-0.07387186993694705,1.0,1.0
XGBoost,XGB A - MARKET,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,-0.00045954373236578247,-0.0003820028242798581,0.4701195219123506,0.008211493642495805,0.00815264456119035,0.893622343310824,-4.446509377599823e-05,-0.011205203631551554,0.09077083044895913,-0.12344498310888866,-0.17317853118778487,-0.2560540348643541,0.7979672388639278,0.6010163805680361,-0.13148135081320544,-0.053651054620046934,-0.015154142515903302,1.0,1.0
XGBoost,XGB A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,0.0010414021604314612,-3.3358724140230243e-05,0.49473684210526314,0.010341920453928009,0.008065355335283908,1.2555508538481581,0.00010907740379381349,0.027487505756041,0.06316905259295118,0.43514196632273444,0.696924522329331,0.7660894970116561,0.44382259630403353,0.22191129815201677,-0.11260952857677087,0.09612689624577131,0.025741758434831175,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,0.00011205146652420645,-0.0005196616074468743,0.4588744588744589,0.008618892518195895,0.007101749745293384,1.029157759364017,7.771362550805778e-05,0.01958383362803056,0.07781733025399927,0.2516641674047162,0.4019124481407813,0.4478119546729378,0.6543959696964852,0.3271979848482426,-0.144830844494368,0.06146199510188333,0.016654326444012435,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,-0.0007748639664827685,-0.00031879151934810415,0.4882154882154882,0.007908165632358083,0.009058017202219108,0.8328504600518553,-0.0002190733826888685,-0.05520649243759486,0.09678260817892176,-0.5704174900467113,-0.7515811597711255,-1.1657446218485192,0.24402451137636816,0.8779877443118159,-0.2509783105482617,-0.19394977759361942,-0.05795787303259026,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,-0.00032433649376102864,-0.0001518413719143732,0.47808764940239046,0.008184478888294044,0.008118671194880179,0.923455623397778,-2.085522541855704e-05,-0.005255516805476374,0.09091653296453538,-0.057805952714083814,-0.08141278963263233,-0.11392739091628136,0.9093205928329231,0.5453397035835384,-0.14295867640049909,-0.03321027737242832,-0.009308977369710925,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,0.0009408065240102176,-0.00018326625623138384,0.47368421052631576,0.010751524921865839,0.007888840034059841,1.2265900167707537,9.854092588861155e-05,0.02483231332393011,0.06321548328366233,0.39282011358675917,0.6404611763489425,0.6911014824876779,0.48967880106949874,0.24483940053474937,-0.11142609573033913,0.08569573205696668,0.023029348884151535,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.0,231,231,1.0,213,0.0003209652274213551,-0.00018326625623138384,0.47619047619047616,0.008481333720650127,0.007097551584604802,1.0863328417553901,8.102342781206653e-05,0.020417903808640767,0.07840615510233201,0.26041200186378594,0.421101792565877,0.47704499797026084,0.6334451248202221,0.31672256241011104,-0.11315522286008117,0.06448650004094292,0.017455675434495,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0,297,297,1.0,248,-0.00043378259247721086,-0.000123117083986545,0.4983164983164983,0.008078176823650533,0.008888614764201413,0.9027234371918305,-0.0001420991366490656,-0.03580898243556453,0.09676244245322496,-0.3700710888201755,-0.4926263254980686,-0.7566089993637687,0.44948084536536054,0.7752595773173198,-0.23074982232292918,-0.13564875114674202,-0.03956356534461958,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0,251,251,1.0,222,0.00013379496576224138,-0.0001518413719143732,0.4820717131474104,0.008584938296372715,0.007732269211190583,1.0334089768565862,7.220811353756253e-05,0.018196444611465756,0.09049247838473701,0.20108239862877797,0.29725829964277534,0.40105480519781445,0.6884743401338571,0.34423717006692856,-0.10923412751657091,0.052106730642516474,0.014165130651199176,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.0,95,95,1.0,95,0.0006228448332727989,-3.3358724140230243e-05,0.49473684210526314,0.009918910389246381,0.008479552690284668,1.1453748537857953,6.52373309381653e-05,0.016439807396417656,0.06335911057026905,0.2594702995109902,0.40785578752088764,0.4653801489279494,0.6417710877474484,0.3208855438737242,-0.11383689685331377,0.0533538556031794,0.014497880787730733,1.0,1.0
