Family,Model,Ticker,Event_Session,Test_Year,Filing_Count,Accessions,y_prob,Acceptance_DateTime_ET,Lead_Minutes,Feature_Cutoff_Session,Momentum_Score_60D,Publication_Period,Stock_Return_Open_Close,QQQ_Return_Open_Close,Market_Neutral_Return,Active,Signal,Strategy_Return_Gross,Transaction_Cost,Strategy_Return_Net,Win,Cost_Bps_Per_Side,Probability_Margin
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2023-10-06,2023,1,0000050863-23-000092,0.38248315,2023-10-05 21:14:01+00:00,975.9833333333333,2023-10-05,0.09651694364570962,AFTER_HOURS,0.008921095744437446,0.025446417730520254,-0.008262660993041404,True,-1,0.008262660993041404,0.001,0.007262660993041404,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2023-10-27,2023,1,0000050863-23-000100,0.4018487,2023-10-26 20:09:55+00:00,1040.0833333333333,2023-10-26,0.02977739050647321,AFTER_HOURS,0.025389528909098846,-0.003232962332553435,0.01431124562082614,True,-1,-0.01431124562082614,0.001,-0.015311245620826142,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2023-10-31,2023,1,0000050863-23-000109,0.39549878,2023-10-30 20:57:55+00:00,992.0833333333334,2023-10-30,0.07568403664972811,AFTER_HOURS,0.02355580920309097,0.004695999997902822,0.009429904602594075,True,-1,-0.009429904602594075,0.001,-0.010429904602594076,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2023-12-06,2023,1,0000050863-23-000128,0.520936,2023-12-05 21:16:35+00:00,1033.4166666666667,2023-12-05,0.06100036218197613,AFTER_HOURS,-0.028483971222024063,-0.013375359027466005,-0.007554306097279029,True,1,-0.007554306097279029,0.001,-0.00855430609727903,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-01-04,2024,1,0000050863-24-000003,0.40544546,2024-01-03 22:09:55+00:00,980.0833333333334,2024-01-03,0.2093877916730149,AFTER_HOURS,0.025153055128548374,-0.00040360120352156414,0.012778328166034969,True,-1,-0.012778328166034969,0.001,-0.01377832816603497,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-01-26,2024,1,0000050863-24-000008,0.42747846,2024-01-25 21:07:43+00:00,1042.2833333333333,2024-01-25,0.1609834489669324,AFTER_HOURS,-0.011996350738702533,-0.0014843202318083337,-0.005256015253447099,True,-1,0.005256015253447099,0.001,0.004256015253447099,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-02-20,2024,1,0000050863-24-000033,0.38489223,2024-02-16 22:07:50+00:00,5302.166666666667,2024-02-16,-0.12935822723650492,AFTER_HOURS,0.005874427159749285,-0.00287009801373328,0.004372262586741282,True,-1,-0.004372262586741282,0.001,-0.005372262586741282,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-02-22,2024,1,0001193125-24-041435,0.37216315,2024-02-21 21:06:20+00:00,1043.6666666666667,2024-02-21,-0.09555640121664422,AFTER_HOURS,-0.03804836059373351,0.008239584732234295,-0.023143972662983903,True,-1,0.023143972662983903,0.001,0.022143972662983902,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-03-14,2024,1,0000050863-24-000036,0.37201962,2024-03-13 20:36:02+00:00,1013.9666666666667,2024-03-13,-0.13448669468589147,AFTER_HOURS,-0.01110338994492377,-0.005345380184739512,-0.0028790048800921286,True,-1,0.0028790048800921286,0.001,0.0018790048800921286,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-04-03,2024,1,0000050863-24-000068,0.36566415,2024-04-02 20:01:22+00:00,1048.6333333333334,2024-04-02,-0.17436431863593926,AFTER_HOURS,-0.0258454023040402,0.007153304878717792,-0.016499353591378996,True,-1,0.016499353591378996,0.001,0.015499353591378995,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-04-26,2024,1,0000050863-24-000074,0.38469005,2024-04-25 20:09:45+00:00,1040.25,2024-04-25,-0.17888963240416422,AFTER_HOURS,0.0031465850207836876,0.007904225530628528,-0.0023788202549224202,True,-1,0.0023788202549224202,0.001,0.0013788202549224202,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-05-08,2024,1,0000050863-24-000086,0.37594095,2024-05-08 11:49:38+00:00,100.36666666666666,2024-05-07,-0.2975556850482516,PRE_MARKET,0.0,0.0054606988313903315,-0.0027303494156951658,True,-1,0.0027303494156951658,0.001,0.0017303494156951657,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-05-10,2024,1,0000050863-24-000093,0.4088553,2024-05-09 21:13:47+00:00,976.2166666666667,2024-05-09,-0.3304538939119538,AFTER_HOURS,-0.015825899882747962,-0.001084672520133112,-0.007370613681307425,True,-1,0.007370613681307425,0.001,0.006370613681307425,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-06-05,2024,1,0000050863-24-000103,0.36222118,2024-06-04 20:07:51+00:00,1042.15,2024-06-04,-0.35106059991648986,AFTER_HOURS,0.01684837202409195,0.012118406174575158,0.0023649829247583964,True,-1,-0.0023649829247583964,0.001,-0.0033649829247583965,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-06-17,2024,1,0000050863-24-000110,0.39575052,2024-06-14 21:17:08+00:00,3852.866666666667,2024-06-14,-0.3553212681509459,AFTER_HOURS,0.021094244773556703,0.011679819387057977,0.004707212693249363,True,-1,-0.004707212693249363,0.001,-0.005707212693249363,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-08-02,2024,1,0000050863-24-000122,0.41587153,2024-08-01 20:08:44+00:00,1041.2666666666667,2024-08-01,-0.10774358895763392,AFTER_HOURS,-0.02096631634567314,-0.004746201022229557,-0.008110057661721792,True,-1,0.008110057661721792,0.001,0.007110057661721792,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-08-23,2024,1,0000050863-24-000134,0.4389199,2024-08-22 20:24:22+00:00,1025.6333333333334,2024-08-22,-0.38340337528842183,AFTER_HOURS,0.010826831890118793,0.0015858646630331208,0.004620483613542836,True,-1,-0.004620483613542836,0.001,-0.005620483613542836,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-11-01,2024,1,0000050863-24-000147,0.40777996,2024-10-31 20:07:17+00:00,1042.7166666666667,2024-10-31,0.018776803016129717,AFTER_HOURS,0.008695685345193604,0.003975268127252907,0.002360208608970349,True,-1,-0.002360208608970349,0.001,-0.003360208608970349,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-11-29,2024,1,0000050863-24-000169,0.38981572,2024-11-27 22:00:19+00:00,2429.6833333333334,2024-11-27,0.11862474972699522,AFTER_HOURS,0.013912307472971452,0.007530681346727963,0.0031908130631217446,True,-1,-0.0031908130631217446,0.001,-0.004190813063121745,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-12-03,2024,1,0000050863-24-000173,0.3813973,2024-12-03 00:28:44+00:00,841.2666666666667,2024-12-02,0.11676186468826133,AFTER_HOURS,-0.051098014198792896,0.005681453139026349,-0.028389733668909622,True,-1,0.028389733668909622,0.001,0.02738973366890962,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2024-12-05,2024,1,0000050863-24-000180,0.3808621,2024-12-05 13:30:58+00:00,59.03333333333333,2024-12-04,0.014559188862586003,PRE_MARKET,-0.05626141683112207,-0.0028663698515182245,-0.026697523489801922,True,-1,0.026697523489801922,0.001,0.02569752348980192,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-01-31,2025,1,0000050863-25-000004,0.4236183,2025-01-30 21:13:45+00:00,1036.25,2025-01-30,-0.15292731976691865,AFTER_HOURS,-0.03333333649643222,-0.008786922176003187,-0.012273207160214517,True,-1,0.012273207160214517,0.001,0.011273207160214516,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-03-03,2025,1,0000050863-25-000024,0.43725443,2025-02-28 22:22:51+00:00,3847.15,2025-02-28,-0.011833121822438786,AFTER_HOURS,-0.09040000915527346,-0.02828824196803048,-0.03105588359362149,True,-1,0.03105588359362149,0.001,0.03005588359362149,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-03-17,2025,1,0000050863-25-000036,0.4611719,2025-03-14 21:00:12+00:00,3869.8,2025-03-14,0.27682654635345694,AFTER_HOURS,0.05200657058951208,0.006588694478062207,0.022708938055724937,True,-1,-0.022708938055724937,0.001,-0.023708938055724937,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-03-28,2025,1,0000050863-25-000060,0.47457796,2025-03-28 00:10:42+00:00,799.3,2025-03-27,0.24051766156336685,AFTER_HOURS,-0.027409048674147618,-0.022654790797392743,-0.0023771289383774374,True,-1,0.0023771289383774374,0.001,0.0013771289383774374,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-04-14,2025,1,0001193125-25-079727,0.46883,2025-04-14 12:36:38+00:00,53.36666666666667,2025-04-11,0.12027562389795654,PRE_MARKET,-0.013598867633340728,-0.015028163021927554,0.0007146476942934132,True,-1,-0.0007146476942934132,0.001,-0.0017146476942934133,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-04-21,2025,1,0000050863-25-000063,0.47702414,2025-04-17 20:18:36+00:00,5351.4,2025-04-17,0.029175254936080308,AFTER_HOURS,-0.0047543661456403985,-0.011683420821047674,0.003464527337703638,True,-1,-0.003464527337703638,0.001,-0.004464527337703638,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-04-25,2025,1,0000050863-25-000070,0.46923086,2025-04-24 20:05:05+00:00,1044.9166666666667,2025-04-24,0.1883854209059278,AFTER_HOURS,0.01621894081341413,0.011970782541229408,0.0021240791360923605,True,-1,-0.0021240791360923605,0.001,-0.0031240791360923606,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-04-30,2025,1,0000050863-25-000079,0.479133,2025-04-30 12:34:24+00:00,55.6,2025-04-29,0.13500581691555857,PRE_MARKET,0.019786976920983745,0.017853694369264206,0.0009666412758597698,True,-1,-0.0009666412758597698,0.001,-0.00196664127585977,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-05-12,2025,1,0000050863-25-000084,0.4790177,2025-05-09 20:04:30+00:00,3925.5,2025-05-09,0.027808737135860517,AFTER_HOURS,0.0,0.0016963172561712536,-0.0008481586280856268,True,-1,0.0008481586280856268,0.001,-0.0001518413719143732,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-07-25,2025,1,0000050863-25-000107,0.42736042,2025-07-24 20:04:12+00:00,1045.8,2025-07-24,-0.0939953409682226,AFTER_HOURS,0.0009671401096964516,0.002548992724896282,-0.0007909263075999151,True,-1,0.0007909263075999151,0.001,-0.0002090736924000849,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-08-15,2025,1,0000050863-25-000123,0.4401208,2025-08-14 20:14:18+00:00,1035.7,2025-08-14,0.003869636687224176,AFTER_HOURS,-0.017992833219561133,-0.00424277507639137,-0.006875029071584882,True,-1,0.006875029071584882,0.001,0.005875029071584882,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-08-22,2025,1,0000050863-25-000126,0.43531784,2025-08-21 20:15:58+00:00,1034.0333333333333,2025-08-21,0.06164324158580081,AFTER_HOURS,0.04862577746636476,0.012927883567223741,0.01784894694957051,True,-1,-0.01784894694957051,0.001,-0.01884894694957051,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-08-25,2025,1,0000050863-25-000129,0.43022916,2025-08-25 10:06:44+00:00,203.26666666666668,2025-08-22,0.11398587328933107,PRE_MARKET,-0.037254931879978526,-0.00014028240957031368,-0.018557324735204106,True,-1,0.018557324735204106,0.001,0.017557324735204105,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-02,2025,1,0000050863-25-000135,0.4240446,2025-08-29 20:22:15+00:00,5347.75,2025-08-29,0.1225277554276687,AFTER_HOURS,0.013819092768153185,0.0076784621284851085,0.0030703153198340383,True,-1,-0.0030703153198340383,0.001,-0.004070315319834038,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-08,2025,1,0000050863-25-000147,0.42241958,2025-09-05 20:26:47+00:00,3903.2166666666667,2025-09-05,0.029597566364187422,AFTER_HOURS,0.0,0.0008644985117161053,-0.00043224925585805263,True,-1,0.00043224925585805263,0.001,-0.0005677507441419474,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-09,2025,1,0000050863-25-000149,0.42788228,2025-09-08 21:01:00+00:00,989.0,2025-09-08,0.09526781458339362,AFTER_HOURS,-0.003668982880905003,0.0014491467218149534,-0.002559064801359978,True,-1,0.002559064801359978,0.001,0.0015590648013599781,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-15,2025,1,0000050863-25-000153,0.42906868,2025-09-15 10:02:04+00:00,207.93333333333334,2025-09-12,0.047616578424312106,PRE_MARKET,0.018084691140048292,0.005506067264177128,0.006289311937935582,True,-1,-0.006289311937935582,0.001,-0.007289311937935582,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-19,2025,1,0000050863-25-000155,0.4348062,2025-09-18 20:06:16+00:00,1043.7333333333333,2025-09-18,0.2527604588346184,AFTER_HOURS,-0.02633308950494273,0.0033816457206266026,-0.014857367612784667,True,-1,0.014857367612784667,0.001,0.013857367612784666,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-09-30,2025,1,0000050863-25-000159,0.44208574,2025-09-29 20:09:16+00:00,1040.7333333333333,2025-09-29,0.45545136039722833,AFTER_HOURS,-0.011199559820141425,0.003241820204785917,-0.007220690012463671,True,-1,0.007220690012463671,0.001,0.006220690012463671,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-10-24,2025,1,0000050863-25-000169,0.47588065,2025-10-23 20:10:22+00:00,1039.6333333333334,2025-10-23,0.799933246672113,AFTER_HOURS,-0.043478302312943584,0.0018019535530766628,-0.022640127933010123,True,-1,0.022640127933010123,0.001,0.021640127933010123,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-11-13,2025,1,0000050863-25-000194,0.49535564,2025-11-12 21:08:30+00:00,1041.5,2025-11-12,0.40477989697264194,AFTER_HOURS,-0.036490490841093126,-0.014800586097239776,-0.010844952371926675,True,-1,0.010844952371926675,0.001,0.009844952371926674,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2025-12-29,2025,1,0000050863-25-000204,0.47010773,2025-12-29 11:17:04+00:00,192.93333333333334,2025-12-26,-0.028312826012980574,PRE_MARKET,0.018605998746796137,0.001241766749825235,0.008682115998485451,True,-1,-0.008682115998485451,0.001,-0.009682115998485452,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-01-23,2026,1,0000050863-26-000009,0.39324772,2026-01-22 21:10:56+00:00,1039.0666666666666,2026-01-22,0.41179071461836325,AFTER_HOURS,-0.03819890935152748,0.004824666110413878,-0.021511787730970677,True,-1,0.021511787730970677,0.001,0.020511787730970676,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-01-26,2026,1,0000050863-26-000031,0.46207583,2026-01-23 22:13:24+00:00,3856.6,2026-01-23,0.14713071864047667,AFTER_HOURS,-0.040424506553216055,0.003610339886509051,-0.022017423219862553,True,-1,0.022017423219862553,0.001,0.021017423219862552,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-03-04,2026,1,0000050863-26-000044,0.43372387,2026-03-03 21:06:00+00:00,1044.0,2026-03-03,0.01886198338907097,AFTER_HOURS,0.03426372014265766,0.010907751503577812,0.011677984319539925,True,-1,-0.011677984319539925,0.001,-0.012677984319539926,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-04-06,2026,1,0000050863-26-000069,0.47940698,2026-04-03 16:50:37+00:00,4119.383333333333,2026-04-02,0.3187184838426792,NON_TRADING_DAY,-0.0019654537484083967,0.0038722337766399217,-0.0029188437625241592,True,-1,0.0029188437625241592,0.001,0.0019188437625241592,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-04-09,2026,1,0000050863-26-000072,0.4657058,2026-04-08 20:05:34+00:00,1044.4333333333334,2026-04-08,0.3257721026563052,AFTER_HOURS,0.056849308357518114,0.00703053127773523,0.02490938853989144,True,-1,-0.02490938853989144,0.001,-0.025909388539891443,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-04-24,2026,1,0000050863-26-000077,0.39477485,2026-04-23 20:07:02+00:00,1042.9666666666667,2026-04-23,0.4866955228027079,AFTER_HOURS,0.004136301458736558,0.008154766119802481,-0.002009232330532962,True,-1,0.002009232330532962,0.001,0.0010092323305329618,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-04-27,2026,1,0000050863-26-000083,0.4811355,2026-04-24 20:15:20+00:00,3914.6666666666665,2026-04-24,0.6423458021419652,AFTER_HOURS,0.015776260591746416,0.0012510642510459302,0.007262598170350243,True,-1,-0.007262598170350243,0.001,-0.008262598170350244,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-05-01,2026,1,0001193125-26-197845,0.5141343,2026-04-30 21:16:06+00:00,973.9,2026-04-30,0.8339308992306187,AFTER_HOURS,0.06888418464117696,0.007457187324104053,0.030713498658536453,True,1,0.030713498658536453,0.001,0.029713498658536452,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-05-18,2026,1,0000050863-26-000118,0.5404109,2026-05-15 20:13:15+00:00,3916.75,2026-05-15,1.2614587687163332,AFTER_HOURS,-0.04670840746224292,-0.007954539898408552,-0.019376933781917183,True,1,-0.019376933781917183,0.001,-0.020376933781917184,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-07-24,2026,1,0000050863-26-000155,0.42431152,2026-07-23 20:09:00+00:00,1041.0,2026-07-23,0.13642284738314658,AFTER_HOURS,-0.08011160688153751,-0.008951192648092743,-0.035580207116722384,True,-1,0.035580207116722384,0.001,0.03458020711672238,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,INTC,2026-08-13,2026,1,0001193125-26-346806,0.4586545,2026-08-12 20:05:07+00:00,1044.8833333333334,2026-08-12,-0.09385087556676841,AFTER_HOURS,0.030046255129322796,0.009542829314179269,0.010251712907571764,True,-1,-0.010251712907571764,0.001,-0.011251712907571765,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-02-02,2023,1,0001326801-23-000015,0.3772377,2023-02-02 01:30:19+00:00,779.6833333333333,2023-02-01,0.564217724117575,AFTER_HOURS,0.029392514157106975,0.013492843247585373,0.0079498354547608,True,-1,-0.0079498354547608,0.001,-0.008949835454760802,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-02-14,2023,1,0001326801-23-000019,0.46904725,2023-02-13 21:09:07+00:00,1040.8833333333334,2023-02-13,0.4778095371539963,AFTER_HOURS,0.013095461828136479,0.012743851447340582,0.0001758051903979485,True,-1,-0.0001758051903979485,0.001,-0.0011758051903979485,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-02-16,2023,1,0001326801-23-000023,0.4740234,2023-02-15 21:25:51+00:00,1024.15,2023-02-15,0.5017082840906679,AFTER_HOURS,-0.001794486590991351,-0.003548252423018261,0.000876882916013455,True,-1,-0.000876882916013455,0.001,-0.001876882916013455,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-04-11,2023,1,0001326801-23-000038,0.46751696,2023-04-10 20:18:35+00:00,1031.4166666666667,2023-04-10,0.468954364195749,AFTER_HOURS,-0.007564459143968305,-0.006292672449096481,-0.0006358933474359119,True,-1,0.0006358933474359119,0.001,-0.00036410665256408816,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-04-27,2023,1,0001326801-23-000063,0.43534586,2023-04-26 20:18:04+00:00,1031.9333333333334,2023-04-26,0.34783191741275643,AFTER_HOURS,-0.005544215408890163,0.014729153362955882,-0.010136684385923023,True,-1,0.010136684385923023,0.001,0.009136684385923022,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-05-04,2023,1,0001193125-23-134410,0.47159317,2023-05-03 20:13:28+00:00,1036.5333333333333,2023-05-03,0.22719895376035248,AFTER_HOURS,-0.010759947947141413,-0.0028069896477396217,-0.0039764791497008956,True,-1,0.0039764791497008956,0.001,0.0029764791497008955,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-06-02,2023,1,0001326801-23-000083,0.4733972,2023-06-02 01:58:13+00:00,691.7833333333333,2023-06-01,0.28778311535900314,AFTER_HOURS,-0.00018344571948614163,0.0024025046151585627,-0.0012929751673223522,True,-1,0.0012929751673223522,0.001,0.00029297516732235216,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-07-27,2023,1,0001326801-23-000089,0.44753808,2023-07-26 20:06:51+00:00,1043.15,2023-07-26,0.07039282337226549,AFTER_HOURS,-0.0412463209384456,-0.01683768523692386,-0.01220431785076087,True,-1,0.01220431785076087,0.001,0.01120431785076087,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2023-10-26,2023,1,0001326801-23-000100,0.370247,2023-10-25 20:20:51+00:00,1029.15,2023-10-25,0.01161852265252794,AFTER_HOURS,-0.022542352191472492,-0.015639297466320645,-0.0034515273625759235,True,-1,0.0034515273625759235,0.001,0.0024515273625759235,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-01-18,2024,1,0001326801-24-000003,0.4081493,2024-01-18 00:42:58+00:00,827.0333333333333,2024-01-17,0.043526711267019014,AFTER_HOURS,0.012490281758359423,0.00601676236676707,0.0032367596957961764,True,-1,-0.0032367596957961764,0.001,-0.004236759695796176,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-02-02,2024,1,0001326801-24-000010,0.42651138,2024-02-01 21:10:29+00:00,1039.5166666666667,2024-02-01,0.10464985030718044,AFTER_HOURS,0.03348560471383699,0.012293586887032637,0.010596008913402177,True,-1,-0.010596008913402177,0.001,-0.011596008913402178,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-02-15,2024,1,0001326801-24-000019,0.43272394,2024-02-14 21:28:03+00:00,1021.95,2024-02-14,0.2908898037670484,AFTER_HOURS,0.01841020035026375,0.00135968915844642,0.008525255595908665,True,-1,-0.008525255595908665,0.001,-0.009525255595908666,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-04-25,2024,1,0001326801-24-000044,0.40670398,2024-04-24 20:07:26+00:00,1042.5666666666666,2024-04-24,0.23443063041092016,AFTER_HOURS,0.04741341071598626,0.012427302008436003,0.017493054353775128,True,-1,-0.017493054353775128,0.001,-0.01849305435377513,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-06-03,2024,1,0001326801-24-000057,0.3854174,2024-05-31 20:14:51+00:00,3915.15,2024-05-31,-0.0875049553798305,AFTER_HOURS,0.014080629250885046,-0.0031678342569998463,0.008624231753942446,True,-1,-0.008624231753942446,0.001,-0.009624231753942447,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-08-01,2024,1,0001326801-24-000065,0.38860685,2024-07-31 20:11:20+00:00,1038.6666666666667,2024-07-31,-0.03180026358368582,AFTER_HOURS,-0.04464493237164102,-0.025648647305919425,-0.009498142532860798,True,-1,0.009498142532860798,0.001,0.008498142532860797,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-08-12,2024,1,0001193125-24-197873,0.40349156,2024-08-09 20:30:30+00:00,3899.5,2024-08-09,0.0867567190171199,AFTER_HOURS,-0.0017605795966432192,-2.21754254638995e-05,-0.0008692020855896598,True,-1,0.0008692020855896598,0.001,-0.0001307979144103402,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-09-11,2024,1,0001326801-24-000072,0.39437217,2024-09-10 20:53:12+00:00,996.8,2024-09-10,0.03871751683098623,AFTER_HOURS,0.009506669915390287,0.018938469234683675,-0.004715899659646694,True,-1,0.004715899659646694,0.001,0.003715899659646694,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2024-10-31,2024,1,0001326801-24-000077,0.43806836,2024-10-30 20:08:12+00:00,1041.8,2024-10-30,0.0679703385325574,AFTER_HOURS,-0.029777748564369655,-0.017324015383863967,-0.006226866590252844,True,-1,0.006226866590252844,0.001,0.005226866590252844,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2025-01-07,2025,1,0001326801-25-000005,0.44401404,2025-01-06 21:40:45+00:00,1009.25,2025-01-06,0.002706549080595755,AFTER_HOURS,-0.0218616388977807,-0.019806376924557112,-0.0010276309866117939,True,-1,0.0010276309866117939,0.001,2.763098661179384e-05,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2025-01-30,2025,1,0001326801-25-000014,0.43482378,2025-01-29 21:47:14+00:00,1002.7666666666667,2025-01-29,0.09307916405207406,AFTER_HOURS,-0.01409260242387056,-0.0012603046571485477,-0.006416148883361006,True,-1,0.006416148883361006,0.001,0.005416148883361006,True,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2025-02-21,2025,1,0001326801-25-000021,0.45969984,2025-02-20 21:33:09+00:00,1016.85,2025-02-20,0.1602532034343358,AFTER_HOURS,-0.0187057179034672,-0.02284629384712389,0.002070287971828344,True,-1,-0.002070287971828344,0.001,-0.003070287971828344,False,5.0,0.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,META,2025-04-14,2025,1,0001326801-25-000027,0.46969247,2025-04-11 21:04:06+00:00,3865.9,2025-04-11,0.0008624770502579926,AFTER_HOURS,-0.04439290720476485,-0.015028163021927554,-0.01468237209141865,True,-1,0.01468237209141865,0.001,0.013682372091418649,True,5.0,0.0
