Family,Model,Portfolio_Type,Portfolio_Definition,Test_Year,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm
Logistic,MODEL B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.003266958594543701,0.0013788202549224202,0.5555555555555556,0.010233668276702494,0.00544142850815479,2.350868954118808,0.0003500312779868251,0.08820788205267993,0.059038581131386735,1.4940718486506088,3.762187275536678,1.3604216636800275,0.17491697116514413,0.08745848558257206,-0.019146392755579167,0.0903262662824389,0.09065010598894174,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0014622448223547287,0.0006190994105819145,0.5245901639344263,0.008872636741012541,0.006714739363750444,1.4580604225794345,0.00030602873382479793,0.07711924092384907,0.07417225474001934,1.0397316516015214,1.9346465534500754,1.0270644531991038,0.3053788639486403,0.15268943197432014,-0.04987485580795625,0.07722460355043537,0.07749981898888025,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,0.0010480883991700386,0.0016396490287408092,0.5362318840579711,0.008426902516874573,0.007483665424425828,1.3019831169007379,6.427717668473715e-05,0.016197848524553762,0.07452919363923352,0.21733562022636618,0.30119679751245687,0.22116226153348503,0.8251459011126634,0.4125729505563317,-0.06371869089298776,0.013513745438152203,0.013560465771612185,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,0.0006917665214450286,0.001340646075958852,0.5238095238095238,0.008027484781901403,0.007377523565056983,1.1969102073648665,0.00010289907811893674,0.02593056768597206,0.07609001894595864,0.3407880303511122,0.5053311955053801,0.3252722207932892,0.7452460226087751,0.3726230113043876,-0.057156591238407106,0.02331816294599176,0.023399168701643713,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.003266958594543701,0.0013788202549224202,0.5555555555555556,0.010233668276702494,0.00544142850815479,2.350868954118808,0.0003500312779868251,0.08820788205267993,0.059038581131386735,1.4940718486506088,3.762187275536678,1.3604216636800275,0.17491697116514413,0.08745848558257206,-0.019146392755579167,0.0903262662824389,0.09065010598894174,1.0,1.0
TabNet,TABNET A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0018865779729581352,0.0010845635092036074,0.5245901639344263,0.009345968319032288,0.00634447344339955,1.62547652218902,0.0003207121973479163,0.0808194737316749,0.07428426950543451,1.0879756140802097,1.9015553122813513,1.0926951500816453,0.2755753126376093,0.13778765631880466,-0.03894140676085189,0.08120083629682795,0.08149075100264502,1.0,1.0
TabNet,TABNET A - MARKET,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.00025464666623845256,0.0005959664104380211,0.5217391304347826,0.007450348728695925,0.008660096187985047,0.9385176540941449,-1.781953808542536e-06,-0.00044905235975271907,0.0733872083422184,-0.006118945929360103,-0.008054635045958942,-0.0065147879820111115,0.9948071628796257,0.5025964185601872,-0.06524761399734524,-0.0031404664729169918,-0.0031512340316518506,1.0,1.0
TabNet,TABNET A - MARKET,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,0.0013941143100672316,-0.0001307979144103402,0.49206349206349204,0.009354948072513965,0.006317943397303042,1.4344234152392823,0.0003349789756341619,0.08441470185980879,0.07569560605071007,1.1151862870779794,2.143736271929909,1.1823485499404776,0.2381862623791725,0.11909313118958625,-0.048864549478541575,0.08498785708817036,0.08529181845055578,1.0,1.0
TabNet,TABNET A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002560818707020292,0.0017303494156951657,0.5555555555555556,0.0096899406371677,0.006350583705663969,1.9072933068588287,0.00027437343289503125,0.06914210508954788,0.05946250688252256,1.1627848995022843,2.1735819617011516,1.0731425497336533,0.28423780144270355,0.14211890072135178,-0.03819479639027634,0.06970477718030743,0.06995233191084638,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,-0.0019115068971333902,-0.0015266528793554382,0.4262295081967213,0.007213523121052659,0.008690100624928742,0.6166346521083073,-0.00043463750883015166,-0.10952865222519821,0.07373219749129853,-1.485492850502987,-1.7862390372143366,-1.4858035747506804,0.13858600016544623,0.9307069999172769,-0.11567958406489987,-0.10620367103650796,-0.10654822371173911,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.00017006506237126438,-0.00046343597570153074,0.463768115942029,0.008556903197172316,0.0077177132868413885,0.9589064340990799,-4.0741294265211545e-05,-0.01026680615483331,0.0727980037608497,-0.14103142427587737,-0.1964921134230441,-0.1353702727163387,0.8924276234353372,0.5537861882823314,-0.04960916441542729,-0.012829025953721152,-0.012872796892007488,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.002450440979414101,-0.003403370803208682,0.3333333333333333,0.008497814971668531,0.007924568954955417,0.5361689083640726,-0.0005938115539753147,-0.1496405116017793,0.07788953218484838,-1.9211889891269427,-2.276412533408172,-1.8714422048389834,0.062447016712231886,0.968776491643884,-0.14945773456640066,-0.14163739900462513,-0.14208747522165588,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,-0.003477217674005892,-0.0015266528793554382,0.4444444444444444,0.005498774783706112,0.010658011640175494,0.4127430120626567,-0.00037255903650063125,-0.09388487719815908,0.0620247695193474,-1.5136674900319227,-1.7008322021977742,-1.3901111612012018,0.1657266421943517,0.9171366789028241,-0.09138821585537871,-0.09138821585537871,-0.09168720151266418,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0016818257493147173,0.0018373266406072073,0.639344262295082,0.007309341886908785,0.00829422558551113,1.562227790288938,0.00039526864494399545,0.09960769852588686,0.0709953140192304,1.4030179301539007,2.2928091306474068,1.28213910670493,0.20097678615894646,0.10048839307947323,-0.05786964965421426,0.10195700322078793,0.10232446304246068,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.001259581390746452,-0.0019481963916700975,0.43478260869565216,0.007972692845741342,0.00836133080342937,0.7334766193026234,-0.0004270862314345446,-0.10762573032150524,0.07469673977425605,-1.440835713135074,-1.7327350606700083,-1.4435236329626646,0.15011993633668552,0.9249400318316572,-0.1397595953060129,-0.10456473161273394,-0.10490428485929482,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.00021808675075746142,0.00031406283366275465,0.5238095238095238,0.007176940555270934,0.008352616787388696,0.94516901849464,-0.00010005403715143076,-0.025213617362160552,0.07680090270206763,-0.3282984506050832,-0.43447785901987684,-0.2985716328382931,0.765513942735979,0.6172430286320105,-0.08971544838400813,-0.02776568959150827,-0.027859698112427722,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.003584744440389295,0.0018790048800921286,0.6666666666666666,0.00867622816433317,0.006598223007498454,2.629868118877824,0.0003840797614702816,0.09678809989051096,0.05883877403953628,1.6449713895377036,3.8164139985696957,1.4858902398585623,0.13856308403076248,0.06928154201538124,-0.029579683807728796,0.09972918102999295,0.10008825268798383,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0007255741156796402,0.0010542428564072068,0.5081967213114754,0.008510344568734502,0.007318688685810384,1.2015844775684577,0.0001637950352148697,0.04127634887414716,0.0720430632794582,0.5729399472373129,0.9187423600301445,0.5412129964749821,0.5888408004489324,0.2944204002244662,-0.06243983324375979,0.03945736844878289,0.03959551557214924,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.00040733911981264196,-0.0001307979144103402,0.4927536231884058,0.007781857168219314,0.008362558371043686,0.9039719732373018,-0.00016144867725044433,-0.04068506666711197,0.07342315134866685,-0.5541176852231459,-0.7091342311346434,-0.5180771800337196,0.6048607754848704,0.6975696122575648,-0.09075154665575857,-0.042458679149093626,-0.04260133429948987,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.0005590745519853001,-0.00017252448531612698,0.47619047619047616,0.007636597419508797,0.008009685435161753,0.8667458100147406,-0.00020469447034518568,-0.05158300652698679,0.0771463454404388,-0.6686383681883116,-0.890781532979903,-0.6071453954577449,0.5443032582785698,0.7278483708607151,-0.0972400564639937,-0.05309504278642252,-0.05327242956987499,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.0036748228219890874,0.0017303494156951657,0.5925925925925926,0.00996176031934964,0.005469813537808081,2.6490543218019473,0.00039373101664168795,0.09922021619370536,0.05878110627934909,1.687961021389679,4.482770582355255,1.601649973940559,0.11049078278342249,0.055245391391711245,-0.015283946321022923,0.10241208670722446,0.10278126191324444,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.00048731352438889343,-0.00017252448531612698,0.4918032786885246,0.008585124453213392,0.007349277697054171,1.1304763947146572,0.00010612084446591902,0.02674245280541159,0.07227257519492052,0.3700221381801698,0.5854138969812345,0.3490178206796476,0.7273685372638654,0.3636842686319327,-0.07046447110767928,0.024444090520469475,0.024529054353825908,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.0006950052017235626,-0.0001307979144103402,0.4927536231884058,0.00748996070275088,0.008646114937498737,0.8415296208905493,-0.0002614091654243844,-0.06587510968694488,0.07409474784168081,-0.8890658461744287,-1.0963494767983337,-0.8764473591547141,0.38162490768996177,0.8091875461550191,-0.11342097276338259,-0.06633214534877496,-0.06655218069816016,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.0010439818404240503,-0.0010657657162175252,0.4603174603174603,0.007407701482739423,0.008252770557239955,0.7656015120992022,-0.00032592129245487316,-0.08213216569862804,0.0774378841796442,-1.0606199610011788,-1.3553701665875377,-1.0016288733267131,0.3174875029104778,0.8412562485447611,-0.1244314582284618,-0.08161610567664146,-0.08188457951819972,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.003136530374998881,0.0013788202549224202,0.5555555555555556,0.01020808113834843,0.005702908079188056,2.2374727499995477,0.0003360568258927373,0.0846863201249698,0.05911895612886111,1.432473197604838,3.5842797351472466,1.3504622058873341,0.17808410326100974,0.08904205163050487,-0.020186316321002762,0.08648952985049907,0.08679907377753882,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,-0.0013071317110531409,-0.0010779771328032197,0.45901639344262296,0.007317897537436534,0.00862533834613529,0.7198703325141527,-0.00020875371585982937,-0.052605936396677,0.07263268419814153,-0.7242736101170146,-1.0370299339184865,-0.6804497569305207,0.49684689652838115,0.7515765517358094,-0.11139085288165573,-0.05373427521546814,-0.053913736260989276,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.0019039654045654956,-0.0013816912904520686,0.4492753623188406,0.006966114093402686,0.009140082889750064,0.6217539401370283,-0.000596804440206699,-0.15039471893208817,0.07512652537219716,-2.001885727936864,-2.2367294124047103,-2.185299959571728,0.02979164840770238,0.9851041757961488,-0.18537606614662727,-0.14210898599857347,-0.1425604331078122,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.00230587921420596,-0.0013816912904520686,0.4444444444444444,0.006288341990189754,0.009181256177722532,0.5479286815194491,-0.0005657445888303744,-0.14256763638525435,0.07728491820093301,-1.8447019121453017,-2.236466111001967,-1.749129525739088,0.08149092881786033,0.9592545355910699,-0.17579456326707799,-0.13549086953517708,-0.13592299650728656,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.003293723751187404,0.0017303494156951657,0.5925925925925926,0.00964020797836072,0.005937526033791965,2.3616099729068925,0.0003528989733415076,0.0889305412820599,0.05902197033692723,1.5067362335482781,3.7112356023871578,1.4671005341987067,0.14360054558830718,0.07180027279415359,-0.022907054503152446,0.0911149393127535,0.09144172340695467,1.0,1.0
Tree,TREE A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0024048994234496936,0.0013788202549224202,0.5573770491803278,0.009177650103463417,0.006123749581012032,1.8872490976546514,0.0004748431352893733,0.11966047009292208,0.07369418864739748,1.6237436396166622,3.3484726618716603,1.6815246640026098,0.09390480655961614,0.04695240327980807,-0.04036892510013901,0.12406385981072932,0.1245153924509177,1.0,1.0
Tree,TREE A - MARKET,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,0.0015128213153758115,0.0022087316333067606,0.5507246376811594,0.008614874809414653,0.007192921677316962,1.4681334782943194,0.0002766504612574108,0.06971591623686753,0.07391771436319237,0.9431557352317547,1.3867223761004226,1.0161693544930106,0.31052724634624246,0.15526362317312123,-0.05419173118455611,0.06927460290170506,0.06952058078930001,1.0,1.0
Tree,TREE A - MARKET,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,0.0009782374886622852,0.00025062407823417485,0.5079365079365079,0.008610101620801964,0.0068998158090302865,1.2881281298471845,0.00019383289662421092,0.048845889949301155,0.07675141173438804,0.6364168273326499,0.9942856245575227,0.6631379143089916,0.5078507724884931,0.25392538624424654,-0.038904569342312456,0.046985493543892254,0.04715059041608893,1.0,1.0
Tree,TREE A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002763957491810596,0.0013602086089703489,0.5185185185185185,0.010649391653727473,0.005728048528715271,2.0021785027829333,0.0002961383026939925,0.0746268522788861,0.05934336481855439,1.2575433244653693,3.0005864933999185,1.2133311765510137,0.22614379377806598,0.11307189688903299,-0.02691719924337288,0.07560357411480467,0.07587281146531266,1.0,1.0
Tree,TREE B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0024048994234496936,0.0013788202549224202,0.5573770491803278,0.009177650103463417,0.006123749581012032,1.8872490976546514,0.0004748431352893733,0.11966047009292208,0.07369418864739748,1.6237436396166622,3.3484726618716603,1.6815246640026098,0.09390480655961614,0.04695240327980807,-0.04036892510013901,0.12406385981072932,0.1245153924509177,1.0,1.0
Tree,TREE B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,0.0015128213153758115,0.0022087316333067606,0.5507246376811594,0.008614874809414653,0.007192921677316962,1.4681334782943194,0.0002766504612574108,0.06971591623686753,0.07391771436319237,0.9431557352317547,1.3867223761004226,1.0161693544930106,0.31052724634624246,0.15526362317312123,-0.05419173118455611,0.06927460290170506,0.06952058078930001,1.0,1.0
Tree,TREE B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,0.0009782374886622852,0.00025062407823417485,0.5079365079365079,0.008610101620801964,0.0068998158090302865,1.2881281298471845,0.00019383289662421092,0.048845889949301155,0.07675141173438804,0.6364168273326499,0.9942856245575227,0.6631379143089916,0.5078507724884931,0.25392538624424654,-0.038904569342312456,0.046985493543892254,0.04715059041608893,1.0,1.0
Tree,TREE B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002763957491810596,0.0013602086089703489,0.5185185185185185,0.010649391653727473,0.005728048528715271,2.0021785027829333,0.0002961383026939925,0.0746268522788861,0.05934336481855439,1.2575433244653693,3.0005864933999185,1.2133311765510137,0.22614379377806598,0.11307189688903299,-0.02691719924337288,0.07560357411480467,0.07587281146531266,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0024048994234496936,0.0013788202549224202,0.5573770491803278,0.009177650103463417,0.006123749581012032,1.8872490976546514,0.0004748431352893733,0.11966047009292208,0.07369418864739748,1.6237436396166622,3.3484726618716603,1.6815246640026098,0.09390480655961614,0.04695240327980807,-0.04036892510013901,0.12406385981072932,0.1245153924509177,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,0.0015128213153758115,0.0022087316333067606,0.5507246376811594,0.008614874809414653,0.007192921677316962,1.4681334782943194,0.0002766504612574108,0.06971591623686753,0.07391771436319237,0.9431557352317547,1.3867223761004226,1.0161693544930106,0.31052724634624246,0.15526362317312123,-0.05419173118455611,0.06927460290170506,0.06952058078930001,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,0.0009782374886622852,0.00025062407823417485,0.5079365079365079,0.008610101620801964,0.0068998158090302865,1.2881281298471845,0.00019383289662421092,0.048845889949301155,0.07675141173438804,0.6364168273326499,0.9942856245575227,0.6631379143089916,0.5078507724884931,0.25392538624424654,-0.038904569342312456,0.046985493543892254,0.04715059041608893,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002763957491810596,0.0013602086089703489,0.5185185185185185,0.010649391653727473,0.005728048528715271,2.0021785027829333,0.0002961383026939925,0.0746268522788861,0.05934336481855439,1.2575433244653693,3.0005864933999185,1.2133311765510137,0.22614379377806598,0.11307189688903299,-0.02691719924337288,0.07560357411480467,0.07587281146531266,1.0,1.0
XGBoost,XGB A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0008306376964584603,0.0012437629884258792,0.5737704918032787,0.00752582630321872,0.008182116197257274,1.2381784588881353,0.00016384963801072429,0.04129010877870252,0.07222874299948125,0.5716575848343238,0.8987912015987715,0.5309149160800837,0.5959471933709182,0.2979735966854591,-0.07703690277700226,0.03945645438555756,0.039594598248072765,1.0,1.0
XGBoost,XGB A - MARKET,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.0003252471482914485,0.0001333942733422475,0.5072463768115942,0.0076162911277366935,0.008500360079496888,0.9223491260362265,-0.00021334097719360174,-0.05376192625278764,0.07387459030375042,-0.7277458464640486,-0.9070056048066605,-0.7391778428187427,0.4604897051349648,0.7697551474325176,-0.10468894745618318,-0.054935117209064854,-0.055118470874987224,1.0,1.0
XGBoost,XGB A - MARKET,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,5.740999723737064e-06,0.0003502356155889461,0.5238095238095238,0.007388143751787119,0.008114902027545983,1.0014856740572988,-7.125473033362218e-05,-0.01795619204407279,0.07698666516112727,-0.23323769131305847,-0.3136174316874023,-0.21954379195899837,0.826404905740143,0.5867975471299285,-0.09427954669672056,-0.020696542407601104,-0.020766872560417204,1.0,1.0
XGBoost,XGB A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002899910186407134,0.0013788202549224202,0.5555555555555556,0.00996001277665883,0.005925218051407485,2.101191190401194,0.00031070466282933577,0.07829757503299262,0.05926236433606863,1.3212023500948757,3.0192249802590334,1.2391162589313762,0.21645986952609417,0.10822993476304708,-0.03266173238681802,0.07956171074998619,0.07984555984855435,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.0004687092328265274,0.0010542428564072068,0.5409836065573771,0.007723992586401112,0.008082160433886376,1.1263420283841723,0.00011795491174036958,0.029724637758573133,0.07222649164488373,0.41154757875711834,0.6437008619846772,0.3845468490530116,0.7008987874210756,0.3504493937105378,-0.0844845645960447,0.02750567546465832,0.027601423521637747,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,2.730512187093224e-05,0.0012449799167520434,0.5217391304347826,0.007714812299760733,0.008359066344917941,1.0068300124909313,-6.707882250200671e-05,-0.016903863270505692,0.07397666920521587,-0.22850262727581488,-0.30627144844047977,-0.2502079951993832,0.8026311739311243,0.5986844130344379,-0.11035519048965448,-0.01944182219688928,-0.019507931208442297,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-1.0996835408984136e-06,0.0010542428564072068,0.5238095238095238,0.007397573186833163,0.008139639840952366,0.999716285304877,-4.179084692820849e-05,-0.01053129342590854,0.07710819842804657,-0.13657812840402186,-0.18324808685172836,-0.12905364986084017,0.8974185480447494,0.5512907259776253,-0.08615702922761903,-0.013407304396089503,-0.013453034868154412,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002260153850031043,0.0010542428564072068,0.5185185185185185,0.010163580999154332,0.006251229233640192,1.750918821415948,0.0002421593410747546,0.06102415395083816,0.05963472315395868,1.0232990231763532,2.2170521690478227,0.9847099314479136,0.32571481315693196,0.16285740657846598,-0.04824129902712748,0.06105539324899856,0.06127135773028747,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2024,5.0,0.0,61,61,1.0,55,0.00011275311760427633,0.0006190994105819145,0.5245901639344263,0.00761503017009121,0.008165621561001996,1.0290449843959808,-9.924010045248872e-06,-0.002500850531402716,0.07288133898020493,-0.034314003644773376,-0.05169225219805318,-0.03239494339318412,0.9741828400058617,0.5129085799970692,-0.09375290739717179,-0.005124744616644361,-0.005142298001017065,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2024,5.0,0.0,69,69,1.0,56,-0.0019376832212667336,-0.0020104489165349007,0.42028985507246375,0.007523863390661334,0.008797304514914582,0.6200536708694834,-0.0005418689153397741,-0.13655096666562305,0.07481603005386273,-1.8251565415501885,-2.076324256713889,-1.9537547089642158,0.05184097077557974,0.9740795146122101,-0.17287863112885948,-0.13012152148829192,-0.13053784555346704,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2024,5.0,0.0,63,63,1.0,56,-0.0013416418974369865,-0.0020104489165349007,0.4126984126984127,0.008030369246529615,0.007927379458062166,0.7118319746253751,-0.0003769264004022305,-0.09498545290136208,0.07797276592497032,-1.2181875527252979,-1.5646561159987455,-1.1386171016171782,0.25594846348057493,0.8720257682597126,-0.13728672002935993,-0.0933857340777523,-0.093690912219347,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2024,5.0,0.0,27,27,1.0,27,0.002899910186407134,0.0013788202549224202,0.5555555555555556,0.00996001277665883,0.005925218051407485,2.101191190401194,0.00031070466282933577,0.07829757503299262,0.05926236433606863,1.3212023500948757,3.0192249802590334,1.2391162589313762,0.21645986952609417,0.10822993476304708,-0.03266173238681802,0.07956171074998619,0.07984555984855435,1.0,1.0
CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.001996835178400404,-0.00018045753215722906,0.4583333333333333,0.010448948175377087,0.005154952742118328,1.7151306964696493,0.0004806381174331721,0.12112080559315937,0.09078561181483176,1.3341409852499524,2.480910129342537,1.28158741188825,0.20117953495433072,0.10058976747716536,-0.06717788671328051,0.12309484408604487,0.12390326286607811,1.0,1.0
CatBoost,CAT A - MARKET,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.0007580071337876926,-0.0006052375576555682,0.4942528735632184,0.008820848565563073,0.010119161567244123,0.8518862632287472,-0.0001739484133550746,-0.0438350001654788,0.11629251590630389,-0.3769374135889912,-0.5311787687255057,-0.4492410477855574,0.653648544214521,0.6731757278927395,-0.12849968953593105,-0.04893457188016925,-0.049230293996187724,1.0,1.0
CatBoost,CAT A - MARKET,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.00040756473194178536,-0.0001518413719143732,0.4657534246575342,0.009792727746313326,0.007774372254946225,1.09812722495861,0.00011750591821172411,0.029611491389354476,0.10642720224534212,0.27823235756110887,0.40933640039432784,0.3713442694582979,0.7106968996994133,0.35534844984970665,-0.08157565418781076,0.024074973845798375,0.024225992074706548,1.0,1.0
CatBoost,CAT A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.002063676886308464,-9.260004802730173e-05,0.47058823529411764,0.009967504915360647,0.004961948028404588,1.785589917203993,0.00028066005653795115,0.0707263342475637,0.06067077696205409,1.1657397150492856,2.248101448929447,1.0968257000669823,0.27377719940870543,0.13688859970435271,-0.03351287674315995,0.07073909827117975,0.07119281491300256,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.002557579972624867,-0.00018045753215722906,0.4722222222222222,0.010749090352351397,0.004771666156604133,2.015565809032129,0.0006228004286806327,0.15694570802751945,0.09046950598926004,1.7347912571353161,3.947855534236665,1.567940117658855,0.11816501441093429,0.05908250720546714,-0.05980367392262176,0.16375752525549947,0.16485197656721873,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,0.0006076966458652959,0.0012312879439595479,0.5747126436781609,0.008634092054682343,0.010238783636319903,1.1395584065668014,0.0003009382098234927,0.07583642887552017,0.11531195528473029,0.6576631944906627,1.0380888580229028,0.602168548215845,0.5476098869752706,0.2738049434876353,-0.07677564614902832,0.07109740093368444,0.07155349160259306,1.0,1.0
