Test_Year,Model,Feature,Coefficient,Abs_Coefficient
2025,MODEL B - MARKET + SEC,binary__Has_Item_5_02,0.11699961575543526,0.11699961575543526
2025,MODEL B - MARKET + SEC,binary__Has_Item_5_03,0.458705413881387,0.458705413881387
2025,MODEL B - MARKET + SEC,binary__Has_Item_5_07,-0.1370696588226396,0.1370696588226396
2025,MODEL B - MARKET + SEC,binary__Has_Item_7_01,0.48282387970346524,0.48282387970346524
2025,MODEL B - MARKET + SEC,binary__Has_Item_8_01,0.004190763217426856,0.004190763217426856
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_1D,-0.18128907725854404,0.18128907725854404
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_3D,-0.032712700006642385,0.032712700006642385
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_5D,-0.248727919906874,0.248727919906874
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Volatility_14D,0.10669254795503913,0.10669254795503913
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Relative_Volume_20D,-0.08202352104469222,0.08202352104469222
2025,MODEL C - MARKET + SEC + FINBERT,numeric__RSI_14,0.2027486973988844,0.2027486973988844
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Price_to_SMA20,0.018770389499510744,0.018770389499510744
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Intraday_Return,0.31374098084337537,0.31374098084337537
2025,MODEL C - MARKET + SEC + FINBERT,numeric__Daily_Range,-0.1939712814288556,0.1939712814288556
2025,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_1D,-0.40918968836143726,0.40918968836143726
2025,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_3D,-0.011110251727453429,0.011110251727453429
2025,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_5D,0.02320991918664052,0.02320991918664052
2025,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Volatility_14D,0.05470950330078531,0.05470950330078531
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_ADBE,-0.237299755911395,0.237299755911395
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AMD,-0.713440567582347,0.713440567582347
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AMZN,-0.6142800515127995,0.6142800515127995
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AVGO,-0.41669547738913715,0.41669547738913715
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_GOOGL,-0.539637159195477,0.539637159195477
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_INTC,-1.0201643745405296,1.0201643745405296
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_META,-0.5880690271946462,0.5880690271946462
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_MSFT,0.15210348543847027,0.15210348543847027
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_NFLX,-0.5009087773609534,0.5009087773609534
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_NVDA,-0.3026374254740197,0.3026374254740197
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_QCOM,-0.04892811524202497,0.04892811524202497
2025,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_TSLA,-0.2990841477562116,0.2990841477562116
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_EX99,-0.4490745423105893,0.4490745423105893
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,-0.32485052276632564,0.32485052276632564
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.3469707340831942,0.3469707340831942
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.20242951702746,0.20242951702746
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.7197508344271497,0.7197508344271497
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,-0.2907304692901489,0.2907304692901489
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,-0.24826286374867598,0.24826286374867598
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.03562008806225795,0.03562008806225795
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,-0.28505183500262743,0.28505183500262743
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.11835398030126341,0.11835398030126341
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.45758165090015546,0.45758165090015546
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,-0.14576974085387095,0.14576974085387095
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.4567595907771853,0.4567595907771853
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.023079116476047774,0.023079116476047774
2025,MODEL C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,-0.36801645917837716,0.36801645917837716
2025,MODEL C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.14558623561469883,0.14558623561469883
2025,MODEL C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,-0.025914385656856567,0.025914385656856567
2026,MODEL A - MARKET,numeric__Stock_vs_QQQ_1D,-0.15923894468274472,0.15923894468274472
2026,MODEL A - MARKET,numeric__Stock_vs_QQQ_3D,0.007462256687792359,0.007462256687792359
2026,MODEL A - MARKET,numeric__Stock_vs_QQQ_5D,-0.20284959194341137,0.20284959194341137
2026,MODEL A - MARKET,numeric__Volatility_14D,0.15252768732935673,0.15252768732935673
2026,MODEL A - MARKET,numeric__Relative_Volume_20D,-0.18550788544118021,0.18550788544118021
2026,MODEL A - MARKET,numeric__RSI_14,0.10209548247836664,0.10209548247836664
2026,MODEL A - MARKET,numeric__Price_to_SMA20,0.00784957338732375,0.00784957338732375
2026,MODEL A - MARKET,numeric__Intraday_Return,0.20611544444055555,0.20611544444055555
2026,MODEL A - MARKET,numeric__Daily_Range,-0.1538793276906774,0.1538793276906774
2026,MODEL A - MARKET,numeric__QQQ_Log_Return_1D,-0.3188467205300465,0.3188467205300465
2026,MODEL A - MARKET,numeric__QQQ_Log_Return_3D,-0.09512258981504332,0.09512258981504332
2026,MODEL A - MARKET,numeric__QQQ_Log_Return_5D,0.1345027354134126,0.1345027354134126
2026,MODEL A - MARKET,numeric__QQQ_Volatility_14D,0.06644030171935504,0.06644030171935504
2026,MODEL A - MARKET,categorical__Ticker_ADBE,-0.13462961380833946,0.13462961380833946
2026,MODEL A - MARKET,categorical__Ticker_AMD,-0.40636726856225025,0.40636726856225025
2026,MODEL A - MARKET,categorical__Ticker_AMZN,-0.45001024868560274,0.45001024868560274
2026,MODEL A - MARKET,categorical__Ticker_AVGO,-0.36917534289770937,0.36917534289770937
2026,MODEL A - MARKET,categorical__Ticker_GOOGL,-0.6016838822338243,0.6016838822338243
2026,MODEL A - MARKET,categorical__Ticker_INTC,-0.7176266952895849,0.7176266952895849
2026,MODEL A - MARKET,categorical__Ticker_META,-0.33212932386130967,0.33212932386130967
2026,MODEL A - MARKET,categorical__Ticker_MSFT,0.13187107097686662,0.13187107097686662
2026,MODEL A - MARKET,categorical__Ticker_NFLX,-0.261069233214331,0.261069233214331
2026,MODEL A - MARKET,categorical__Ticker_NVDA,-0.24997360768456353,0.24997360768456353
2026,MODEL A - MARKET,categorical__Ticker_QCOM,-0.04774003148391725,0.04774003148391725
2026,MODEL A - MARKET,categorical__Ticker_TSLA,-0.4053475416453124,0.4053475416453124
2026,MODEL B - MARKET + SEC,numeric__Stock_vs_QQQ_1D,-0.16992420950096182,0.16992420950096182
2026,MODEL B - MARKET + SEC,numeric__Stock_vs_QQQ_3D,0.0035423413414395134,0.0035423413414395134
2026,MODEL B - MARKET + SEC,numeric__Stock_vs_QQQ_5D,-0.2287711366331003,0.2287711366331003
2026,MODEL B - MARKET + SEC,numeric__Volatility_14D,0.12318853437409916,0.12318853437409916
2026,MODEL B - MARKET + SEC,numeric__Relative_Volume_20D,-0.02173923510912958,0.02173923510912958
2026,MODEL B - MARKET + SEC,numeric__RSI_14,0.11759760836657467,0.11759760836657467
2026,MODEL B - MARKET + SEC,numeric__Price_to_SMA20,-0.007104162940736869,0.007104162940736869
2026,MODEL B - MARKET + SEC,numeric__Intraday_Return,0.22645784423207974,0.22645784423207974
2026,MODEL B - MARKET + SEC,numeric__Daily_Range,-0.2304787266706953,0.2304787266706953
2026,MODEL B - MARKET + SEC,numeric__QQQ_Log_Return_1D,-0.3456851376700596,0.3456851376700596
2026,MODEL B - MARKET + SEC,numeric__QQQ_Log_Return_3D,-0.07127337553944395,0.07127337553944395
2026,MODEL B - MARKET + SEC,numeric__QQQ_Log_Return_5D,0.1163828158152941,0.1163828158152941
2026,MODEL B - MARKET + SEC,numeric__QQQ_Volatility_14D,0.11802158815911343,0.11802158815911343
2026,MODEL B - MARKET + SEC,categorical__Ticker_ADBE,-0.14901125049798727,0.14901125049798727
2026,MODEL B - MARKET + SEC,categorical__Ticker_AMD,-0.6445306315659636,0.6445306315659636
2026,MODEL B - MARKET + SEC,categorical__Ticker_AMZN,-0.6176748809011348,0.6176748809011348
2026,MODEL B - MARKET + SEC,categorical__Ticker_AVGO,-0.46139876459746854,0.46139876459746854
2026,MODEL B - MARKET + SEC,categorical__Ticker_GOOGL,-0.6073770733507424,0.6073770733507424
2026,MODEL B - MARKET + SEC,categorical__Ticker_INTC,-0.9645664951861392,0.9645664951861392
2026,MODEL B - MARKET + SEC,categorical__Ticker_META,-0.4010516820517421,0.4010516820517421
2026,MODEL B - MARKET + SEC,categorical__Ticker_MSFT,0.04207963116206936,0.04207963116206936
2026,MODEL B - MARKET + SEC,categorical__Ticker_NFLX,-0.48381972749572,0.48381972749572
2026,MODEL B - MARKET + SEC,categorical__Ticker_NVDA,-0.30469414437617465,0.30469414437617465
2026,MODEL B - MARKET + SEC,categorical__Ticker_QCOM,-0.14881424781525845,0.14881424781525845
2026,MODEL B - MARKET + SEC,categorical__Ticker_TSLA,-0.16117598286786508,0.16117598286786508
2026,MODEL B - MARKET + SEC,binary__Has_EX99,-0.4219240863933114,0.4219240863933114
2026,MODEL B - MARKET + SEC,binary__Has_Event_Earnings,-0.3722764797848658,0.3722764797848658
2026,MODEL B - MARKET + SEC,binary__Has_Event_Guidance,0.43809019066473975,0.43809019066473975
2026,MODEL B - MARKET + SEC,binary__Has_Event_Buyback,0.12793725446244672,0.12793725446244672
2026,MODEL B - MARKET + SEC,binary__Has_Item_1_01,0.6464374187953364,0.6464374187953364
2026,MODEL B - MARKET + SEC,binary__Has_Item_1_02,-0.299709813713589,0.299709813713589
2026,MODEL B - MARKET + SEC,binary__Has_Item_2_01,0.2813681708726602,0.2813681708726602
2026,MODEL B - MARKET + SEC,binary__Has_Item_2_02,-0.05705657634557888,0.05705657634557888
2026,MODEL B - MARKET + SEC,binary__Has_Item_2_03,-0.23850930048412486,0.23850930048412486
2026,MODEL B - MARKET + SEC,binary__Has_Item_5_02,0.10738799600019937,0.10738799600019937
2026,MODEL B - MARKET + SEC,binary__Has_Item_5_03,0.4284117738439878,0.4284117738439878
2026,MODEL B - MARKET + SEC,binary__Has_Item_5_07,-0.16416624566697455,0.16416624566697455
2026,MODEL B - MARKET + SEC,binary__Has_Item_7_01,0.5157645056037161,0.5157645056037161
2026,MODEL B - MARKET + SEC,binary__Has_Item_8_01,0.06409522067284258,0.06409522067284258
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_1D,-0.17674419901411534,0.17674419901411534
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_3D,-0.001719766338322797,0.001719766338322797
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Stock_vs_QQQ_5D,-0.2227863152351108,0.2227863152351108
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Volatility_14D,0.13342678960512924,0.13342678960512924
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Relative_Volume_20D,-0.03194910924224018,0.03194910924224018
2026,MODEL C - MARKET + SEC + FINBERT,numeric__RSI_14,0.11018728080897007,0.11018728080897007
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Price_to_SMA20,-0.006935174815506429,0.006935174815506429
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Intraday_Return,0.23920082342393537,0.23920082342393537
2026,MODEL C - MARKET + SEC + FINBERT,numeric__Daily_Range,-0.2268829047593802,0.2268829047593802
2026,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_1D,-0.3542311734379817,0.3542311734379817
2026,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_3D,-0.06946067513449251,0.06946067513449251
2026,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Log_Return_5D,0.1202965136230714,0.1202965136230714
2026,MODEL C - MARKET + SEC + FINBERT,numeric__QQQ_Volatility_14D,0.11587189982329099,0.11587189982329099
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_ADBE,-0.14025984761581137,0.14025984761581137
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AMD,-0.6247716919200983,0.6247716919200983
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AMZN,-0.6017097329941622,0.6017097329941622
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_AVGO,-0.37572783735106363,0.37572783735106363
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_GOOGL,-0.5262348574592015,0.5262348574592015
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_INTC,-0.9509119267060401,0.9509119267060401
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_META,-0.37344678333963005,0.37344678333963005
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_MSFT,0.04930351115666471,0.04930351115666471
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_NFLX,-0.447016611520545,0.447016611520545
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_NVDA,-0.27988726250092116,0.27988726250092116
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_QCOM,-0.0858950397701145,0.0858950397701145
2026,MODEL C - MARKET + SEC + FINBERT,categorical__Ticker_TSLA,-0.08207077930441002,0.08207077930441002
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_EX99,-0.48123072183965604,0.48123072183965604
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,-0.38606546900618177,0.38606546900618177
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.46198162590567116,0.46198162590567116
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.14686893064429768,0.14686893064429768
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.6355484246219781,0.6355484246219781
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,-0.2916537210780352,0.2916537210780352
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.24218052941137144,0.24218052941137144
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,-0.13768658347417007,0.13768658347417007
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,-0.22402043589674214,0.22402043589674214
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.09940179045075619,0.09940179045075619
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.42016143610495366,0.42016143610495366
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,-0.17221129906290733,0.17221129906290733
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.4896314761538546,0.4896314761538546
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.0651945005891322,0.0651945005891322
2026,MODEL C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,-0.47770502940911796,0.47770502940911796
2026,MODEL C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.16010603605900992,0.16010603605900992
2026,MODEL C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,-0.07551960372768014,0.07551960372768014
