Ticker,Filing_Date,Acceptance_DateTime_ET,Accession,Has_8K,Has_EX99,Sentiment_Source,Filing_Block_Count,EightK_Block_Count,EX99_Block_Count,Item_Numbers,Source_Types,Has_Event_Earnings,Has_Event_Guidance,Has_Event_Buyback,Positive_Block_Count,Negative_Block_Count,Neutral_Block_Count,Positive_Ratio,Negative_Ratio,Neutral_Ratio,Mean_Positive,Mean_Negative,Mean_Neutral,Mean_Net_Sentiment,Median_Net_Sentiment,Min_Net_Sentiment,Max_Net_Sentiment,Unweighted_Mean_Positive,Unweighted_Mean_Negative,Unweighted_Mean_Neutral,Unweighted_Mean_Net_Sentiment,Sentiment_Total_Tokens,Sentiment_Weighting,Max_Positive_Probability,Max_Negative_Probability,Most_Positive_Source_Type,Most_Positive_Block_ID,Most_Negative_Source_Type,Most_Negative_Block_ID,Has_Item_1_01,Has_Item_1_02,Has_Item_1_05,Has_Item_2_01,Has_Item_2_02,Has_Item_2_03,Has_Item_2_05,Has_Item_3_02,Has_Item_3_03,Has_Item_5_02,Has_Item_5_03,Has_Item_5_07,Has_Item_5_08,Has_Item_7_01,Has_Item_8_01,Publication_Period,Filing_Session_Open_ET,Filing_Session_Close_ET,Feature_Cutoff_Session,Event_Session
AMD,2022-05-03,2022-05-03T16:11:17-04:00,0000002488-22-000074,1,1,EX99,20,8,12,1.01|1.02|2.02|2.03|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,1,8,0,4,0.7838778789501875,0.0,0.2161221210498125,0.7516340619026698,1.3802684094206188e-05,0.2483521461508492,0.7516202592185757,0.999618858797762,-0.0014879849559292,0.9999999975713768,0.6438132896828392,0.0001261024790232,0.3560606183251543,0.643687187203816,3734.0,token_count,1.0,0.0014958734391257,EX-99.1,4,EX-99.2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2022-05-03 09:30:00-04:00,2022-05-03 16:00:00-04:00,2022-05-03,2022-05-04
AMD,2022-05-20,2022-05-20T16:18:35-04:00,0001193125-22-156161,1,0,8K,2,2,0,5.07,8-K,0,0,0,0,0,2,0.0,0.0,1.0,5.391579124099658e-06,3.2464698320340672e-06,0.9999914229303212,2.145109292065591e-06,5.018724806404862e-06,-1.348711009541148e-06,1.1386160622350872e-05,9.42348268040405e-06,4.404757873999188e-06,0.9999862313270568,5.018724806404862e-06,616.0,token_count,1.835748480516486e-05,6.971324182813987e-06,8-K,1,8-K,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2022-05-20 09:30:00-04:00,2022-05-20 16:00:00-04:00,2022-05-20,2022-05-23
AMD,2022-06-08,2022-06-08T16:20:03-04:00,0001193125-22-170212,1,1,EX99,8,5,3,1.01|8.01|9.01,8-K|EX-99.1|EX-99.2,0,0,0,0,0,3,0.0,0.0,1.0,1.4020922331719309e-05,1.2037187630035673e-05,0.9999738853910696,1.9837347016836366e-06,2.5517180120004923e-06,-2.207525903941132e-05,1.4097776329435874e-05,1.5043599129664168e-05,1.6852187362322486e-05,0.9999680519104004,-1.8085882326583185e-06,1104.0,token_count,2.2030826585250907e-05,4.195769361103885e-05,EX-99.1,0,EX-99.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2022-06-08 09:30:00-04:00,2022-06-08 16:00:00-04:00,2022-06-08,2022-06-09
AMD,2022-06-09,2022-06-09T16:45:35-04:00,0001193125-22-171108,1,0,8K,6,6,0,1.01|2.03|9.01,8-K,0,0,0,0,0,6,0.0,0.0,1.0,0.0008394645285731,0.0057428583469237,0.993417641375123,-0.0049033938183506,-5.417430656962096e-06,-0.0167956051882356,2.2678602363157552e-05,0.0004961733767458,0.0033159535838365,0.996187835931778,-0.0028197802070905,1476.0,token_count,0.0028264394495636,0.0196220446377992,8-K,2,8-K,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2022-06-09 09:30:00-04:00,2022-06-09 16:00:00-04:00,2022-06-09,2022-06-10
AMD,2022-06-28,2022-06-28T17:29:52-04:00,0000002488-22-000112,1,0,8K,4,4,0,5.02,8-K,1,0,0,0,0,4,0.0,0.0,1.0,4.5157368936642326e-05,3.587534318047699e-06,0.9999512603921454,4.1569834618594696e-05,4.458442151644704e-05,1.5985260901629772e-06,0.0001499323270763,6.464436938811229e-05,4.469445338273204e-06,0.9999308884143828,6.017492404983926e-05,1333.0,token_count,0.0001594867790117,9.55445193540072e-06,8-K,3,8-K,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2022-06-28 09:30:00-04:00,2022-06-28 16:00:00-04:00,2022-06-28,2022-06-29
AMD,2022-08-02,2022-08-02T16:08:05-04:00,0000002488-22-000120,1,1,EX99,13,4,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,6,0,3,0.8053097345132744,0.0,0.1946902654867256,0.7984993379280403,1.3747900376779008e-05,0.2014869094051463,0.7984855900276635,0.999986716694714,-0.0010836572910193,0.9999998760926004,0.6616237109695552,0.0001225307047219,0.3382537485343364,0.6615011802648332,2938.0,token_count,0.9999998807907104,0.0010909030679613,EX-99.1,1,EX-99.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2022-08-02 09:30:00-04:00,2022-08-02 16:00:00-04:00,2022-08-02,2022-08-03
AMD,2022-10-06,2022-10-06T16:20:03-04:00,0000002488-22-000163,1,1,EX99,6,3,3,2.02|7.01|9.01,8-K|EX-99.1,1,1,0,1,1,1,0.4510010537407797,0.4657534246575342,0.0832455216016859,0.4510059379338137,0.4656830432601136,0.0833110757200159,-0.0146771053262997,6.788868631701916e-07,-0.9998379101034516,0.99999936840889,0.333337571453588,0.3332835257228209,0.3333789510677055,5.404573076720857e-05,949.0,token_count,0.9999994039535522,0.999848484992981,EX-99.1,1,EX-99.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2022-10-06 09:30:00-04:00,2022-10-06 16:00:00-04:00,2022-10-06,2022-10-07
AMD,2022-11-01,2022-11-01T16:17:39-04:00,0000002488-22-000168,1,1,EX99,12,4,8,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,5,0,3,0.7539622641509434,0.0,0.2460377358490566,0.6714451599779211,0.0336724820710907,0.2948823599380997,0.6377726779068303,0.6368615727114957,-0.0021234005525911,0.9998500884111294,0.5771436517120492,0.0341325125874733,0.3887238433835591,0.5430111391245758,2650.0,token_count,0.9998501539230348,0.1398995816707611,EX-99.1,5,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2022-11-01 09:30:00-04:00,2022-11-01 16:00:00-04:00,2022-11-01,2022-11-02
AMD,2022-11-08,2022-11-08T16:10:31-05:00,0000002488-22-000172,1,0,8K,2,2,0,2.03,8-K,0,0,0,0,0,2,0.0,0.0,1.0,2.417689786252849e-05,3.9629574058236645e-05,0.9999361418663186,-1.545267619570815e-05,-8.428088597153321e-05,-0.0001736434787744,5.081706831333577e-06,8.022398515094542e-05,0.0001645048711224,0.9997552633285522,-8.428088597153321e-05,470.0,token_count,0.0001529923029011,0.0003266357816755,8-K,1,8-K,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2022-11-08 09:30:00-05:00,2022-11-08 16:00:00-05:00,2022-11-08,2022-11-09
AMD,2022-11-16,2022-11-16T16:15:14-05:00,0000002488-22-000176,1,1,EX99,5,3,2,5.02|7.01|9.01,8-K|EX-99.1,0,0,0,0,0,2,0.0,0.0,1.0,0.000855935121588,3.946757666122825e-06,0.9991401568153836,0.0008519883639218,0.0004850103741773,-2.499975835235091e-06,0.0009725207241899,0.0004893008708677,4.290496690373402e-06,0.999506413936615,0.0004850103741773,453.0,token_count,0.0009763545822352,4.747135335492203e-06,EX-99.1,0,EX-99.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,AFTER_HOURS,2022-11-16 09:30:00-05:00,2022-11-16 16:00:00-05:00,2022-11-16,2022-11-17
AMD,2023-01-11,2023-01-11T16:10:00-05:00,0000002488-23-000003,1,1,EX99,7,5,2,5.02|7.01|9.01,8-K|EX-99.1,1,0,0,1,0,1,0.800369685767098,0.0,0.199630314232902,0.8003613034750711,3.7603638838698553e-07,0.1996382702713189,0.8003609274386828,0.4999944781103451,-1.344639031231054e-07,0.9999890906845934,0.4999953277534814,8.496431362914336e-07,0.5000037623040043,0.4999944781103451,541.0,token_count,0.9999891519546508,1.638016215110838e-06,EX-99.1,0,EX-99.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,AFTER_HOURS,2023-01-11 09:30:00-05:00,2023-01-11 16:00:00-05:00,2023-01-11,2023-01-12
AMD,2023-01-31,2023-01-31T16:55:24-05:00,0000002488-23-000007,1,1,EX99,17,4,13,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,6,0,7,0.5231627455736114,0.0,0.4768372544263886,0.5159783664560945,0.0298170349664627,0.4542046186533317,0.4861613314896315,0.0157586470195383,-0.0821359008550643,0.999999996382604,0.4564228989676779,0.0213186990859562,0.5222584207168167,0.4351041998817215,4123.0,token_count,1.0,0.1922858655452728,EX-99.1,2,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2023-01-31 09:30:00-05:00,2023-01-31 16:00:00-05:00,2023-01-31,2023-02-01
AMD,2023-02-21,2023-02-21T17:14:58-05:00,0000002488-23-000040,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,4.407884716783883e-06,8.847631534081302e-07,0.9999947547912598,3.523121563375753e-06,3.523121563375753e-06,3.523121563375753e-06,3.523121563375753e-06,4.407884716783883e-06,8.847631534081302e-07,0.9999947547912598,3.523121563375753e-06,367.0,token_count,4.407884716783883e-06,8.847631534081302e-07,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-02-21 09:30:00-05:00,2023-02-21 16:00:00-05:00,2023-02-21,2023-02-22
AMD,2023-05-02,2023-05-02T16:17:31-04:00,0000002488-23-000074,1,1,EX99,10,4,6,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,2,1,3,0.4,0.2242105263157894,0.3757894736842105,0.4000071329587201,0.2240900793082215,0.3759028287892366,0.1759170536504985,-1.3180874134377518e-06,-0.9989919132931392,0.9999998700325684,0.3333423729238045,0.1670999420486958,0.4995577117571888,0.1662424308751086,1900.0,token_count,0.9999998807907104,0.999200165271759,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2023-05-02 09:30:00-04:00,2023-05-02 16:00:00-04:00,2023-05-02,2023-05-03
AMD,2023-05-23,2023-05-23T16:14:41-04:00,0001193125-23-151810,1,0,8K,4,4,0,5.02|5.07|9.01,8-K,0,0,0,0,0,4,0.0,0.0,1.0,5.531570994764556e-06,2.410778549158665e-06,0.9999920892840718,3.1207924456058906e-06,1.527949677893048e-07,-1.1149936653964689e-05,1.5523033653153107e-05,7.090748766813704e-06,5.921077033121946e-06,0.999987006187439,1.1696717336917568e-06,1142.0,token_count,1.6962898371275514e-05,2.016936559812165e-05,8-K,2,8-K,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,AFTER_HOURS,2023-05-23 09:30:00-04:00,2023-05-23 16:00:00-04:00,2023-05-23,2023-05-24
AMD,2023-07-10,2023-07-10T16:16:44-04:00,0000002488-23-000123,1,0,8K,4,4,0,5.02,8-K,1,0,0,0,0,4,0.0,0.0,1.0,5.297036090982863e-05,1.0804660243152151e-06,0.9999459437497956,5.188989488548844e-05,6.2705592824841005e-06,2.4457515763742776e-06,0.0001540434245725,4.38814552694533e-05,1.623881590973042e-06,0.999954491853714,4.225757367846062e-05,1397.0,token_count,0.0001561507815495,3.892990662279772e-06,8-K,0,8-K,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-07-10 09:30:00-04:00,2023-07-10 16:00:00-04:00,2023-07-10,2023-07-11
AMD,2023-08-01,2023-08-01T16:16:57-04:00,0000002488-23-000135,1,1,EX99,13,4,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,3,1,5,0.4601971190295678,0.1641394996209249,0.3756633813495072,0.4603350377908146,0.1641320272017388,0.3755329043884627,0.2962030105890758,0.0002128805012944,-0.9997164143351256,0.999999632952493,0.3756249124221792,0.1116815025826935,0.5126935659287994,0.2639434098394858,2638.0,token_count,0.9999996423721312,0.9997549653053284,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2023-08-01 09:30:00-04:00,2023-08-01 16:00:00-04:00,2023-08-01,2023-08-02
AMD,2023-10-31,2023-10-31T16:16:56-04:00,0000002488-23-000192,1,1,EX99,14,4,10,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,5,0,5,0.773384030418251,0.0,0.226615969581749,0.7712773340835548,6.221045807683e-05,0.2286604708142689,0.7712151236254781,0.5541333800859434,-0.0042796825928235,0.999999996306512,0.5120703084561228,0.0016977444451031,0.4862319529377448,0.5103725640110197,2630.0,token_count,1.0,0.0126304645091295,EX-99.1,0,EX-99.1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2023-10-31 09:30:00-04:00,2023-10-31 16:00:00-04:00,2023-10-31,2023-11-01
AMD,2024-01-30,2024-01-30T16:16:19-05:00,0000002488-24-000009,1,1,EX99,14,4,10,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,5,1,4,0.6790281329923273,0.0642583120204603,0.2567135549872122,0.6795069397189074,0.0617556049228979,0.2587374519081956,0.6177513347960094,0.5556084272684529,-0.9080226719379424,0.9999999967206534,0.5160435606856026,0.0972645524213753,0.3866918713410413,0.4187790082642273,3128.0,token_count,1.0,0.9522058367729188,EX-99.1,0,EX-99.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2024-01-30 09:30:00-05:00,2024-01-30 16:00:00-05:00,2024-01-30,2024-01-31
AMD,2024-02-20,2024-02-20T16:32:26-05:00,0001628280-24-005593,1,0,8K,3,3,0,5.02|9.01,8-K,0,0,0,0,0,3,0.0,0.0,1.0,1.4148438142903115e-05,6.709737792264473e-05,0.9999187040532757,-5.294893977973467e-05,-1.2860213246312924e-05,-0.0005416461499407,7.002518145782233e-06,2.4931091199202157e-05,0.0002074323728796,0.9997676014900208,-0.0001825012816804,585.0,token_count,5.042366683483124e-05,0.0005920698167756,8-K,2,8-K,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-02-20 09:30:00-05:00,2024-02-20 16:00:00-05:00,2024-02-20,2024-02-21
AMD,2024-04-30,2024-04-30T16:16:31-04:00,0000002488-24-000054,1,1,EX99,13,4,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,2,3,4,0.3371030882992605,0.3745106568073075,0.2883862548934319,0.3945281952412024,0.2899968210671485,0.3154749933786599,0.1045313741740539,-5.017799776396714e-05,-0.9976211491739376,0.9999999971362858,0.2565553642626178,0.2815613606797578,0.4618832868464733,-0.0250059964171399,2299.0,token_count,1.0,0.9987432360649108,EX-99.1,0,EX-99.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2024-04-30 09:30:00-04:00,2024-04-30 16:00:00-04:00,2024-04-30,2024-05-01
AMD,2024-05-13,2024-05-13T16:23:38-04:00,0000002488-24-000076,1,0,8K,2,2,0,5.07,8-K,0,0,0,0,0,2,0.0,0.0,1.0,1.66993768590461e-06,1.6697957305078196e-06,0.9999966796952576,1.4195539679083742e-10,5.323656324662808e-07,-1.4969150186061595e-06,2.561646283538721e-06,2.116134865559616e-06,1.5837692330933353e-06,0.9999963045120238,5.323656324662808e-07,713.0,token_count,3.81741074306774e-06,1.911774006657652e-06,8-K,1,8-K,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2024-05-13 09:30:00-04:00,2024-05-13 16:00:00-04:00,2024-05-13,2024-05-14
AMD,2024-07-02,2024-07-02T16:24:40-04:00,0000002488-24-000109,1,0,8K,4,4,0,5.02,8-K,1,0,0,0,0,4,0.0,0.0,1.0,2.305207645014957e-05,8.248771234346624e-07,0.9999761324108772,2.2227199326714916e-05,6.8900354364132e-06,2.393047481064059e-06,6.132494479516026e-05,2.019908430384021e-05,8.245685165775285e-07,0.9999789595603944,1.937451578726268e-05,1325.0,token_count,6.306715658865869e-05,1.7422117934984271e-06,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-07-02 09:30:00-04:00,2024-07-02 16:00:00-04:00,2024-07-02,2024-07-03
AMD,2024-07-22,2024-07-22T16:13:32-04:00,0000002488-24-000115,1,1,EX99,3,2,1,5.02|9.01,8-K|EX-99.1,0,0,0,0,0,1,0.0,0.0,1.0,7.84849253250286e-05,3.359144102432765e-06,0.9999182224273682,7.512578122259583e-05,7.512578122259583e-05,7.512578122259583e-05,7.512578122259583e-05,7.84849253250286e-05,3.359144102432765e-06,0.9999182224273682,7.512578122259583e-05,428.0,token_count,7.84849253250286e-05,3.359144102432765e-06,EX-99.1,0,EX-99.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-07-22 09:30:00-04:00,2024-07-22 16:00:00-04:00,2024-07-22,2024-07-23
AMD,2024-07-30,2024-07-30T16:17:15-04:00,0000002488-24-000121,1,1,EX99,13,4,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,4,1,4,0.67882304185661,0.0095317032739328,0.3116452548694571,0.6742097611552688,0.009543504297414,0.3162467125523027,0.6646662568578547,1.1243675544392318e-05,-0.9841973680304364,0.9999999977255672,0.4416778846636286,0.1097623459295326,0.4485597588154495,0.3319155387340958,2413.0,token_count,1.0,0.984669029712677,EX-99.1,0,EX-99.1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2024-07-30 09:30:00-04:00,2024-07-30 16:00:00-04:00,2024-07-30,2024-07-31
AMD,2024-08-19,2024-08-19T06:22:30-04:00,0001193125-24-202457,1,1,EX99,11,8,3,1.01|3.02|7.01|9.01,8-K|EX-99.1,0,0,0,2,0,1,0.9058704453441296,0.0,0.0941295546558704,0.9049753407824412,6.069656688727373e-07,0.0950240175111373,0.9049747338167722,0.9980538911099756,1.1397960406611674e-06,0.9999790562032588,0.6660130809662709,1.7185965125084597e-06,0.3339851870659913,0.6660113623697583,988.0,token_count,0.9999791383743286,4.817961780645419e-06,EX-99.1,0,EX-99.1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,PRE_MARKET,2024-08-19 09:30:00-04:00,2024-08-19 16:00:00-04:00,2024-08-16,2024-08-19
AMD,2024-10-29,2024-10-29T16:16:49-04:00,0000002488-24-000161,1,1,EX99,12,3,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,4,0,5,0.6902313624678663,0.0,0.3097686375321337,0.6901701617717275,5.184411537397537e-05,0.3097780023445468,0.6901183176563536,0.3773430383298546,-0.0029508919424188,0.9999999981047044,0.4866105870672375,0.0007025049056797,0.5126869137638871,0.4859080821615578,2334.0,token_count,1.0,0.0033004486467689,EX-99.1,0,EX-99.1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2024-10-29 09:30:00-04:00,2024-10-29 16:00:00-04:00,2024-10-29,2024-10-30
AMD,2024-11-18,2024-11-18T16:17:24-05:00,0000002488-24-000172,1,0,8K,3,3,0,5.02|9.01,8-K,0,0,0,0,0,3,0.0,0.0,1.0,5.4659851673362695e-06,4.8309811106383015e-05,0.999946254271048,-4.28438259390532e-05,-2.6824677661352325e-05,-0.0003118938220723,-1.2253923841853975e-05,9.93685209020138e-06,0.0001269276599486,0.9998631874720256,-0.0001169908078585,594.0,token_count,1.7657814169069752e-05,0.0003295516362413,8-K,2,8-K,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-11-18 09:30:00-05:00,2024-11-18 16:00:00-05:00,2024-11-18,2024-11-19
AMD,2025-02-04,2025-02-04T16:17:17-05:00,0000002488-25-000009,1,1,EX99,14,3,11,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,6,0,5,0.7142426979825354,0.0,0.2857573020174646,0.7139778579918331,0.0001105343096411,0.2859116055730776,0.7138673236821921,0.9984473068884654,-0.0060310970293357,0.9999999991099884,0.5452918533261998,0.0007250845252795,0.4539830451244723,0.5445667688009203,3321.0,token_count,1.0,0.0062192841432988,EX-99.1,0,EX-99.1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2025-02-04 09:30:00-05:00,2025-02-04 16:00:00-05:00,2025-02-04,2025-02-05
AMD,2025-02-24,2025-02-24T17:20:12-05:00,0000002488-25-000026,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,0.000118488438602,7.40589484848897e-06,0.9998741149902344,0.0001110825437535,0.0001110825437535,0.0001110825437535,0.0001110825437535,0.000118488438602,7.40589484848897e-06,0.9998741149902344,0.0001110825437535,214.0,token_count,0.000118488438602,7.40589484848897e-06,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-02-24 09:30:00-05:00,2025-02-24 16:00:00-05:00,2025-02-24,2025-02-25
AMD,2025-03-11,2025-03-11T20:14:01-04:00,0001193125-25-052173,1,0,8K,4,4,0,1.01|9.01,8-K,0,0,0,0,0,4,0.0,0.0,1.0,6.902727221609351e-05,0.0004322976004258,0.9994986979639084,-0.0003632703282097,-9.062627668753094e-05,-0.004223923489917,1.9125386643281672e-06,0.0001178736418978,0.0012186895180547,0.9986634403467178,-0.0011008158761569,1043.0,token_count,0.0003572350251488,0.0045811585150659,8-K,2,8-K,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2025-03-11 09:30:00-04:00,2025-03-11 16:00:00-04:00,2025-03-11,2025-03-12
AMD,2025-03-24,2025-03-24T16:17:24-04:00,0001193125-25-061366,1,0,8K,7,7,0,1.01|2.03|8.01|9.01,8-K,0,0,0,0,1,6,0.0,0.2361516034985422,0.7638483965014577,0.0008294268584201,0.1504382495548763,0.8487322953108796,-0.1496088226964561,-2.1263546841510102e-05,-0.6335167940706015,4.1772876556933625e-05,0.0005217412215188,0.0910525103191405,0.908425727060863,-0.0905307690976217,1715.0,token_count,0.0034081880003213,0.6369249820709229,8-K,3,8-K,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2025-03-24 09:30:00-04:00,2025-03-24 16:00:00-04:00,2025-03-24,2025-03-25
AMD,2025-03-31,2025-03-31T08:37:51-04:00,0001193125-25-067902,1,1,EX99,11,9,2,2.01|2.03|3.02|7.01|9.01,8-K|EX-99.1,0,0,0,1,0,1,0.7291666666666666,0.0,0.2708333333333333,0.7130712660130788,1.1680408900834511e-06,0.2869275974032158,0.7130700979721887,0.4890229045909961,0.0001926644865761,0.9778531446954162,0.4890243763147736,1.4717237775130345e-06,0.5109741920605301,0.4890229045909961,576.0,token_count,0.9778539538383484,2.134304622813943e-06,EX-99.1,0,EX-99.1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,PRE_MARKET,2025-03-31 09:30:00-04:00,2025-03-31 16:00:00-04:00,2025-03-28,2025-03-31
AMD,2025-04-16,2025-04-16T09:03:30-04:00,0000002488-25-000039,1,0,8K,2,2,0,8.01,8-K,0,0,0,0,1,1,0.0,0.3824561403508772,0.6175438596491228,0.0003608556382618,0.2225126439509422,0.7771265140750953,-0.2221517883126803,-0.2902682955609634,-0.5800176174379885,-0.0005189736839383,0.0004260337736922,0.2906943293346558,0.7088796496391296,-0.2902682955609634,570.0,token_count,0.0007032840512692,0.5807209014892578,8-K,1,8-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRE_MARKET,2025-04-16 09:30:00-04:00,2025-04-16 16:00:00-04:00,2025-04-15,2025-04-16
AMD,2025-05-06,2025-05-06T16:16:45-04:00,0000002488-25-000045,1,1,EX99,12,3,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,3,0,6,0.49812734082397,0.0,0.50187265917603,0.5115377250207306,0.0848356380312105,0.403626645796155,0.4267020869895199,1.0580920388747472e-05,-0.0002862925102817,0.999999996545398,0.34195774978606,0.0527293771255988,0.6053128905604532,0.2892283726604611,2403.0,token_count,1.0,0.3220645487308502,EX-99.1,0,EX-99.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2025-05-06 09:30:00-04:00,2025-05-06 16:00:00-04:00,2025-05-06,2025-05-07
AMD,2025-05-16,2025-05-16T16:12:37-04:00,0000002488-25-000064,1,0,8K,4,4,0,5.07|9.01,8-K,0,0,0,0,0,4,0.0,0.0,1.0,1.2840634060615516e-05,4.8113548521549e-05,0.9999390606305107,-3.527291446092961e-05,-6.552601544736295e-05,-0.0005764079915024,1.866653838078492e-05,1.6052916819830898e-05,0.0001882512878239,0.9997956901788712,-0.000172198371004,995.0,token_count,3.432412995607592e-05,0.0005829239962622,8-K,3,8-K,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2025-05-16 09:30:00-04:00,2025-05-16 16:00:00-04:00,2025-05-16,2025-05-19
AMD,2025-05-19,2025-05-19T07:50:48-04:00,0001193125-25-122121,1,1,EX99,9,7,2,1.01|7.01|9.01,8-K|EX-99.1,0,0,0,1,0,1,0.3459214501510574,0.0,0.6540785498489426,0.3465887796296596,8.741191758229394e-07,0.6534103517688603,0.3465879055104839,0.5005094292068524,0.0010189944666763,0.9999998639470284,0.5005101013812236,6.721743712745365e-07,0.4994892228989549,0.5005094292068524,662.0,token_count,0.9999998807907104,1.327505060544354e-06,EX-99.1,1,EX-99.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PRE_MARKET,2025-05-19 09:30:00-04:00,2025-05-19 16:00:00-04:00,2025-05-16,2025-05-19
AMD,2025-07-02,2025-07-02T16:14:22-04:00,0000002488-25-000099,1,0,8K,5,5,0,5.02,8-K,1,0,0,0,0,5,0.0,0.0,1.0,0.0001179588544897,8.221138366470953e-06,0.9998738340905442,0.0001097377161232,2.01179716441402e-05,-0.0002244715196866,0.0003429637570206,8.438267741438376e-05,5.110192373648444e-05,0.9998645186424256,3.3280753677886695e-05,1455.0,token_count,0.0003452823730185,0.0002410051383776,8-K,1,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-07-02 09:30:00-04:00,2025-07-02 16:00:00-04:00,2025-07-02,2025-07-03
AMD,2025-08-05,2025-08-05T16:16:31-04:00,0000002488-25-000106,1,1,EX99,12,3,9,2.02|7.01|9.01,8-K|EX-99.1|EX-99.2,1,1,0,3,1,5,0.463944076526858,0.1607799852832965,0.3752759381898454,0.4641940907424545,0.1600529682229034,0.3757529834729939,0.304141122519551,0.0001515765834483,-0.9927428243681788,0.9999999965804448,0.3335424189812228,0.1107779385616815,0.5556796658964294,0.2227644804195412,2718.0,token_count,1.0,0.99529629945755,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,AFTER_HOURS,2025-08-05 09:30:00-04:00,2025-08-05 16:00:00-04:00,2025-08-05,2025-08-06
