Family,Model,Ticker,Event_Session,Test_Year,Filing_Count,Accessions,y_prob,Acceptance_DateTime_ET,Lead_Minutes,Feature_Cutoff_Session,Momentum_Score_60D,Publication_Period,Stock_Return_Open_Close,QQQ_Return_Open_Close,Market_Neutral_Return,Active,Signal,Strategy_Return_Gross,Transaction_Cost,Strategy_Return_Net,Win,Cost_Bps_Per_Side,Probability_Margin,Portfolio_Type,Portfolio_Definition
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-08-15,2025,1,0000050863-25-000123,0.40077212,2025-08-14 20:14:18+00:00,1035.7,2025-08-14,0.003869505880629287,AFTER_HOURS,-0.017992833219561133,-0.00424277507639137,-0.006875029071584882,True,-1,0.006875029071584882,0.001,0.005875029071584882,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-08-22,2025,1,0000050863-25-000126,0.37779787,2025-08-21 20:15:58+00:00,1034.0333333333333,2025-08-21,0.06164312378909864,AFTER_HOURS,0.04862577746636476,0.012927883567223741,0.01784894694957051,True,-1,-0.01784894694957051,0.001,-0.01884894694957051,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-08-25,2025,1,0000050863-25-000129,0.35917178,2025-08-25 10:06:44+00:00,203.26666666666668,2025-08-22,0.11398587328933107,PRE_MARKET,-0.037254931879978526,-0.00014028240957031368,-0.018557324735204106,True,-1,0.018557324735204106,0.001,0.017557324735204105,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-02,2025,1,0000050863-25-000135,0.50000554,2025-08-29 20:22:15+00:00,5347.75,2025-08-29,0.1225277554276687,AFTER_HOURS,0.013819092768153185,0.0076784621284851085,0.0030703153198340383,True,1,0.0030703153198340383,0.001,0.0020703153198340382,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-08,2025,1,0000050863-25-000147,0.46283793,2025-09-05 20:26:47+00:00,3903.2166666666667,2025-09-05,0.02959769043946814,AFTER_HOURS,0.0,0.0008644985117161053,-0.00043224925585805263,True,-1,0.00043224925585805263,0.001,-0.0005677507441419474,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-09,2025,1,0000050863-25-000149,0.48789573,2025-09-08 21:01:00+00:00,989.0,2025-09-08,0.09526769926250611,AFTER_HOURS,-0.003668982880905003,0.0014491467218149534,-0.002559064801359978,True,-1,0.002559064801359978,0.001,0.0015590648013599781,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-15,2025,1,0000050863-25-000153,0.4550042,2025-09-15 10:02:04+00:00,207.93333333333334,2025-09-12,0.047616836065556,PRE_MARKET,0.018084691140048292,0.005506067264177128,0.006289311937935582,True,-1,-0.006289311937935582,0.001,-0.007289311937935582,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-19,2025,1,0000050863-25-000155,0.28416604,2025-09-18 20:06:16+00:00,1043.7333333333333,2025-09-18,0.2527604588346184,AFTER_HOURS,-0.02633308950494273,0.0033816457206266026,-0.014857367612784667,True,-1,0.014857367612784667,0.001,0.013857367612784666,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-09-30,2025,1,0000050863-25-000159,0.4022199,2025-09-29 20:09:16+00:00,1040.7333333333333,2025-09-29,0.45545136039722833,AFTER_HOURS,-0.011199559820141425,0.003241820204785917,-0.007220690012463671,True,-1,0.007220690012463671,0.001,0.006220690012463671,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-10-24,2025,1,0000050863-25-000169,0.514471,2025-10-23 20:10:22+00:00,1039.6333333333334,2025-10-23,0.7999331304777346,AFTER_HOURS,-0.043478302312943584,0.0018019535530766628,-0.022640127933010123,True,1,-0.022640127933010123,0.001,-0.023640127933010124,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-11-13,2025,1,0000050863-25-000194,0.41365412,2025-11-12 21:08:30+00:00,1041.5,2025-11-12,0.40477989697264194,AFTER_HOURS,-0.036490490841093126,-0.014800586097239776,-0.010844952371926675,True,-1,0.010844952371926675,0.001,0.009844952371926674,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2025-12-29,2025,1,0000050863-25-000204,0.37437344,2025-12-29 11:17:04+00:00,192.93333333333334,2025-12-26,-0.028312826012980574,PRE_MARKET,0.018605998746796137,0.001241766749825235,0.008682115998485451,True,-1,-0.008682115998485451,0.001,-0.009682115998485452,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-01-23,2026,1,0000050863-26-000009,0.32248563,2026-01-22 21:10:56+00:00,1039.0666666666666,2026-01-22,0.41179071461836325,AFTER_HOURS,-0.03819890935152748,0.004824666110413878,-0.021511787730970677,True,-1,0.021511787730970677,0.001,0.020511787730970676,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-01-26,2026,1,0000050863-26-000031,0.477815,2026-01-23 22:13:24+00:00,3856.6,2026-01-23,0.14713081546195117,AFTER_HOURS,-0.040424506553216055,0.003610339886509051,-0.022017423219862553,True,-1,0.022017423219862553,0.001,0.021017423219862552,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-03-04,2026,1,0000050863-26-000044,0.41209036,2026-03-03 21:06:00+00:00,1044.0,2026-03-03,0.01886198338907097,AFTER_HOURS,0.03426372014265766,0.010907751503577812,0.011677984319539925,True,-1,-0.011677984319539925,0.001,-0.012677984319539926,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-04-06,2026,1,0000050863-26-000069,0.36251998,2026-04-03 16:50:37+00:00,4119.383333333333,2026-04-02,0.3187184838426792,NON_TRADING_DAY,-0.0019654537484083967,0.0038722337766399217,-0.0029188437625241592,True,-1,0.0029188437625241592,0.001,0.0019188437625241592,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-04-09,2026,1,0000050863-26-000072,0.41256076,2026-04-08 20:05:34+00:00,1044.4333333333334,2026-04-08,0.3257721026563052,AFTER_HOURS,0.056849308357518114,0.00703053127773523,0.02490938853989144,True,-1,-0.02490938853989144,0.001,-0.025909388539891443,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-04-24,2026,1,0000050863-26-000077,0.39867368,2026-04-23 20:07:02+00:00,1042.9666666666667,2026-04-23,0.4866955228027079,AFTER_HOURS,0.004136301458736558,0.008154766119802481,-0.002009232330532962,True,-1,0.002009232330532962,0.001,0.0010092323305329618,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-04-27,2026,1,0000050863-26-000083,0.39509666,2026-04-24 20:15:20+00:00,3914.6666666666665,2026-04-24,0.6423458021419652,AFTER_HOURS,0.015776260591746416,0.0012510642510459302,0.007262598170350243,True,-1,-0.007262598170350243,0.001,-0.008262598170350244,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-05-01,2026,1,0001193125-26-197845,0.44028395,2026-04-30 21:16:06+00:00,973.9,2026-04-30,0.8339308992306187,AFTER_HOURS,0.06888418464117696,0.007457187324104053,0.030713498658536453,True,-1,-0.030713498658536453,0.001,-0.031713498658536454,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-05-18,2026,1,0000050863-26-000118,0.52728564,2026-05-15 20:13:15+00:00,3916.75,2026-05-15,1.2614587687163332,AFTER_HOURS,-0.04670840746224292,-0.007954539898408552,-0.019376933781917183,True,1,-0.019376933781917183,0.001,-0.020376933781917184,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-07-24,2026,1,0000050863-26-000155,0.35914266,2026-07-23 20:09:00+00:00,1041.0,2026-07-23,0.13642284738314658,AFTER_HOURS,-0.08011160688153751,-0.008951192648092743,-0.035580207116722384,True,-1,0.035580207116722384,0.001,0.03458020711672238,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,INTC,2026-08-13,2026,1,0001193125-26-346806,0.41417947,2026-08-12 20:05:07+00:00,1044.8833333333334,2026-08-12,-0.09385087556676841,AFTER_HOURS,0.030046255129322796,0.009542829314179269,0.010251712907571764,True,-1,-0.010251712907571764,0.001,-0.011251712907571765,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-01-25,2023,1,0001193125-23-014230,0.44303468,2023-01-24 21:28:00+00:00,1022.0,2023-01-24,0.009244073326171609,AFTER_HOURS,0.026142975923351353,0.013955041498294074,0.006093967212528639,True,-1,-0.006093967212528639,0.001,-0.007093967212528639,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-04-26,2023,1,0001193125-23-115280,0.4371535,2023-04-25 20:03:03+00:00,1046.95,2023-04-25,0.06466454238790664,AFTER_HOURS,-0.004482699815043123,-0.005008956457343783,0.0002631283211503299,True,-1,-0.0002631283211503299,0.001,-0.00126312832115033,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-07-05,2023,1,0001193125-23-181341,0.46584195,2023-07-03 20:05:34+00:00,2484.4333333333334,2023-07-03,0.017572715323031174,AFTER_HOURS,0.009131867832629093,0.004285290262964203,0.0024232887848324447,True,-1,-0.0024232887848324447,0.001,-0.0034232887848324447,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-07-26,2023,1,0000950170-23-034400,0.43618762,2023-07-25 20:02:47+00:00,1047.2166666666667,2023-07-25,-0.030103167797851604,AFTER_HOURS,-0.0107486334392356,-0.0005295250619105074,-0.005109554188662546,True,-1,0.005109554188662546,0.001,0.004109554188662546,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-10-12,2023,1,0001193125-23-254151,0.4553944,2023-10-11 20:17:04+00:00,1032.9333333333334,2023-10-11,-0.03709451399047603,AFTER_HOURS,0.0017847848407854805,-0.004842273309520362,0.003313529075152921,True,-1,-0.003313529075152921,0.001,-0.004313529075152921,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-10-13,2023,1,0001193125-23-255762,0.45111308,2023-10-13 12:37:32+00:00,52.46666666666667,2023-10-12,-0.026016563307877272,PRE_MARKET,-0.013989992864112955,-0.014275328386988417,0.0001426677614377314,True,-1,-0.0001426677614377314,0.001,-0.0011426677614377314,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-10-17,2023,1,0001104659-23-109428,0.4552351,2023-10-16 21:30:10+00:00,959.8333333333334,2023-10-16,-0.015192442655347027,AFTER_HOURS,0.007494163197146575,0.0065334864120403235,0.0004803383925531257,True,-1,-0.0004803383925531257,0.001,-0.0014803383925531257,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-10-25,2023,1,0000950170-23-054848,0.43518543,2023-10-24 20:03:29+00:00,1046.5166666666667,2023-10-24,0.04866832324969905,AFTER_HOURS,-0.01260789439583787,-0.01783015321415027,0.0026111294091561987,True,-1,-0.0026111294091561987,0.001,-0.0036111294091561988,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-10-30,2023,1,0001193125-23-265616,0.45409974,2023-10-30 10:04:32+00:00,205.46666666666667,2023-10-27,0.08663618352159208,PRE_MARKET,0.011697291183970338,0.0039387795407368476,0.003879255821616745,True,-1,-0.003879255821616745,0.001,-0.004879255821616745,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-11-07,2023,1,0001193125-23-271376,0.4546534,2023-11-06 21:14:08+00:00,1035.8666666666666,2023-11-06,0.10343366846531432,AFTER_HOURS,0.0031441427434690805,0.0065628413467495594,-0.0017093493016402395,True,-1,0.0017093493016402395,0.001,0.0007093493016402394,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2023-12-11,2023,1,0001193125-23-291720,0.45210317,2023-12-08 21:31:05+00:00,3898.9166666666665,2023-12-08,0.06614464102412465,AFTER_HOURS,0.007652998052980697,0.00964925428480079,-0.0009981281159100464,True,-1,0.0009981281159100464,0.001,-1.8718840899536668e-06,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-01-22,2024,1,0001193125-24-011295,0.4468782,2024-01-19 21:39:35+00:00,3890.4166666666665,2024-01-19,0.025865735022737812,AFTER_HOURS,-0.008774509635634531,-0.003967768029217167,-0.002403370803208682,True,-1,0.002403370803208682,0.001,0.001403370803208682,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-01-31,2024,1,0000950170-24-008809,0.41067472,2024-01-30 21:03:17+00:00,1046.7166666666667,2024-01-30,-0.011404300450183147,AFTER_HOURS,-0.023048960781806738,-0.00921944832254118,-0.006914756229632779,True,-1,0.006914756229632779,0.001,0.005914756229632779,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-04-26,2024,1,0000950170-24-048268,0.44905356,2024-04-25 20:03:19+00:00,1046.6833333333334,2024-04-25,-0.020888023450738258,AFTER_HOURS,-0.014193187065854485,0.007904225530628528,-0.011048706298241506,True,-1,0.011048706298241506,0.001,0.010048706298241505,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-07-31,2024,1,0000950170-24-087835,0.4355015,2024-07-30 20:03:22+00:00,1046.6333333333334,2024-07-30,-0.008495151712631488,AFTER_HOURS,-0.005112946246098371,0.006839532862606079,-0.005976239554352225,True,-1,0.005976239554352225,0.001,0.004976239554352225,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-08-22,2024,1,0001193125-24-204403,0.48714378,2024-08-21 20:08:55+00:00,1041.0833333333333,2024-08-21,-0.06750054690111029,AFTER_HOURS,-0.0207606698621573,-0.02060471559655086,-7.797713280321972e-05,True,-1,7.797713280321972e-05,0.001,-0.0009220228671967803,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-10-31,2024,1,0000950170-24-118955,0.40509257,2024-10-30 20:04:07+00:00,1045.8833333333334,2024-10-30,-0.04659856839876286,AFTER_HOURS,-0.021691976997786133,-0.017324015383863967,-0.0021839808069610833,True,-1,0.0021839808069610833,0.001,0.0011839808069610833,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-12-04,2024,1,0000950170-24-132722,0.44620398,2024-12-03 21:00:37+00:00,1049.3833333333334,2024-12-03,-0.07399700081401717,AFTER_HOURS,0.010137899593129607,0.005650373616277848,0.002243762988425879,True,-1,-0.002243762988425879,0.001,-0.003243762988425879,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2024-12-12,2024,1,0001193125-24-275524,0.4687186,2024-12-11 21:01:27+00:00,1048.55,2024-12-11,-0.08688111557156697,AFTER_HOURS,0.0010020089103095486,-0.0022361899108542804,0.0016190994105819145,True,-1,-0.0016190994105819145,0.001,-0.0026190994105819146,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-01-23,2025,1,0001193125-25-010492,0.42190224,2025-01-22 22:15:39+00:00,974.35,2025-01-22,-0.03713699191661557,AFTER_HOURS,0.010656089264882596,0.00680484797106895,0.0019256206469068227,True,-1,-0.0019256206469068227,0.001,-0.0029256206469068227,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-01-30,2025,1,0000950170-25-010484,0.40920764,2025-01-29 21:08:56+00:00,1041.0666666666666,2025-01-29,-0.02624405662911178,AFTER_HOURS,-0.009026431880182928,-0.0012603046571485477,-0.00388306361151719,True,-1,0.00388306361151719,0.001,0.00288306361151719,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-05-01,2025,1,0000950170-25-061032,0.4354886,2025-04-30 20:06:03+00:00,1043.95,2025-04-30,0.044749540417484024,AFTER_HOURS,-0.013244860126405356,-0.0035787653818130094,-0.004833047372296173,True,-1,0.004833047372296173,0.001,0.003833047372296173,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-07-02,2025,1,0001193125-25-154103,0.6872222,2025-07-01 21:00:47+00:00,989.2166666666667,2025-07-01,0.10608491051925673,AFTER_HOURS,0.0022449562755137986,0.008495706160454253,-0.003125374942470227,True,1,-0.003125374942470227,0.001,-0.004125374942470227,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-07-31,2025,1,0000950170-25-100226,0.5674146,2025-07-30 20:08:53+00:00,1041.1166666666666,2025-07-30,0.017963689690920548,AFTER_HOURS,-0.039136900443316414,-0.016587128182862787,-0.011274886130226813,True,1,-0.011274886130226813,0.001,-0.012274886130226814,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-10-01,2025,1,0001193125-25-225125,0.45621154,2025-09-30 20:37:10+00:00,1012.8333333333334,2025-09-30,-0.04647234079795348,AFTER_HOURS,0.009537751157954855,0.010181384302362817,-0.0003218165722039812,True,-1,0.0003218165722039812,0.001,-0.0006781834277960188,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-10-30,2025,1,0001193125-25-256310,0.38389027,2025-10-29 20:07:42+00:00,1042.3,2025-10-29,-0.10823638893527021,AFTER_HOURS,-0.008897547272103012,-0.009680932791231944,0.0003916927595644659,True,-1,-0.0003916927595644659,0.001,-0.001391692759564466,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2025-12-09,2025,1,0001193125-25-311196,0.53765726,2025-12-08 21:00:35+00:00,1049.4166666666667,2025-12-08,-0.10058403022184026,AFTER_HOURS,0.005970114237819679,0.0032743904517862354,0.0013478618930167219,True,1,0.0013478618930167219,0.001,0.00034786189301672186,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2026-01-29,2026,1,0001193125-26-027198,0.39170155,2026-01-28 21:04:38+00:00,1045.3666666666666,2026-01-28,-0.0949769710593319,AFTER_HOURS,-0.01475031336716981,-0.005089752017734539,-0.004830280674717635,True,-1,0.004830280674717635,0.001,0.003830280674717635,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2026-04-30,2026,1,0001193125-26-191457,0.4180009,2026-04-29 20:03:31+00:00,1046.4833333333333,2026-04-29,-0.053054124809289505,AFTER_HOURS,-0.007375669524363748,0.003592116534358869,-0.005483893029361309,True,-1,0.005483893029361309,0.001,0.004483893029361309,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2026-05-15,2026,1,0001193125-26-224155,0.5054529,2026-05-14 20:28:48+00:00,1021.2,2026-05-14,-0.1627440723458573,AFTER_HOURS,0.018466277106570894,-0.0017039202800807063,0.0100850986933258,True,1,0.0100850986933258,0.001,0.0090850986933258,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,MSFT,2026-07-30,2026,1,0001193125-26-323632,0.3370254,2026-07-29 20:04:53+00:00,1045.1166666666666,2026-07-29,-0.038282656323154085,AFTER_HOURS,0.03014389675956841,0.013026821240335273,0.008558537759616569,True,-1,-0.008558537759616569,0.001,-0.00955853775961657,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-02-23,2023,1,0001045810-23-000014,0.46884802,2023-02-22 21:52:26+00:00,997.5666666666667,2023-02-22,0.23545310524405116,AFTER_HOURS,0.009556272113221187,-0.003859428438343304,0.006707850275782246,True,-1,-0.006707850275782246,0.001,-0.007707850275782246,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-03-09,2023,1,0001045810-23-000039,0.4700058,2023-03-08 21:12:15+00:00,1037.75,2023-03-08,0.3569217454647706,AFTER_HOURS,-0.030568704711810057,-0.019005742517883895,-0.0057814810969630814,True,-1,0.0057814810969630814,0.001,0.004781481096963081,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-05-25,2023,1,0001045810-23-000087,0.45510194,2023-05-24 20:22:18+00:00,1027.7,2023-05-24,0.18410839545951196,AFTER_HOURS,-0.014095456853161381,0.0017101685062639316,-0.007902812679712656,True,-1,0.007902812679712656,0.001,0.006902812679712656,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-06-28,2023,1,0001045810-23-000146,0.45632946,2023-06-27 21:11:03+00:00,978.95,2023-06-27,0.37531917728545316,AFTER_HOURS,0.011239565522304318,0.0070722069752366945,0.0020836792735338117,True,-1,-0.0020836792735338117,0.001,-0.0030836792735338117,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-07-25,2023,1,0001045810-23-000164,0.47383162,2023-07-24 20:35:01+00:00,1014.9833333333333,2023-07-24,0.447141525179356,AFTER_HOURS,0.016421506671666863,0.004854719493311732,0.005783393589177566,True,-1,-0.005783393589177566,0.001,-0.006783393589177566,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-08-24,2023,1,0001045810-23-000171,0.44696078,2023-08-23 20:21:42+00:00,1028.3,2023-08-23,0.1490064750265736,AFTER_HOURS,-0.06079738386029665,-0.030646234915239656,-0.015075574472528497,True,-1,0.015075574472528497,0.001,0.014075574472528496,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-10-18,2023,1,0001045810-23-000217,0.4573803,2023-10-17 21:27:14+00:00,962.7666666666667,2023-10-17,0.004899864602142423,AFTER_HOURS,-0.00927427065443509,-0.006289874001389584,-0.0014921983265227534,True,-1,0.0014921983265227534,0.001,0.0004921983265227534,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-10-24,2023,1,0001045810-23-000221,0.4576666,2023-10-24 13:00:18+00:00,29.7,2023-10-23,-0.009495679523231715,PRE_MARKET,0.013603513237292697,0.004531327999038437,0.00453609261912713,True,-1,-0.00453609261912713,0.001,-0.00553609261912713,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2023-11-22,2023,1,0001045810-23-000225,0.45557633,2023-11-21 21:22:00+00:00,1028.0,2023-11-21,0.005742454348048653,AFTER_HOURS,-0.02278748214299775,-0.001305808833399924,-0.010740836654798913,True,-1,0.010740836654798913,0.001,0.009740836654798912,True,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2024-02-22,2024,1,0001045810-24-000028,0.42266157,2024-02-21 21:22:09+00:00,1027.85,2024-02-21,0.29123476603237997,AFTER_HOURS,0.04682439742529687,0.008239584732234295,0.019292406346531288,True,-1,-0.019292406346531288,0.001,-0.02029240634653129,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2024-03-15,2024,1,0001045810-24-000069,0.4771034,2024-03-14 20:30:50+00:00,1019.1666666666666,2024-03-14,0.7127762656769998,AFTER_HOURS,0.010433655555964094,-0.004930387002942682,0.007682021279453388,True,-1,-0.007682021279453388,0.001,-0.008682021279453389,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,NVDA,2024-05-23,2024,1,0001045810-24-000113,0.4152457,2024-05-22 20:21:29+00:00,1028.5166666666667,2024-05-22,0.163759720118144,AFTER_HOURS,0.017358016674476007,-0.014960339406103085,0.016159178040289546,True,-1,-0.016159178040289546,0.001,-0.017159178040289547,False,5.0,0.0,Dividend,fixed_ex_ante_dividend_payers
