Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm,HAC_p_value_Positive_Global_Holm
CatBoost,CAT A - MARKET,Momentum,positive_relative_momentum_60d,5.0,0.05,251,197,0.7848605577689243,179,-0.00021134400475876912,3.343688735652026e-05,0.5076142131979695,0.008091727117566908,0.008771211141176991,0.9510644065993543,1.7505741329700168e-06,0.0004411446815084442,0.08368682050484116,0.0052713758133865855,0.007492738164312374,0.010992464992327885,0.9912318785160316,0.4956159392580158,-0.0985906832714386,-0.010934841952005003,-0.00304006116494715,1.0,1.0,1.0
CatBoost,CAT A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,76,0.8,76,0.0012902186949287331,0.0008270809590276438,0.5131578947368421,0.009773791899635339,0.007651926034356607,1.3463414216284344,0.00010811093805356532,0.02724395638949846,0.05412718501472384,0.5033322235783642,0.8636872767875333,0.9335943601332782,0.35076191441171223,0.17538095720585611,-0.08232335880069475,0.09726205953985367,0.02603580656956983,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,188,0.8138528138528138,178,0.0007723723623768734,-0.00022007339227733593,0.4787234042553192,0.009294205357306688,0.007053800796232139,1.2100561048524676,0.00014614920155870773,0.03682959879279435,0.07740636504313378,0.4757954823517613,0.7872408599090528,0.8692022793962068,0.3849667040701126,0.1924833520350563,-0.10796546475551705,0.12956617810993265,0.03431304559290749,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,248,0.835016835016835,211,-0.00019082968440105305,6.170310217723605e-05,0.5120967741935484,0.00789156830144526,0.00867400773566123,0.9549087331139146,-4.4572647807285055e-05,-0.011232307247435834,0.08666774125363096,-0.12960193821787475,-0.17610608621161317,-0.24431789572506463,0.8070399420127631,0.5964800289936185,-0.13482277095897177,-0.052533440060231196,-0.014832206849196727,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Momentum,positive_relative_momentum_60d,5.0,0.05,251,210,0.8366533864541833,188,0.00023265835788798884,-0.00014611038766154574,0.4857142857142857,0.008925790393628856,0.007977521898089498,1.0567082431396657,0.00012080182965884354,0.03044206107402857,0.08601111450166131,0.3539317127839401,0.533885939040171,0.70369216593799,0.4818053049339212,0.2409026524669606,-0.09124879307453437,0.10108428661712421,0.027024286516600826,1.0,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,82,0.8631578947368421,82,8.67763001837009e-05,-0.0003412104065223234,0.4634146341463415,0.010793948582855636,0.009160327034851153,1.0176543335089343,7.845266389265143e-06,0.001977007130094816,0.062456721825868464,0.031654032941510785,0.04700304043707602,0.05725869431832644,0.9543517488308393,0.47717587441541964,-0.10562212827487638,0.00011705384889526549,3.241251636509901e-05,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,180,0.7792207792207793,170,0.001821780259392563,0.000613328457974017,0.5222222222222223,0.00932802669038736,0.00638272165355524,1.597398516942614,0.0003469059134154172,0.08742029018068513,0.07162676369637622,1.2204975580253385,2.3899120991641376,2.219732174672839,0.02668384941073361,0.013341924705366805,-0.08406534505299712,0.35723140471312353,0.08826275434466058,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,241,0.8114478114478114,210,8.013629601042752e-05,-0.0002952171924790461,0.4979253112033195,0.008549836576636605,0.008319566461635368,1.019184931007977,4.601945645975653e-06,0.0011596903027858644,0.08482717172010615,0.013671212646489652,0.019201917328521296,0.026741206051416916,0.9786720360124032,0.4893360180062016,-0.1476654948545446,-0.008737754432635025,-0.0024272917182887044,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.05,251,192,0.7649402390438247,178,0.0010438680539841003,0.0003714112023784641,0.5208333333333334,0.008613612139338773,0.007184114647488372,1.3032394873958304,0.00021966430725559898,0.05535540542841094,0.0768388443093835,0.7204091358470756,1.1260960782151137,1.4425606273564067,0.1494898922502693,0.07474494612513465,-0.06891391475909991,0.20758732326512952,0.05362100227840916,1.0,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,71,0.7473684210526316,71,0.0019832197843422557,0.0006863254613823653,0.5211267605633803,0.010259971814082083,0.007023833895080497,1.5896252120307899,0.00015524653218114683,0.039122126109649,0.05240028162759412,0.746601447444267,1.398898773375066,1.4018103332139666,0.16131438456555283,0.08065719228277642,-0.054837522170751773,0.14556894112834007,0.03835013673811605,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,118,0.5108225108225108,110,-0.0005900055969847412,-0.0012028980412940307,0.4406779661016949,0.009481174667907656,0.008524874896596934,0.8762611176851556,-5.689823666693655e-05,-0.014338355640068011,0.06432273942771793,-0.22291270190972826,-0.33360573699026613,-0.38836172129133656,0.6978396060402068,0.6510801969798966,-0.14017447280839435,-0.05731134319231357,-0.016210439277516753,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,159,0.5353535353535354,142,-4.819875471257296e-05,2.763098661179384e-05,0.5031446540880503,0.00867766039488121,0.008884511817592351,0.9890812661138898,2.1797027793839528e-05,0.005492851004047561,0.08004148717099421,0.0686250493111538,0.10026167758936554,0.13000191537461525,0.8965937681895401,0.44829688409477003,-0.14238342265122605,0.00829895097493627,0.0022912358484874495,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.05,251,129,0.5139442231075697,118,9.329854007407642e-05,-0.0001518413719143732,0.49612403100775193,0.009125024696600762,0.008799477983275274,1.0210423525514918,4.727192541795572e-05,0.011912525205324842,0.07328042560010865,0.16256080812537174,0.24327096307743182,0.30891574477648587,0.7574566410296395,0.37872832051481975,-0.11871910786664486,0.0338096277272093,0.00925010068902088,1.0,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,49,0.5157894736842106,49,-0.0009622444094007217,-0.0002090736924000849,0.4489795918367347,0.010837834103178783,0.010577123197428465,0.8348988305177607,-5.198453810433887e-05,-0.013100103602293394,0.051110043439549384,-0.2563117289811659,-0.3551268305476177,-0.4564669847778324,0.6481636128609114,0.6759181935695443,-0.11101031805068029,-0.05052550763839059,-0.014254498885014844,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,114,0.4935064935064935,104,0.0011239937740952057,0.0006688910525712586,0.5087719298245614,0.009599279170182958,0.007653980386138538,1.2989464393093246,0.0001570515022210296,0.03957697855969946,0.060951581597211514,0.6493183199287167,1.1479975463750176,1.1224563787861077,0.26196581600969737,0.13098290800484869,-0.08647196924872946,0.14545965933514338,0.0383227064218552,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,164,0.5521885521885522,138,0.0009781876113209795,4.058601594278486e-05,0.5060975609756098,0.010620326656334644,0.008902028940976973,1.2224805172281372,8.93927190488824e-05,0.022526965200318362,0.08130206379562503,0.27707740921492535,0.42282276436628735,0.5109202399277945,0.609531380870065,0.3047656904350325,-0.08605464992057543,0.07167864678440172,0.019354659187290846,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,5.0,0.05,251,111,0.44223107569721115,103,0.0005313730287972295,-0.0001307979144103402,0.4864864864864865,0.010011161147283721,0.008449478872926816,1.1224666126326888,6.740495452906146e-05,0.016986048541323486,0.06949871593670597,0.24440809175227154,0.3892214400691872,0.449407369117594,0.6532453036176057,0.32662265180880284,-0.08831134418735098,0.05390465850363113,0.014644751910562803,1.0,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,53,0.5578947368421052,53,0.0007509466909988155,0.0010092323305329618,0.5094339622641509,0.009304472106095692,0.008131560470832556,1.1882511914566525,4.388111865814468e-05,0.011058041901852458,0.04593521929787595,0.24073123130520865,0.37988628923826107,0.46292048784986567,0.6435325287843915,0.32176626439219574,-0.0818939634935385,0.03667983476036252,0.010025242972545811,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,122,0.5281385281385281,113,0.0006184960912729592,0.0010966065687470225,0.5245901639344263,0.009685787889392838,0.009386791410100702,1.1385962977099515,0.00010180189072015277,0.0256540764614785,0.06973583151792669,0.3678751067144545,0.5763022946651912,0.6788729068404831,0.4973917686194871,0.24869588430974354,-0.10584096787310104,0.08721859300524937,0.023426508903251042,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,178,0.5993265993265994,153,0.0012473018633636262,0.0015704591941937416,0.5617977528089888,0.01010747817245504,0.010111898532907417,1.281490840432267,0.00017377963330401507,0.043792467592611795,0.09054214726476524,0.4836694171229775,0.7279897350692331,0.8884077464432869,0.37455725924928923,0.18727862962464462,-0.08939664508058986,0.15360679641467367,0.04036251462756968,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.05,251,131,0.5219123505976095,122,0.0003288777219652773,3.343688735652026e-05,0.5114503816793893,0.01031747117865678,0.010127931053008639,1.0664668414135485,5.233469841827746e-05,0.01318834400140592,0.08148450975219575,0.16185093389545166,0.24308455093307785,0.30242537402481073,0.7623972291377739,0.38119861456888693,-0.12678587481449233,0.03621024434207776,0.009898529331555661,1.0,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,51,0.5368421052631579,51,0.0003541706868593309,-0.0001518413719143732,0.49019607843137253,0.011791952446858012,0.010643696390062478,1.0652705036638117,1.9914779525717613e-05,0.005018524440480838,0.054471900093349304,0.09213051925636005,0.13812575863401402,0.1644789930874645,0.8693907702398137,0.43469538511990685,-0.11101031805068051,0.012824150963746117,0.0035348463608886327,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,163,0.7056277056277056,151,0.0006023946434488965,-0.0003224631318938789,0.4662576687116564,0.010065556783771223,0.007664275732005088,1.147257808354741,0.00011475497399702117,0.028918253447249336,0.07544272114052548,0.38331402963824635,0.6113773393440634,0.7347579322529585,0.46267706309400314,0.23133853154700157,-0.12157535263032027,0.09843508202292228,0.026339430594419566,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,209,0.7037037037037037,182,0.0001386518784748488,-0.0002952171924790461,0.4880382775119617,0.008997274230566007,0.00830601615809803,1.0326058476233324,-2.4518802570410627e-05,-0.006178738247743478,0.08559668983711598,-0.07218431296234877,-0.10084397367497416,-0.14052986664057823,0.8882725931075885,0.5558637034462057,-0.15642361461149312,-0.03480675524899435,-0.009762265125883074,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Momentum,positive_relative_momentum_60d,5.0,0.05,251,183,0.7290836653386454,168,-7.315147016476699e-05,-0.00036410665256408816,0.45901639344262296,0.009453479432659471,0.008156353448318667,0.9834215884462637,1.1890879343865301e-05,0.002996501594654056,0.08381709530712311,0.03575048244841052,0.052837176516641875,0.06988170670463036,0.9443032343893549,0.47215161719467746,-0.16789115151788525,-0.001811519375858217,-0.0005019645569594999,1.0,1.0,1.0
Logistic,MODEL A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,73,0.7684210526315789,73,0.0006615937271194688,0.0006075575053661195,0.5068493150684932,0.010889272484786017,0.009850187218260038,1.136196909565645,5.324844771744347e-05,0.013418608824795755,0.06124525841517136,0.21909628879077056,0.3312867580893839,0.4086291357875831,0.6829084098112486,0.3414542049056243,-0.14444574799219279,0.04244481899594921,0.011577486536646031,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,179,0.7748917748917749,167,0.00046455406718877055,0.00025062407823417485,0.5027932960893855,0.008863070797372037,0.00802832801951341,1.116378882468017,0.0001450957636050507,0.03656413242847278,0.0759711828365464,0.481289497718382,0.7746855981119378,0.9324189955905354,0.3513684384639769,0.17568421923198846,-0.12205140007740911,0.12892358004734317,0.034150073025261296,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,230,0.7744107744107744,199,0.000978765788478442,0.00034264307536827163,0.5217391304347826,0.00957292203453649,0.008396677389039427,1.2437285833646277,0.00018672173106726328,0.047053876228950346,0.09372008581215294,0.5020682153798108,0.757550353687349,0.933942629928257,0.3505823243093795,0.17529116215468976,-0.0949496750477884,0.16599644496419597,0.04344465241524498,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Momentum,positive_relative_momentum_60d,5.0,0.05,251,194,0.7729083665338645,175,0.0005002364423236492,0.00014368608139378545,0.5154639175257731,0.009162318332228431,0.00871474429161761,1.1184662264067302,0.00012946286666755107,0.03262464240022287,0.08794391240313022,0.37097101446514275,0.5572783604165796,0.702125221598452,0.4827814095822016,0.2413907047911008,-0.13730242412411164,0.10909994310226145,0.029089214421037957,1.0,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,84,0.8842105263157894,84,0.0005078531431550446,0.0010468979198682846,0.5238095238095238,0.009654399652493588,0.009553348017117354,1.1116353762800948,4.703380818635477e-05,0.011852519662961402,0.0621350628894919,0.19075412676480716,0.2856546517329786,0.3587797046972545,0.719843485453082,0.359921742726541,-0.144445747992193,0.03638021486120224,0.009944398739470506,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,179,0.7748917748917749,167,0.00039066570509959194,0.00025062407823417485,0.5027932960893855,0.008850999448065848,0.008164727967562915,1.0962335690331888,0.0001305136061475392,0.032889428749179876,0.0762102890453229,0.43156152746803333,0.6903356054845804,0.8409925130380315,0.40057402979846507,0.20028701489923253,-0.11267667869407327,0.11401903257883572,0.030351092245818112,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,225,0.7575757575757576,194,0.0006233610380371833,0.00023383111751379502,0.5155555555555555,0.009133709453389779,0.008433523514081175,1.1525761366725111,8.77827345570092e-05,0.02212124910836632,0.0881003106338343,0.25109161306260835,0.35636890970695945,0.48363561506221325,0.6287613598497218,0.3143806799248609,-0.0948973304073436,0.06783820276413888,0.01834179532223379,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.05,251,193,0.7689243027888446,174,0.000166198481313563,3.343688735652026e-05,0.5077720207253886,0.008813938493209623,0.00875462805727395,1.0385676391403857,5.783159553494876e-05,0.014573562074807088,0.08434315130034258,0.17278892061918838,0.2474218881704349,0.3425309933106154,0.7320307728684698,0.3660153864342349,-0.1280905529364038,0.04045990261982135,0.011043742639865961,1.0,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,86,0.9052631578947369,86,0.0004770410288702496,0.0010468979198682846,0.5232558139534884,0.009677145978427951,0.009620635135278447,1.1040079612055678,4.523211519607662e-05,0.011398493029411308,0.06272707231101635,0.18171568685518685,0.2714124657968286,0.34198263107970167,0.7324432736303906,0.3662216368151953,-0.13531015310473782,0.034550377637311946,0.009450300098169606,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,95,0.41125541125541126,92,-0.0017511507813889806,-0.0006258734978650251,0.47368421052631576,0.007160311228710011,0.009771466590478072,0.6594997840056802,-0.00016258532005348765,-0.04097150065347889,0.05796985703089938,-0.7067724978455624,-0.9250405505301329,-1.2515795783742956,0.21104614586858805,0.894476927065706,-0.18184909908103863,-0.14232155325540274,-0.04162252531408683,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,132,0.4444444444444444,118,-0.0010120550594301537,0.00037033621778523405,0.5303030303030303,0.006974963915916469,0.01002965712836989,0.7851673451159741,-0.00012189060932129898,-0.030716433548967345,0.0694322180680838,-0.44239453100644777,-0.5640061764552513,-0.8791080574091299,0.3795757852054452,0.8102121073972774,-0.13954380404407207,-0.11244567347210832,-0.03249228222107692,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Momentum,positive_relative_momentum_60d,5.0,0.05,251,103,0.4103585657370518,95,-0.0013833287043270527,2.763098661179384e-05,0.5048543689320388,0.007395082331540978,0.010333865446780732,0.7296479700375672,-0.00011390941972127387,-0.028705173769761016,0.06344307716726906,-0.4524555720095228,-0.5793308567403302,-0.8775002868134035,0.38044759033016484,0.8097762048349175,-0.15722865410751663,-0.10469675896978492,-0.03016054487952191,1.0,1.0,1.0
TabNet,TABNET A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,46,0.4842105263157895,46,-0.0035134218787984564,-0.002419363415192887,0.43478260869565216,0.00805337367748997,0.012410956922097245,0.499147879387821,-0.0001781889817251698,-0.04490362339474279,0.047711783848542744,-0.9411432516815084,-1.1206182689034498,-1.7349616716027394,0.08308766117980754,0.9584561694100963,-0.178699861601071,-0.15274186140432455,-0.0448611075942571,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,117,0.5064935064935064,108,0.0008437724679064429,0.0011240791360923605,0.5470085470085471,0.00806088502823014,0.007871231378522173,1.2366424557883215,0.00010883230821346574,0.027425741669793367,0.054826326239141326,0.5002294253707213,0.7847861454786479,0.98778789325512,0.32352026053871974,0.16176013026935987,-0.06691367957601946,0.09781142866590775,0.026178033957513724,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,158,0.531986531986532,143,-0.0007589944890378705,-0.0019350347565630912,0.3987341772151899,0.00956120322938443,0.007602915081254764,0.8339679369012816,-0.00013983440354825075,-0.03523826969415919,0.07018529269279158,-0.5020748413545956,-0.7091559649982873,-0.940262997055089,0.34733329193918183,0.8263333540304091,-0.19292311642830573,-0.12688663306745296,-0.036877308708950896,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Momentum,positive_relative_momentum_60d,5.0,0.05,251,139,0.5537848605577689,126,5.427197846270546e-05,-0.0003654308375540252,0.48201438848920863,0.008811171232169228,0.0080945092715142,1.012943968067451,9.01780581920873e-08,2.2724870664406e-05,0.06760952388500953,0.0003361193713337861,0.0004630545539361146,0.000652647357877274,0.9994794064579413,0.49973970322897066,-0.17159996326227211,-0.008122009364078364,-0.002255736135762132,1.0,1.0,1.0
TabNet,TABNET B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,45,0.47368421052631576,45,0.0015749203221550267,0.0018373266406072073,0.5555555555555556,0.01024460747654046,0.009262188620826764,1.382584599592456,7.813827397682052e-05,0.01969084504215877,0.04501503067978183,0.4374282266345932,0.6932323466715427,0.7922540607886122,0.42841994120526217,0.21420997060263108,-0.05213186387604418,0.06954956180079552,0.018793467349301762,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,123,0.5324675324675324,116,-0.00013157010703512874,0.0004921983265227534,0.5121951219512195,0.008305945442448283,0.00899096143399271,0.9700011259749964,-2.8792450722932625e-05,-0.007255697582179021,0.06226539258015928,-0.11652857681477195,-0.1618309132959377,-0.20267059736420723,0.8394380094915355,0.5802809952542323,-0.12277045406434661,-0.032548764212130044,-0.00912131261612481,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,179,0.6026936026936027,166,-0.0005257940369007613,-0.0006052375576555682,0.48044692737430167,0.009193438777189929,0.009513471692941613,0.8936232522453632,-0.00012207455161689461,-0.030762787007457444,0.08722259963002194,-0.35269284724310057,-0.4803084294311515,-0.6785779470101865,0.49757860666118736,0.7512106966694063,-0.16872944610876117,-0.11699867531151942,-0.03386920582255537,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.05,251,150,0.5976095617529881,137,-0.0006534609056120266,-0.00021300755344469315,0.4866666666666667,0.008575629119063276,0.00940311768225225,0.8646219442136776,-0.00011623037386679157,-0.029290054214431475,0.0766266461971687,-0.3822437189677462,-0.5279053484959558,-0.7325997071871556,0.4639920930069644,0.7680039534965177,-0.13022206940496173,-0.10950367062869426,-0.03160527282203429,1.0,1.0,1.0
TabNet,TABNET C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,50,0.5263157894736842,50,0.000932204928409276,0.0017094735499260392,0.62,0.009487565103261505,0.013026540620033836,1.1883209775941699,5.1389466836233515e-05,0.012950145642730846,0.05130450795022413,0.252417305225793,0.37208040296607103,0.43769376517463104,0.6617126111567191,0.33085630557835954,-0.10982475248102685,0.042772070541598595,0.011665413875644237,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,125,0.5411255411255411,119,-0.0004795386743433504,-0.00126312832115033,0.432,0.008295689700295279,0.007153656029702308,0.8819822722853419,-2.5807078156980378e-05,-0.006503383695559055,0.057384393100961655,-0.11333018167704681,-0.17621865475356613,-0.20522475158906012,0.8374426309335536,0.5812786845332232,-0.12585338591552409,-0.028875584733465298,-0.008080952441731681,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,176,0.5925925925925926,157,0.00040628022096347654,0.00015184813829724562,0.5113636363636364,0.008905527330411552,0.008488280707528694,1.097953546193743,4.128946783392524e-05,0.010404945894149161,0.0800342714647955,0.13000612992055488,0.1865302421840451,0.2539082373488863,0.7996240610341233,0.39981203051706166,-0.12637394685676673,0.026273716331905783,0.00720748199991883,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,5.0,0.05,251,136,0.5418326693227091,123,-0.000233817568637602,-7.685662800216344e-05,0.49264705882352944,0.008079379745384311,0.008306052641673374,0.9445154231105037,-1.3440088567044052e-05,-0.003386902318895101,0.06825566915160548,-0.04962082067311233,-0.06961621608828916,-0.09254572431788947,0.92628492366638,0.5368575381668099,-0.1318079616898724,-0.02035879950056363,-0.0056796316758880305,1.0,1.0,1.0
Transformer,TRANSFORMER A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,55,0.5789473684210527,55,-5.128509464299335e-05,-0.00196664127585977,0.41818181818181815,0.012487139106406255,0.009063277489147141,0.9902743509151964,-3.1099009981969353e-06,-0.0007836950515456277,0.05351145726625991,-0.014645369264495136,-0.02221373185656738,-0.02564865128646905,0.9795432287605301,0.5102283856197349,-0.11271288339993668,-0.007920528608001742,-0.0021996173720688628,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,151,0.6536796536796536,140,0.0009162625544773235,-0.0002090736924000849,0.4900662251655629,0.009339597718593268,0.0071788907201276115,1.2502930658678664,0.00018267639116582946,0.04603445057378902,0.06725528840933077,0.6844733204266858,1.2090163514878463,1.236134462233727,0.21672896552712922,0.10836448276356461,-0.0704644711076794,0.17069722836799373,0.04460785629992259,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,195,0.6565656565656566,171,-6.436088455695534e-05,-0.00046343597570153074,0.48717948717948717,0.009284166486260854,0.008945461886833875,0.9859701235694959,-6.167739306037155e-05,-0.01554270305121363,0.08632844132850014,-0.18004151137248,-0.2472990017869637,-0.3475577611340948,0.7282530576813142,0.6358734711593429,-0.12781847421426906,-0.06702114263021897,-0.01902696353350075,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,5.0,0.05,251,160,0.6374501992031872,143,-0.00023871396986416366,-0.00045648472190223856,0.48125,0.00841438667796368,0.00826628926965626,0.9443315503292303,-2.9931645224105165e-05,-0.007542774596474501,0.0717144735870273,-0.10517785628477293,-0.15172356533789508,-0.19581619104883335,0.8447979458022197,0.5776010270988902,-0.11746932926901277,-0.03572991060101016,-0.010024623936341515,1.0,1.0,1.0
Transformer,TRANSFORMER B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,5.0,0.05,95,66,0.6947368421052632,66,0.001968834494794093,0.001444321670311833,0.5454545454545454,0.010576019373176933,0.008359787359265314,1.518127519565003,0.00014326689818788327,0.036103258343346586,0.05307478100693803,0.6802337693796062,1.2387024373750954,1.3262350654584492,0.18509607672335354,0.09254803836167677,-0.04835364897281513,0.13304607656553213,0.0351944377519835,1.0,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,5.0,0.05,231,95,0.41125541125541126,89,-0.00018675889296461192,-0.0008411979510769543,0.4421052631578947,0.009486290329381633,0.007852194125767296,0.9573677750580813,1.7247314765727046e-05,0.004346323320963215,0.05423961370610093,0.0801319003581756,0.12706510535542864,0.15437567390123833,0.8773479145160407,0.43867395725802033,-0.06763762809292628,0.010433116950730348,0.0028782467607577633,1.0,1.0,1.0
Transformer,TRANSFORMER C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.05,297,130,0.4377104377104377,117,-0.00022400159305906143,-0.0017609283299725434,0.4461538461538462,0.011121225957810203,0.009363212675703746,0.9568046422943518,-7.007968297636999e-05,-0.01766008011004524,0.08008629240227944,-0.22051314376419545,-0.31987011625657585,-0.4202395475034735,0.6744101130565144,0.6627949434717428,-0.12401722380559532,-0.0723249142375405,-0.020574390338113924,1.0,1.0,1.0
