Variant,Test_Year,Feature,Baseline_BA,Mean_BA_Drop,Std_BA_Drop,Baseline_AUC,Mean_AUC_Drop,Std_AUC_Drop,N_Repeats,Rank_AUC
B,2025,QQQ_Log_Return_3D,0.48382994186046513,0.016984011627906987,0.020355480249978023,0.5196220930232558,0.02873183139534882,0.01622955227270159,100,1
B,2025,Volatility_14D,0.48382994186046513,0.02114462209302326,0.020837922673194835,0.5196220930232558,0.02553415697674417,0.014676546679638709,100,2
B,2025,Stock_vs_QQQ_5D,0.48382994186046513,-0.0028851744186046335,0.022582320943246567,0.5196220930232558,0.022997819767441835,0.018455571192509387,100,3
B,2025,Relative_Volume_20D,0.48382994186046513,-0.008223110465116246,0.021617479653926137,0.5196220930232558,0.019669331395348814,0.018302387632812715,100,4
B,2025,Has_EX99,0.48382994186046513,0.005675872093023263,0.010412220235264004,0.5196220930232558,0.01295784883720929,0.006059717531180334,100,5
B,2025,Stock_vs_QQQ_3D,0.48382994186046513,-0.00022529069767440068,0.01924495399280831,0.5196220930232558,0.012883357558139526,0.012389904284504958,100,6
B,2025,Has_Item_2_02,0.48382994186046513,0.002890625,0.003790910836671169,0.5196220930232558,0.005098110465116263,0.0023144776588629483,100,7
B,2025,QQQ_Log_Return_1D,0.48382994186046513,-0.014209665697674394,0.019841874358366558,0.5196220930232558,0.003888081395348818,0.015846199202210937,100,8
B,2025,Has_Item_1_01,0.48382994186046513,-0.0014098837209302318,0.004241001889521092,0.5196220930232558,0.0003833575581395188,0.0016669602881544585,100,9
B,2025,Has_Item_7_01,0.48382994186046513,-0.003978924418604648,0.007031195227938023,0.5196220930232558,0.000305232558139501,0.0022304109883967615,100,10
B,2025,Has_Item_2_03,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,11
B,2025,Has_Item_1_02,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,12
B,2025,Has_Item_5_02,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,13
B,2025,Has_Item_5_03,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,14
B,2025,Has_Item_5_07,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,15
B,2025,Has_Item_2_01,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,16
B,2025,Has_Item_8_01,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,17
B,2025,Has_Event_Earnings,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,18
B,2025,Has_Event_Buyback,0.48382994186046513,0.0,0.0,0.5196220930232558,0.0,0.0,100,19
B,2025,Has_Event_Guidance,0.48382994186046513,-0.0053125,0.0057570773308979785,0.5196220930232558,-0.0009992732558139804,0.0013173899451169077,100,20
B,2025,Daily_Range,0.48382994186046513,-0.033724563953488336,0.021250792704163527,0.5196220930232558,-0.0015316133720930402,0.01795637540407321,100,21
B,2025,Stock_vs_QQQ_1D,0.48382994186046513,-0.039367732558139495,0.02302083624170961,0.5196220930232558,-0.003003270348837231,0.022056601919843204,100,22
B,2025,Ticker,0.48382994186046513,-0.015408793604651132,0.013017790664829642,0.5196220930232558,-0.00971293604651165,0.0074803024687145215,100,23
B,2025,Intraday_Return,0.48382994186046513,-0.025773982558139497,0.01875233192649357,0.5196220930232558,-0.01206940406976746,0.011906175095578715,100,24
B,2025,QQQ_Log_Return_5D,0.48382994186046513,-0.016030159883720897,0.017977765331027788,0.5196220930232558,-0.013215843023255831,0.01471464652023145,100,25
