Variant,Test_Year,Feature,Mean_Explain_Weight,Std_Explain_Weight,Mean_Mask_Step_1,Mean_Mask_Step_2,Mean_Mask_Step_3,Mean_Mask_Step_4,Rank
C,2024,ticker__Ticker_INTC,0.02726178641781188,0.03699690374701597,0.04347467382732978,0.02665946583296258,0.029380511444302457,0.009799368289402425,13
C,2024,binary__Has_Item_7_01,0.02636085678164846,0.0402589605739159,0.04715484847102356,0.029400554330796233,0.009531897975314856,0.00017215839180108395,14
C,2024,binary__Has_Item_2_03,0.026259567474076897,0.022046157821378344,0.007173074843656829,0.016444111363212034,0.06138916528563313,0.026123073071531864,15
C,2024,ticker__Ticker_AVGO,0.026211449570240852,0.03194878776192208,0.008981888011565716,0.01313526106630315,0.0888978641596921,0.02797805696550462,16
C,2024,binary__Has_Item_2_02,0.026082709554088923,0.021301265800814994,0.018188189303876497,0.0312561754155885,0.020610715246623498,0.04136515160951335,17
C,2024,binary__Has_Event_Buyback,0.026026882544869595,0.026654578712392546,0.03445120175205912,0.04847265992842526,0.020961550847042404,0.0025681571317020782,18
C,2024,ticker__Ticker_AAPL,0.02519949872649329,0.030212667071222228,0.025077273178183413,0.027406983269301344,0.044650598969549156,0.008456782187019346,19
C,2024,ticker__Ticker_GOOGL,0.023696516265513584,0.02395772810735712,0.033639890551564924,0.00786612274115199,0.004842199936021763,0.058594168446763406,20
C,2024,binary__Has_EX99,0.02245608359838636,0.022523755484184272,0.033269479904406506,0.005283801874566798,0.013061878504544678,0.03326750138786919,21
C,2024,ticker__Ticker_QCOM,0.021447389103795345,0.02046032876634865,0.01573322102251309,0.011948739397473113,0.002683692151937275,0.056143097722243795,22
C,2024,market__Stock_vs_QQQ_1D,0.020822321533203306,0.023064704152574306,0.017695801484657495,0.008591604871252248,0.04684117858407083,0.004593217659185327,23
C,2024,market__Intraday_Return,0.020522370091134674,0.027792772127490793,0.03204169088044797,0.038909484955992724,0.005509465603698446,0.0035931517826943266,24
C,2024,market__QQQ_Volatility_14D,0.018405373958247925,0.025739220153046007,0.03747651884844002,0.01631699686657187,0.007257214320592628,0.008903969187426287,25
C,2024,sentiment__Sentiment_Momentum_3,0.01794293338392047,0.026604496541725562,0.013540148902274134,0.07382132835839568,0.001535715881263819,0.00530521912625519,26
C,2024,market__RSI_14,0.017163004939287692,0.017682137190975965,0.01740691934858727,0.03801721705936781,0.01577658367965401,0.0033703098735614156,27
C,2024,ticker__Ticker_TSLA,0.017099967599409176,0.02302912075412964,0.011746312548938641,0.0538086599484754,0.004486586932384331,0.010014666550640514,28
C,2024,market__Stock_vs_QQQ_5D,0.016797548505584927,0.01696698630322547,0.02995125991188228,0.01960204706294842,0.00495093764152816,0.011520079832869252,29
C,2024,market__QQQ_Log_Return_5D,0.016319299346644587,0.02241028507242671,0.011135593504612367,0.055769725829137674,0.0022909852589050464,0.004905001277100636,30
C,2024,market__Relative_Volume_20D,0.01598446096950668,0.017561315184791773,0.005467401897774715,0.0498506917148886,0.02713343129249313,0.0034176912729472846,31
C,2024,market__QQQ_Log_Return_1D,0.015002580021244341,0.02101951176279862,0.013332774168423973,0.01611155744973792,0.018329556616534872,0.007744850867210829,32
C,2024,binary__Has_Item_5_02,0.014625731407570442,0.014738029111321592,0.00690135894609232,0.006167629779886992,0.012228492294853508,0.03967812357330361,33
C,2024,binary__Has_Item_5_07,0.0138247713298292,0.018726207824959644,0.020163323479981374,0.020449406669397787,0.004440764603937989,0.0077639317584360795,34
C,2024,market__Stock_vs_QQQ_3D,0.013578827124288508,0.020331482626730266,0.029553185444646274,0.0019527401205092158,0.008349557741663285,0.003079705982987643,35
C,2024,binary__Has_Sentiment_History,0.012510714279160515,0.013748134459261032,0.016575392510829814,0.026185464727013524,0.008763631934433776,0.003419016036548514,36
C,2024,ticker__Ticker_ADBE,0.011517183199278221,0.016935358565132615,0.020205075854719923,0.009401184112023463,0.0016155670520570534,0.016121401397538006,37
C,2024,binary__Has_Item_2_01,0.010688355496424213,0.013151662746477636,0.012668424605255465,0.0031163501427734623,0.0270612796921043,0.003647744035933862,38
C,2024,ticker__Ticker_NFLX,0.01004256968720836,0.015265447246785148,0.016424848626572428,0.0025079415750045814,0.014080669851939061,0.0012692107399639321,39
C,2024,ticker__Ticker_MSFT,0.009504390845673462,0.01205472991325206,0.012618836817279369,0.004215773932345223,0.009939307775923344,0.003439706817248332,40
C,2024,market__Daily_Range,0.009077452813837136,0.017927819514444082,0.005743033534152525,0.0013459561240188496,0.028570389619163195,0.0018707852456798003,41
C,2024,ticker__Ticker_NVDA,0.008673464701437306,0.014893889532593019,0.02248563932795471,0.00011525427624070424,0.005074919045723693,0.0013010698235418994,42
C,2024,binary__Has_Event_Guidance,0.004582731934814277,0.007266356303461456,0.008044208465285979,0.003564388632889486,0.007168446048042194,0.0007567683693479444,43
A,2025,market__Price_to_SMA20,0.084667894123427,0.08276414527856406,0.05284210997708214,0.04776270905200363,0.1244646045732467,0.08131101645977955,1
A,2025,ticker__Ticker_TSLA,0.0676663314958465,0.053080236025977105,0.08712527374552641,0.05727853772036421,0.12559904168903208,0.022397077944282084,2
A,2025,market__QQQ_Log_Return_1D,0.060861630473277015,0.04768668495969727,0.03359947157844241,0.05770165254632123,0.0559227189871793,0.09923136954981601,3
A,2025,market__Stock_vs_QQQ_5D,0.052559606631266235,0.10256963154874837,0.06603942673906052,0.012128948309040197,0.0589623017469421,0.019607422134674077,4
A,2025,market__QQQ_Volatility_14D,0.051378458158954164,0.05424001459978416,0.030645938385059707,0.061254429841283126,0.05875157548163164,0.060153948375955224,5
A,2025,ticker__Ticker_NFLX,0.04932344616477026,0.046091107848419424,0.040119175869428245,0.04040480398377364,0.047602680829974514,0.07978868129003483,6
A,2025,market__QQQ_Log_Return_3D,0.037972389076396225,0.031699383894000344,0.03563611211917305,0.05095550354725371,0.05379753276922505,0.03266464056291928,7
A,2025,ticker__Ticker_INTC,0.03739899770333236,0.03813820556368173,0.03699150611452448,0.02637100295862183,0.025653055020187214,0.045820936283659346,8
A,2025,ticker__Ticker_AAPL,0.03713239363982827,0.027112753195748948,0.028015542985425176,0.06765723476884887,0.025886358733017308,0.03066876449966609,9
A,2025,ticker__Ticker_AMZN,0.03571194974437785,0.041488563972818145,0.03844769378823306,0.015276612576702367,0.02138167314818323,0.06845056329388172,10
A,2025,ticker__Ticker_NVDA,0.03555881528658908,0.03617165780410009,0.06158766291443802,0.024050320829240565,0.007183877894463724,0.03734622257509424,11
A,2025,market__Stock_vs_QQQ_3D,0.03496765344628127,0.03564600877653983,0.02417530289652253,0.05150294253883961,0.009750035630889518,0.04785628142739976,12
A,2025,ticker__Ticker_MSFT,0.034335865426603294,0.027532766266842753,0.03887221490032971,0.04350666742034567,0.02616386680848336,0.042534527863329764,13
A,2025,ticker__Ticker_META,0.03252985670800465,0.033051171896828685,0.030035040266334363,0.03577207542525381,0.06038414857893561,0.02167941132725294,14
A,2025,ticker__Ticker_AMD,0.03203987222911059,0.024055749637517897,0.029083850583300735,0.05738246853787587,0.03922095674387189,0.02266795798757812,15
A,2025,ticker__Ticker_GOOGL,0.03187602079493935,0.024122120713085903,0.031244961491750777,0.03396421696447457,0.027972983348419498,0.032888885409738576,16
A,2025,market__RSI_14,0.03179248075836399,0.0254063105640213,0.02293119849653673,0.046919216411721816,0.012836304735431743,0.044217051128604606,17
A,2025,market__Relative_Volume_20D,0.03158109084860778,0.06000336937201719,0.02962666350278596,0.02232525907459414,0.04245986069969755,0.014517568539692244,18
A,2025,market__Intraday_Return,0.031196915392193495,0.03250786215889168,0.03824529368648655,0.019758285239188354,0.019171063410895525,0.04069287621183927,19
A,2025,ticker__Ticker_ADBE,0.030212979865302334,0.025248883984526193,0.03339199655956994,0.02247491335968031,0.020357146645486258,0.05098748803395817,20
A,2025,market__Daily_Range,0.029996718106727726,0.026401575090649384,0.04352737190460175,0.03572190792041208,0.04781282075758402,0.0013254530971607893,21
A,2025,ticker__Ticker_AVGO,0.028960114707359062,0.020107230722220034,0.02176257569736966,0.05831637143429058,0.03701060091887484,0.008832559134801462,22
A,2025,market__QQQ_Log_Return_5D,0.02850098998371286,0.03149629237116194,0.05666387337261616,0.02766480211498371,0.019979035442950894,0.005228700183685457,23
A,2025,ticker__Ticker_QCOM,0.026711159276013394,0.02291536853704012,0.03547843383596046,0.036344999720264844,0.015412510086725225,0.03346610701825228,24
A,2025,market__Stock_vs_QQQ_1D,0.026234024573218693,0.0492823193913487,0.028956664149688248,0.023826182299338448,0.010523744237643011,0.03666310899441669,25
A,2025,market__Volatility_14D,0.018832345385496555,0.02175095093812904,0.024954615734750406,0.023677935431454293,0.0057395157377444165,0.019001380541249092,26
B,2025,market__QQQ_Volatility_14D,0.058466184390777526,0.09051438909955477,0.06148972414770469,0.027058068598268314,0.04242526173643758,0.04123563993688246,1
B,2025,market__RSI_14,0.04734346926684731,0.028704306373108956,0.011789664275432491,0.045534211489142155,0.061996945385132375,0.0718247864972606,2
B,2025,binary__Has_Item_1_02,0.04315005125522678,0.02867580899989639,0.034117492321383905,0.05253495413257951,0.012335273934276903,0.07896265667882593,3
B,2025,binary__Has_Item_5_03,0.03858795867721995,0.03608279000601437,0.03363892340819196,0.049992761320727365,0.029156932977269512,0.034038072111967875,4
B,2025,market__QQQ_Log_Return_5D,0.038123547117508656,0.04876295865583009,0.04682230781763792,0.03367594128544321,0.026889777890282858,0.034374702725181124,5
B,2025,binary__Has_Event_Earnings,0.037513644376910266,0.03157836634382068,0.03924494389667719,0.036978699835405374,0.03384762795360681,0.02332696313276756,6
B,2025,market__Intraday_Return,0.03733685243639818,0.031520689936094595,0.03303280218849977,0.04405080182012171,0.01750036705271517,0.04154287808975558,7
B,2025,market__Price_to_SMA20,0.032219726119035175,0.05070775520447318,0.041302822700442145,0.03377540841131122,0.03312471003508714,0.0064028856517109566,8
B,2025,binary__Has_Event_Guidance,0.031416459088185605,0.023665405800878406,0.03860561578864387,0.012242209620441523,0.022101448284271706,0.06438361224775387,9
B,2025,market__Relative_Volume_20D,0.030317870195621096,0.03538571125297102,0.03621486860349857,0.03345740074363372,0.03183581517588512,0.012393524378442938,10
B,2025,ticker__Ticker_TSLA,0.030236320311267165,0.025756453358781337,0.03336953543415973,0.02345521766515958,0.04463612821244169,0.02211797219014746,11
B,2025,binary__Has_EX99,0.029886410239429305,0.01910135170997369,0.024484507789735897,0.015079059609318695,0.02353185663067658,0.060040859841004324,12
B,2025,market__Stock_vs_QQQ_5D,0.027459412790321974,0.034857469699077305,0.04583086626648462,0.0069274000535339535,0.041409445726312694,0.0037796891257373014,13
B,2025,ticker__Ticker_AMD,0.026577135432111328,0.03818922538837836,0.036499072619869066,0.025583928440446282,0.025002537818566005,0.005993076827379582,14
B,2025,binary__Has_Event_Buyback,0.02610837068230171,0.020251458729121017,0.005907085184905251,0.03555070048385687,0.048072674166036604,0.0236808975730825,15
B,2025,binary__Has_Item_7_01,0.025218004138274276,0.022746237116909682,0.019057508966798194,0.00998171642997439,0.05245534586409728,0.02545596676068347,16
B,2025,market__Stock_vs_QQQ_3D,0.023816778684900675,0.019226835209049598,0.01697992167263692,0.045689777660760836,0.01539763202551209,0.019732800275963504,17
B,2025,market__QQQ_Log_Return_3D,0.023364384737915075,0.021467269990782814,0.019179009927855192,0.013302522201708295,0.03929211203677065,0.02205400634045475,18
B,2025,ticker__Ticker_MSFT,0.02336189814639799,0.017596829167118917,0.010363773949720117,0.018263084077052554,0.024716212618602854,0.05389567684925472,19
B,2025,ticker__Ticker_AMZN,0.02175415670407345,0.018675615399559364,0.024741312371722113,0.023588695883421072,0.01672312970111913,0.02788466649023273,20
B,2025,ticker__Ticker_INTC,0.021154111222787073,0.02663274547942867,0.01508459430852478,0.04590092294267379,0.018211457239855615,0.013757127992939787,21
B,2025,market__Volatility_14D,0.020525232997376543,0.01968751924938846,0.006034419768813374,0.05440875087069192,0.009920016812393441,0.011642044269492165,22
B,2025,ticker__Ticker_QCOM,0.020450936413184646,0.016945219662743136,0.027890121525821692,0.04047738695788818,0.016285627488456765,0.011747477606129545,23
B,2025,market__Daily_Range,0.02013061315255672,0.021190002075312894,0.025688072334079378,0.013602439859338726,0.024081329293536933,0.009409977556464734,24
B,2025,ticker__Ticker_AAPL,0.019814130408978167,0.014164422436928404,0.010707047034905675,0.028070674069125136,0.010478999244818018,0.029145349704764765,25
B,2025,ticker__Ticker_AVGO,0.019285122115911654,0.016984366446354288,0.015860003051137925,0.010914066051021033,0.03682653267967358,0.02748133480155957,26
B,2025,binary__Has_Item_8_01,0.018945877944270995,0.015715099111145915,0.04175417093339395,0.028673918612961036,0.011214199661594648,0.007055205166567854,27
B,2025,binary__Has_Item_2_02,0.018768648997656862,0.01483780924443769,0.017252504531485708,0.016150349215507353,0.02667519993586666,0.02218228787732187,28
B,2025,ticker__Ticker_GOOGL,0.018041511026539662,0.014479497534800174,0.005085628004708269,0.03363867418607697,0.02366542768835643,0.010850738382825208,29
B,2025,binary__Has_Item_5_07,0.01786235338033326,0.025573723069827314,0.024259125166863668,0.011518198917395542,0.009868032928261527,0.023349038845330388,30
B,2025,ticker__Ticker_NVDA,0.017724835441371163,0.013981929343057182,0.01235718271300963,0.038922575447819935,0.02045084754872126,0.008760956327106821,31
B,2025,binary__Has_Item_1_01,0.017244627014237082,0.030295497886124702,0.023562789608076853,0.01060144870232231,0.025269255232500048,0.009988780276388524,32
B,2025,ticker__Ticker_META,0.01626343111073171,0.018151058999039838,0.022404400668650244,0.01878762988316074,0.025981391861690403,0.009535038790915374,33
B,2025,market__QQQ_Log_Return_1D,0.01598235875271764,0.025350840355912854,0.01050529093389438,0.003732091310424342,0.013718616065640768,0.03423188026909581,34
B,2025,binary__Has_Item_2_03,0.015826281619966586,0.014873222561741867,0.01861454856703858,0.011354476196417333,0.010416780360528718,0.025987053809975957,35
B,2025,market__Stock_vs_QQQ_1D,0.015214322796582322,0.011727392266659536,0.01808475539488427,0.005378905194284774,0.014693043146850566,0.027313907598236254,36
B,2025,binary__Has_Item_5_02,0.014882595261938192,0.020472187507056323,0.030046171224093997,0.009578881479522655,0.01594895653038596,0.008814792043425494,37
B,2025,ticker__Ticker_NFLX,0.014409889245861632,0.016881258868541523,0.021526429667622627,0.013301162272922133,0.024999318414426076,0.0010902265141097209,38
B,2025,binary__Has_Item_2_01,0.012943495365890482,0.012452590497033539,0.025757002654330185,0.013631650774783661,0.005922338843607283,0.02313451627541023,39
B,2025,ticker__Ticker_ADBE,0.012270990940384086,0.03507565255169385,0.014853958631671655,0.0046332242556354685,0.012921391365948694,0.011400933889041577,40
C,2025,market__Volatility_14D,0.05126831186067192,0.03430640181544235,0.008582260859793299,0.07764853779925034,0.08281151751056313,0.05493373991722668,1
C,2025,ticker__Ticker_QCOM,0.040757927994033105,0.040933443814178086,0.06564425457401134,0.04832049699422593,0.03483057231816929,0.015827256999812866,2
C,2025,sentiment__Sentiment_Momentum_3,0.03752009837626083,0.03403985692317091,0.044484641424714935,0.01496905463044603,0.047183608822330525,0.020517521791183147,3
C,2025,market__QQQ_Log_Return_1D,0.03485170146054793,0.03519961066542471,0.051908039384288715,0.019845380475367543,0.02458372326286432,0.011012277783038371,4
C,2025,binary__Has_Item_8_01,0.03466132147697292,0.02962336808080886,0.05297727306121184,0.01377606192180186,0.011284718034755012,0.06412191429496791,5
C,2025,ticker__Ticker_INTC,0.03332312003553889,0.03791191376027955,0.0218638858054328,0.020618856110668275,0.014240589130816564,0.09363802703153246,6
C,2025,market__Stock_vs_QQQ_1D,0.03126614758947531,0.03518129534179181,0.031640629501792625,0.04260033410818626,0.01686538723781723,0.02537439274402762,7
C,2025,binary__Has_Item_7_01,0.030068816398936004,0.026700304741406364,0.048133040162113803,0.034646899054011256,0.0067960882945830355,0.0252433797592433,8
C,2025,binary__Has_Item_1_01,0.029381614479047802,0.033883915753899,0.006226371058874065,0.021381477340619313,0.004435783012580335,0.1083366751711219,9
C,2025,ticker__Ticker_META,0.028237603774925003,0.023341922909723787,0.050451044848159654,0.013254642212899247,0.025111234081705333,0.030432639514274343,10
C,2025,market__RSI_14,0.027897810816185854,0.02663126091092666,0.02234490256540691,0.03742035939164149,0.021925727150677025,0.024407624147752358,11
C,2025,market__Relative_Volume_20D,0.027067516175649318,0.033134732312744046,0.048926644958175225,0.01437784802403409,0.01258513566358829,0.02994241111514081,12
C,2025,market__QQQ_Log_Return_5D,0.026640126173819296,0.02904751292465783,0.029348386673691492,0.05537795407171264,0.011091229523594847,0.00963073145851619,13
C,2025,ticker__Ticker_MSFT,0.025948021729779676,0.027017756675966068,0.02598522187022657,0.00482534791550781,0.03266293264731454,0.0235997645308089,14
C,2025,binary__Has_Event_Guidance,0.025710038049995575,0.027216364499445266,0.022142897111722657,0.013262563509897518,0.060361859292218774,0.004908188271098576,15
C,2025,binary__Has_Event_Buyback,0.02530435232392239,0.021620897282876417,0.016352670379070938,0.04595871350153023,0.028124287210196903,0.015697599390124044,16
C,2025,market__Price_to_SMA20,0.024790415796065054,0.02301919427767972,0.014210437338612488,0.04195066423041378,0.01999872312114069,0.018339510548548786,17
C,2025,binary__Has_Item_2_01,0.024509920440521315,0.01792957457897298,0.01942585386402546,0.027847920385859197,0.04391909666638336,0.03573203879924222,18
C,2025,ticker__Ticker_AAPL,0.023604627156148646,0.0361379891323842,0.020864964425951864,0.0011102190558024934,0.012033459854435477,0.04945071452454916,19
C,2025,market__Stock_vs_QQQ_3D,0.023548321927230678,0.026343719616579997,0.0033819664240139543,0.04828357135498967,0.006775946468577179,0.027507565991521307,20
C,2025,binary__Has_Item_5_02,0.020507007953810077,0.019446331828849164,0.0073917825415749875,0.0019855069759198802,0.027194690940723375,0.07288262651656244,21
C,2025,market__Stock_vs_QQQ_5D,0.020100849537285845,0.03038356116187298,0.010664338348396996,0.01111258064070474,0.03007649859355297,0.014062078988754365,22
C,2025,binary__Has_Item_5_07,0.02006424611647939,0.026723216096469354,0.0019253370776884063,0.02669617438600047,0.046548820342589656,0.016196727273351523,23
C,2025,market__Intraday_Return,0.019683467781044146,0.024137866049788067,0.013392468022090421,0.02332213420562539,0.025702216922816965,0.008477419012551763,24
C,2025,binary__Has_Sentiment_History,0.01955263542415237,0.017823150993548358,0.011605218895395713,0.022152271814338747,0.04169623502360385,0.012857679951666796,25
C,2025,market__Daily_Range,0.019178562237754337,0.02855691408987902,0.01518842114628569,0.03850488888303517,0.010373070214620838,0.0018379367360042427,26
C,2025,ticker__Ticker_AVGO,0.019092541042420298,0.017478906209804017,0.013292117520825097,0.019564577538873588,0.04195383591063243,0.015341193747772194,27
C,2025,binary__Has_Item_2_02,0.019054954784102563,0.02241495721625296,0.01762752605243198,0.027168057793120776,0.01832183959405332,0.0037650710422379536,28
C,2025,binary__Has_EX99,0.018788094092582548,0.029701552112747286,0.032019400810753114,0.01059702182148276,0.02432140382336608,0.0019921740931965813,29
C,2025,binary__Has_Item_1_02,0.01849075082552791,0.017745090696938203,0.017313438720448174,0.030307480253468383,0.010357690991766807,0.02521219100568184,30
C,2025,ticker__Ticker_NFLX,0.01806079272124448,0.02038721313264674,0.024287124641214176,0.003667665617842128,0.0350301706387351,0.007814327488975627,31
C,2025,ticker__Ticker_ADBE,0.01754919152095481,0.0160072891786192,0.0261200126252758,0.02693930767224856,0.002265235541453876,0.006233213241842653,32
C,2025,ticker__Ticker_TSLA,0.0170955853032422,0.016048964684001854,0.021910887312771857,0.0250424123837729,0.02052953635492789,0.005841046797546975,33
C,2025,binary__Has_Item_5_03,0.016990922005425898,0.015964316272385357,0.012793001959485177,0.02626426435977919,0.009494285376307232,0.022386879528542066,34
C,2025,ticker__Ticker_AMZN,0.0169619710944579,0.021817920785507063,0.04005110540900811,0.011934417165158872,0.007473919716188296,0.01060698954429034,35
C,2025,ticker__Ticker_NVDA,0.015762021501703846,0.01695289320487404,0.01685122327048475,0.012520810763670245,0.034251171043918775,0.007607608844173228,36
C,2025,binary__Has_Item_2_03,0.015570199698971892,0.02307807822481654,0.019798139424140875,0.013799730096191827,0.019482439599088554,4.481911010467835e-05,37
C,2025,market__QQQ_Log_Return_3D,0.015362781065285725,0.02518500976141399,0.028326112597709046,0.0051936057462508714,0.011031036339833615,0.008764470794582545,38
C,2025,sentiment__Mean_Net_Sentiment,0.013875019847664613,0.02386986589373634,0.026755333956389224,0.0038689582832334207,0.016558273524211322,0.004051637701480407,39
C,2025,ticker__Ticker_GOOGL,0.013359923067826551,0.015095230643510434,0.014944569919095443,0.016997956012511986,0.004870197298915476,0.016619396824620103,40
C,2025,ticker__Ticker_AMD,0.013098930804203017,0.02240606003439954,0.005702041026779625,0.005536032321517155,0.018058037032875895,0.028676093516063095,41
C,2025,binary__Has_Event_Earnings,0.012865498204181416,0.01063059024308698,0.002771634376951321,0.035507443151730815,0.009726869105555428,0.007696141873232136,42
C,2025,market__QQQ_Volatility_14D,0.012576239333950655,0.01967409140342591,0.014373422471702497,0.0038398353642818015,0.017060903432393387,0.012378288906688037,43
A,2026,ticker__Ticker_ADBE,0.06798619816070046,0.052121610135710456,0.029866663168494238,0.059866834801281445,0.008894814531931142,0.19225527542920856,1
A,2026,market__Stock_vs_QQQ_5D,0.055815204538600484,0.08291314165987776,0.05302224763727281,0.09087806805753364,0.02453294138537145,0.00936032243183805,2
A,2026,market__Daily_Range,0.055057148418606136,0.043820160268710884,0.03683067577612921,0.009321359362126294,0.10302076684386591,0.08315120748642357,3
A,2026,market__Stock_vs_QQQ_3D,0.04564409640264858,0.10974904861555726,0.06220895453496338,0.026695799748711162,0.03551250167956473,0.010628283795015774,4
A,2026,market__Price_to_SMA20,0.044078073815160795,0.041284642920967944,0.03315695710681045,0.03434350773110632,0.05914840889524315,0.03929287265591833,5
A,2026,ticker__Ticker_AMZN,0.043914977463183784,0.03011973100675552,0.010525612898251123,0.06484864275206256,0.09028514042743299,0.032787804130831634,6
A,2026,market__Stock_vs_QQQ_1D,0.04317228712433559,0.05100512037785761,0.052685845025997664,0.043732641391828184,0.06943273475945506,0.005683012740868994,7
A,2026,market__Relative_Volume_20D,0.04270739385733729,0.04149324909949025,0.07448920135729728,0.03411145292417272,0.010615510387140968,0.04120282957872125,8
A,2026,ticker__Ticker_AMD,0.04165057187313134,0.03881618686158396,0.06370623756825247,0.018094203232375497,0.07319644447730192,0.017791897381287596,9
A,2026,ticker__Ticker_TSLA,0.040140899869562964,0.03684101519554224,0.04121439217935684,0.006064926714875933,0.035638095386974995,0.09595218816619203,10
A,2026,ticker__Ticker_META,0.0390373151871476,0.030156488289992383,0.03732426791821826,0.0405063252725925,0.05274406394318458,0.026274496307101238,11
A,2026,market__QQQ_Volatility_14D,0.03780050624563306,0.04673846189827219,0.02272879970818254,0.026562160255292174,0.1146782143119848,0.02251316032372695,12
A,2026,ticker__Ticker_INTC,0.03615176790988379,0.030143317754995656,0.02589270348073569,0.0955137862659355,0.033831311552883284,0.008507676392355279,13
A,2026,market__RSI_14,0.035844937147375314,0.050156520079632824,0.03381508773908046,0.060965093339641147,0.014375565471379578,0.006786262987873215,14
A,2026,market__Intraday_Return,0.03575184384531689,0.036084108659908576,0.04591564090717908,0.03439944937110795,0.03307361208097221,0.016283018318810825,15
A,2026,ticker__Ticker_NFLX,0.03557297097663257,0.029140477742419634,0.014333633340440381,0.07035814725803063,0.05647265096972813,0.029264467160828644,16
A,2026,market__Volatility_14D,0.03544878755791373,0.039108203801260864,0.01981646684852806,0.07179875143181282,0.019429468910927356,0.02373667109082607,17
A,2026,ticker__Ticker_AVGO,0.034998603222816074,0.031831731304523124,0.04052706491491055,0.054689513190589005,0.02101905682484073,0.01248612145723039,18
A,2026,market__QQQ_Log_Return_5D,0.030748359696060774,0.036772241023544636,0.03470839649935442,0.009269278358741619,0.01310514680907405,0.06677626417469075,19
A,2026,ticker__Ticker_NVDA,0.030711823119338757,0.03376874202279223,0.06066462162030243,0.03702933180717922,0.016157724878074584,0.0020840206315579754,20
A,2026,ticker__Ticker_GOOGL,0.03057943584496136,0.037404385899313754,0.046408648302181416,0.02357884327810867,0.019504396513665458,0.03762385927802825,21
A,2026,ticker__Ticker_MSFT,0.02956450695982682,0.03214456843170281,0.045665000547352556,0.008254152957726127,0.03640531504348788,0.05558926581027908,22
A,2026,market__QQQ_Log_Return_3D,0.027930737269990204,0.028499887042635664,0.033017978050618416,0.023253047317649152,0.007760173823087895,0.027624116009554618,23
A,2026,ticker__Ticker_QCOM,0.027782144462531647,0.025388306967772684,0.03960771426542264,0.022295427358130837,0.038255967409335984,0.017874865492628417,24
A,2026,market__QQQ_Log_Return_1D,0.026748804013717008,0.029371693843055987,0.01688101890613325,0.01768459565428552,0.0036591703473837136,0.057366674664011116,25
A,2026,ticker__Ticker_AAPL,0.02516060501758699,0.02884555599667477,0.02498621998247385,0.01588459595772152,0.009250829154585024,0.0611033740793713,26
B,2026,binary__Has_Item_5_03,0.040722432269003295,0.07776837185028265,0.08439411477439325,0.021349038403479008,0.02881571350287861,0.020734849742335023,1
B,2026,ticker__Ticker_TSLA,0.03921463380332582,0.031755646907247706,0.0508287268633493,0.03045325140071607,0.0617861210994306,0.02315209469340446,2
B,2026,market__QQQ_Log_Return_5D,0.03639753214672069,0.07270812828494684,0.06983670792852063,0.016049953793089326,0.010325608652526451,0.027711511157786636,3
B,2026,market__Daily_Range,0.036369479834306676,0.031263860711617165,0.0250958675599472,0.03363652575297657,0.053106709793312876,0.028484130051205845,4
B,2026,market__RSI_14,0.0346323082272726,0.043614136620774416,0.055994055253484894,0.027425236442997932,0.021943326350225334,0.02561639911039311,5
B,2026,market__Stock_vs_QQQ_5D,0.033342957979416325,0.06461823250905806,0.03586377254508149,0.01602280578326652,0.04213597195093126,0.007794380894840294,6
B,2026,ticker__Ticker_AMD,0.0323994859699086,0.026147754398867466,0.03129068870389172,0.04288773256610931,0.026360848300310654,0.03892602630562928,7
B,2026,binary__Has_Event_Guidance,0.02873580931902747,0.018385462618100784,0.011060966272963423,0.04094372076752524,0.027424475371984815,0.03485255814881874,8
B,2026,ticker__Ticker_AVGO,0.02858778173766978,0.04326979509324705,0.05691022862139597,0.021427024373206923,0.02736589277081145,0.013017192610795711,9
B,2026,ticker__Ticker_NVDA,0.027847990377763695,0.02010344517152107,0.008778737746048102,0.02334847547675823,0.05597089189149511,0.02745952359635759,10
B,2026,ticker__Ticker_NFLX,0.02781186037902336,0.023451439717114605,0.034276344418266,0.027420296376686356,0.01793366590777623,0.04183470494597959,11
B,2026,market__QQQ_Volatility_14D,0.02776780750160241,0.03907668113202042,0.030328325871288635,0.02807477819839094,0.02054806771634678,0.032358038683014456,12
B,2026,ticker__Ticker_MSFT,0.027240926048416974,0.015007936717063424,0.011759734653983637,0.04475945122342422,0.03327816019711131,0.026967082657462855,13
B,2026,ticker__Ticker_AAPL,0.026553334284239,0.01960812302540918,0.014020739847462839,0.02568223516212898,0.055293285126503215,0.01808078221473317,14
B,2026,binary__Has_Item_1_02,0.026400250757375884,0.021898612760505882,0.016640645669003088,0.03257649821618823,0.028736275016294364,0.024419061678774875,15
B,2026,binary__Has_Item_1_01,0.026370921389555733,0.02572923084609925,0.05687723495290042,0.016587699531765584,0.046899743777255656,0.011811026363580788,16
B,2026,market__QQQ_Log_Return_1D,0.025904096128190765,0.012151140511715926,0.007011656788493453,0.03163573971265364,0.04288133248729327,0.030035731622214932,17
B,2026,ticker__Ticker_GOOGL,0.025471401047714164,0.03133817357185865,0.047131278855466426,0.018998817887572492,0.017446406126334926,0.023911724195631204,18
B,2026,market__Price_to_SMA20,0.02476910552783914,0.02182219246887012,0.02779551685230567,0.014158524017091167,0.022746260846640956,0.040382445986394414,19
